Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864)
2.058967532516744e-08,0.0016778568663581644,1.27505410757509e-18,6.5554603746728558e-14,1.3221541893827193e-16,-2.0714417554222457e-16,7.1650690731962922e-09,7.6487841940654154e-12,1.2899697315666328e-36,4.1048911127502202e-28,1.5369823523178995e-32,-2.1341537652735938e-15,-1.8856375484768584e-28,9.2737954735466101e-18,-9.0875741425823158e-18,2.4659211774301353e-30,-9.0816616838878794e-28,8.3132916320700585e-24,6.1175642675772208e-27,-3.1471343425093565e-43,-1.2286245702650428e-29,4.5735716944306366e-20,-2.0602479173572845e-38,1.07200493779177e-15,-7.4859487096790191e-32,-7.7530267725559329e-31,-2.4925884796316643e-19,-8.6245359055283341e-16,1.8816551904043023e-45,6.5914969349039524e-20,8.3178299849735838e-22,5.7304650486256419e-26,1.1752764609191933e-33,0.88129999999999997,0.0,0.0,0.0,0.0098684996229070725,0.10879614223451219,9.9999999999990152e-05,9.5117075044466718e-07,1.0168073069427541e-05,3.5301926717293046e-06,1.6351215291119151e-11,6.7406461382015351e-06,3.4783025250825166e-10,1.0993008141474061e-07,1.9822157459492145e-13,2.0249100860021941e-15
2.0774623353415482e-08,0.0016778567628849903,1.2939998953696066e-18,6.6527410601635038e-14,4.4715798948699224e-16,-2.0504797124627255e-16,7.2930475181972098e-09,7.9236058133966707e-12,-1.1783992935902326e-36,2.3830471531381193e-27,1.5488849836599576e-32,-2.1340693803493231e-15,7.7495950437710508e-29,9.3566837674061283e-18,-9.1700245311452694e-18,2.4332829353109025e-30,-9.1144616019981978e-28,8.6010176959525636e-24,6.438487212447577e-27,-2.5785462057076168e-43,-1.2286048131165047e-29,4.1657697459498232e-20,-2.0602552726332055e-38,1.072008039069197e-15,-7.5507759769286689e-32,-7.8282953834713444e-31,-2.4925884796320104e-19,-8.6451872635828913e-16,1.0744341078342058e-45,6.5916623960494617e-20,8.3987165597419907e-22,5.884550216852651e-26,1.175276460919591e-33,0.88129999999999997,0.0,0.0,0.0,0.0098683070628149717,0.10879608043109913,9.9999999999990071e-05,9.5966417325897614e-07,1.0259185419301859e-05,3.561471838127768e-06,1.6497724143890051e-11,6.8013360428800373e-06,3.4782346539178549e-10,1.1091518822169133e-07,2.0000627718413668e-13,2.0430557354111213e-15
2.0959571381663526e-08,0.0016778566594178492,1.3294411298773089e-18,6.8345467391077929e-14,7.4741489846955557e-16,-2.0295589261261191e-16,7.4221515228643927e-09,8.2057596149571717e-12,-5.3016094613873398e-36,3.6939518260584763e-27,1.5627327364643446e-32,-2.1339851352093123e-15,6.742464372468173e-29,9.4396724492984546e-18,-9.2525079094246131e-18,2.3654062972759945e-30,-9.1451989616127009e-28,8.8962189222500184e-24,6.7733795853395252e-27,-2.0888709244124078e-43,-1.2285567370649911e-29,3.7944190714101806e-20,-2.0602523913808185e-38,1.0720108623680197e-15,-7.6162320446248522e-32,-7.9036208747095373e-31,-2.4925884796319387e-19,-8.6656290566008527e-16,-9.0233793656507729e-47,6.5918143870193509e-20,8.4795605389763276e-22,6.0413278971086366e-26,1.1752764609195943e-33,0.88129999999999997,0.0,0.0,0.0,0.0098681145131767171,0.10879601863014809,9.9999999999989989e-05,9.6815669967703603e-07,1.0350293607404986e-05,3.592749203780713e-06,1.6644226156073378e-11,6.8620223986317882e-06,3.4781667864371413e-10,1.1190024903418573e-07,2.0179087541038104e-13,2.0612005376030031e-15
2.114451940991157e-08,0.0016778565559567445,1.3678143017881552e-18,7.0313791248279415e-14,5.7004797211804975e-16,-2.0088137807271873e-16,7.5523820489327688e-09,8.4953744034480233e-12,-6.1153511005756572e-36,1.005609861831318e-27,1.5785136094012693e-32,-2.1339010141915872e-15,9.9684567000601249e-30,9.5226835482887742e-18,-9.3350242777396876e-18,2.311304904178072e-30,-9.1738330857392487e-28,9.1990259689380544e-24,7.1227255146081163e-27,-1.6865531338974799e-43,-1.2285196194646006e-29,3.4562189101979813e-20,-2.0602389004110574e-38,1.0720134328482216e-15,-7.6823172792567203e-32,-7.9789858466777178e-31,-2.4925884796317793e-19,-8.6858625468802727e-16,-1.3098653406271809e-45,6.5919540007674342e-20,8.5603619119912221e-22,6.2008202540380119e-26,1.1752764609195153e-33,0.88129999999999997,0.0,0.0,0.0,0.0098679219740033103,0.10879595683166153,9.9999999999989908e-05,9.7664832978488167e-07,1.0441397627935426e-05,3.6240247669044256e-06,1.6790721318358647e-11,6.9227052020101846e-06,3.4780989226441555e-10,1.1288526378983328e-07,2.0357536917230062e-13,2.0793444914286069e-15
2.1329467438159614e-08,0.001677856452501678,1.3778788579802302e-18,7.0831636198453531e-14,-2.3313792111880741e-16,-1.9885537162878331e-16,7.6837406515656366e-09,8.7925801683732188e-12,4.908694164500395e-37,-5.0008445238207705e-27,1.5960350528452723e-32,-2.133817003098148e-15,-1.9589045164149562e-29,9.6055569536220232e-18,-9.4175736358137552e-18,2.3431416008304798e-30,-9.2003214427609845e-28,9.5095671733215947e-24,7.4870219555887878e-27,-1.3777921849312716e-43,-1.2285515686171055e-29,3.1481779552252776e-20,-2.0602237363825106e-38,1.0720157733024021e-15,-7.7490315713859928e-32,-8.0543519897538399e-31,-2.4925884796316537e-19,-8.7058910049245133e-16,-1.4238418185355775e-45,6.592082243053029e-20,8.6411206634632926e-22,6.3630494310914998e-26,1.1752764609194689e-33,0.88129999999999997,0.0,0.0,0.0,0.0098677294453066687,0.10879589503564124,9.9999999999989827e-05,9.8513906366855128e-07,1.0532497474196865e-05,3.6552985257140501e-06,1.6937209619996381e-11,6.9833844495661269e-06,3.4780310625430469e-10,1.1387023241642766e-07,2.0535975836846804e-13,2.0974875955578936e-15
2.1455811890605447e-08,0.0016778563818313898,1.3659197728093545e-18,7.0220332895311455e-14,-3.9569077590728005e-16,-1.9750153873745982e-16,7.7741241154131447e-09,9.0000431450152225e-12,4.8134677415744813e-36,-3.0949454476242303e-27,1.6088551760806614e-32,-2.1337596686317151e-15,-1.772050523555738e-29,9.6620885141528154e-18,-9.4739849487302567e-18,2.3889062338279455e-30,-9.2171623930225652e-28,9.7262203377506655e-24,7.7447409617924556e-27,-1.2124631398645764e-43,-1.2285930760821315e-29,2.9536549637603615e-20,-2.0602179720310953e-38,1.0720172508051656e-15,-7.7949679870518828e-32,-8.1058354198773704e-31,-2.4925884796316007e-19,-8.7194576765534157e-16,-5.9042701968178332e-46,6.5921637968704795e-20,8.6962652795498814e-22,6.47545863078996e-26,1.1752764609194674e-33,0.88129999999999997,0.0,0.0,0.0,0.0098675979282636592,0.10879585282204356,9.9999999999989773e-05,9.909388650969378e-07,1.0594728555834699e-05,3.6766616835317117e-06,1.7037276942380869e-11,7.0248345151364968e-06,3.4779847070642784e-10,1.1454307230899949e-07,2.0657867673287288e-13,2.1098812941018535e-15
2.158215634305128e-08,0.001677856311163927,1.3599619716141611e-18,6.9916509421415678e-14,1.0028309449214663e-16,-1.961507876590081e-16,7.8650319250574033e-09,9.2111518482676663e-12,3.9233567622244995e-36,1.7460597373441223e-27,1.6223321530924703e-32,-2.1337023757175651e-15,-1.1472262745371646e-29,9.7186711738124573e-18,-9.5304116563129343e-18,2.3952139222654462e-30,-9.2329726383242474e-28,9.9465841789710477e-24,8.0098402996232934e-27,-1.0647539632028654e-43,-1.2286031817423251e-29,2.7711438687061553e-20,-2.0602147277357786e-38,1.0720186367160782e-15,-7.8411981088601309e-32,-8.1573440410309119e-31,-2.4925884796315535e-19,-8.7329316846505847e-16,2.9860004961034184e-46,6.5922407485172492e-20,8.7513900116063028e-22,6.5891624043147153e-26,1.1752764609194718e-33,0.88129999999999997,0.0,0.0,0.0,0.0098674664161169847,0.10879581060960156,9.9999999999989718e-05,9.9673824834902328e-07,1.0656957686412199e-05,3.6980239979295366e-06,1.7137341058210259e-11,7.066282918592046e-06,3.4779383533111034e-10,1.1521589064116109e-07,2.0779754621961616e-13,2.1222745955034507e-15
2.1708500795497112e-08,0.0016778562404992936,1.368305546388139e-18,7.0345426127167686e-14,4.3161105355330555e-16,-1.9479478639144368e-16,7.9564644118919284e-09,9.4259486250761506e-12,1.2432494962921789e-36,1.0607188487813196e-27,1.6365005621037213e-32,-2.133645120868578e-15,-6.6523619703671991e-30,9.7753441103766405e-18,-9.5868537580416296e-18,2.3784956057000136e-30,-9.2477400776099345e-28,1.0170702305494383e-23,8.2824892418790146e-27,-9.2832991148416207e-44,-1.2285945649287671e-29,2.5999116606351157e-20,-2.0602111132150423e-38,1.0720199366206179e-15,-7.8877222275464649e-32,-8.2088878805755722e-31,-2.4925884796315049e-19,-8.7463131570239952e-16,7.1865663564799806e-46,6.5923133522218504e-20,8.8064948630573774e-22,6.7041677942075502e-26,1.175276460919474e-33,0.88129999999999997,0.0,0.0,0.0,0.0098673349088695041,0.10879576839831598,9.9999999999989664e-05,1.0025372134522367e-06,1.0719184864720661e-05,3.7193854683399712e-06,1.723740196554689e-11,7.1077296588355238e-06,3.4778920012844362e-10,1.1588868740025019e-07,2.090163667964311e-13,2.1346674995294457e-15
2.1822210802698362e-08,0.0016778561769035358,1.3688982389975195e-18,7.0377086657548968e-14,-2.5912632489007909e-16,-1.9358902287260616e-16,8.0392040282710685e-09,9.6224542105723033e-12,4.440433604315316e-36,-7.0361461168810218e-27,1.6498270051235909e-32,-2.1335936212896047e-15,-4.3109639479813392e-30,9.826320785910745e-18,-9.6376648111063034e-18,2.4173571914447424e-30,-9.2601265173272423e-28,1.0375654082527358e-23,8.5344700538385123e-27,-8.2302340958802555e-44,-1.2286296242710719e-29,2.4548688478404809e-20,-2.0602091897717973e-38,1.0720210373796914e-15,-7.9298453285552319e-32,-8.2552835276310862e-31,-2.4925884796314572e-19,-8.7582778041663184e-16,1.0613411389977444e-45,6.5923751792419094e-20,8.8560722246718091e-22,6.8087913443846376e-26,1.1752764609194725e-33,0.88129999999999997,0.0,0.0,0.0,0.0098672165565392798,0.10879573040914681,9.999999999998961e-05,1.007755924550515e-06,1.0775187653691268e-05,3.7386100696269929e-06,1.7327454035167416e-11,7.1450303021001695e-06,3.4778502859377299e-10,1.164941860138288e-07,2.1011326347086961e-13,2.1458207729431179e-15
2.193592080989961e-08,0.00167785611331007,1.3508983379195366e-18,6.9456147142820788e-14,-8.1485698304992908e-16,-1.9240906728321092e-16,8.1223698168869785e-09,9.8220128421234118e-12,9.4752419423133797e-36,-6.3352122806955376e-27,1.6636221936143855e-32,-2.1335421475971367e-15,-3.0574966102621062e-30,9.8772119720944711e-18,-9.6884883324649156e-18,2.4889552468220218e-30,-9.2716453058966595e-28,1.0583711853985424e-23,8.7928323696556243e-27,-7.381080026888169e-44,-1.2286912006977552e-29,2.3179186118100551e-20,-2.0602121461743859e-38,1.0720220764151536e-15,-7.9722064882375217e-32,-8.3016703881362425e-31,-2.4925884796314071e-19,-8.7701690682338815e-16,1.8394118916338051e-45,6.5924338491543068e-20,8.9056334726487757e-22,6.9144800327497698e-26,1.1752764609194693e-33,0.88129999999999997,0.0,0.0,0.0,0.0098670982081840112,0.10879569242091486,9.9999999999989556e-05,1.0129742969904227e-06,1.0831188857287876e-05,3.757833986405529e-06,1.7417503499427655e-11,7.1823295964707581e-06,3.4778085719917308e-10,1.1709966710955463e-07,2.1121012047850149e-13,2.1569737236782613e-15
2.2038259816380736e-08,0.0016778560560779178,1.3461109966114708e-18,6.9212014370029741e-14,3.1737248134157986e-16,-1.9134177697547013e-16,8.1975804426726648e-09,1.0004251855682818e-11,4.6011488000884585e-36,8.2518475189171168e-27,1.6764462017426961e-32,-2.1334958416723725e-15,-2.4157533941282601e-30,9.9230921919417482e-18,-9.7342401616369007e-18,2.464801499026175e-30,-9.2812652601404852e-28,1.0773645564377924e-23,9.0309212967896898e-27,-6.6458725876721811e-44,-1.2286762433837699e-29,2.2012077143263892e-20,-2.0602160761399406e-38,1.072022961667373e-15,-8.0105352728084336e-32,-8.3434450613385928e-31,-2.4925884796313619e-19,-8.7808088598231001e-16,2.3097443005938795e-45,6.5924840850058577e-20,8.9502248295658199e-22,7.0105147820388286e-26,1.175276460919466e-33,0.88129999999999997,0.0,0.0,0.0,0.0098669916980634337,0.10879565823231097,9.9999999999989515e-05,1.0176705426499607e-06,1.0881588585433794e-05,3.7751349259146487e-06,1.7498545790332118e-11,7.215897807438199e-06,3.4777710306384123e-10,1.1764458512163328e-07,2.1219725785079288e-13,2.1670111035177093e-15
2.206128609283899e-08,0.0016778560432009404,1.3492499550812427e-18,6.9373095220279654e-14,5.5149508755763998e-16,-1.9109821024511078e-16,8.2145501094448441e-09,1.0045602274186092e-11,2.8946303294652851e-36,1.8347834937076684e-27,1.679389262509946e-32,-2.1334854253253467e-15,-2.2882890095430459e-30,9.9334392837790805e-18,-9.7445357149116964e-18,2.4515081515334565e-30,-9.283331752209742e-28,1.0816733322042963e-23,9.0852277384076765e-27,-6.4705808784543751e-44,-1.22866651184734e-29,2.1757674635169624e-20,-2.0602166888030164e-38,1.0720231546005384e-15,-8.0191858776365262e-32,-8.3528511951650241e-31,-2.4925884796313518e-19,-8.7831946696468702e-16,2.311727282650224e-45,6.5924950651967738e-20,8.9602560886493989e-22,7.032242454074688e-26,1.175276460919465e-33,0.88129999999999997,0.0,0.0,0.0,0.0098669677337301434,0.10879565053998015,9.9999999999989502e-05,1.0187271601232801e-06,1.0892928347392237e-05,3.7790275608178977e-06,1.7516780015112503e-11,7.22345050418242e-06,3.4777625839903618e-10,1.1776718971991684e-07,2.1241935932724736e-13,2.169269477980944e-15
2.2072799231068117e-08,0.001677856036762486,1.3513505485283891e-18,6.9480847142965227e-14,5.6091668449388987e-16,-1.9097600596025948e-16,8.2230415623938219e-09,1.0066325429863051e-11,2.4389275245155932e-36,-1.3035837600558306e-28,1.6808700795254061e-32,-2.1334802174837539e-15,-2.2228867704879639e-30,9.9386154974119105e-18,-9.7496836832604489e-18,2.4480523733689662e-30,-9.2843514321074442e-28,1.083832601084336e-23,9.1124832256189842e-27,-6.382006536780102e-44,-1.2286641438714084e-29,2.163157758953756e-20,-2.0602169024872858e-38,1.0720232502240994e-15,-8.0235148519643613e-32,-8.3575551321972317e-31,-2.4925884796313465e-19,-8.7843864390864681e-16,2.2936209245245123e-45,6.5925005117067196e-20,8.965271470740171e-22,7.043122832107427e-26,1.1752764609194648e-33,0.88129999999999997,0.0,0.0,0.0,0.0098669557516246533,0.10879564669382912,9.9999999999989502e-05,1.0192554636529098e-06,1.0898598203996222e-05,3.7809738677305478e-06,1.7525897087445104e-11,7.2272268317866976e-06,3.4777583606878856e-10,1.178284917497708e-07,2.1253040945475678e-13,2.170398660252285e-15
2.209582550752637e-08,0.0016778560238856486,1.3554726260342333e-18,6.9692298166627347e-14,5.0169295937704575e-16,-1.9073190003148425e-16,8.2400376286667499e-09,1.0107867799841692e-11,1.9377573562421369e-36,1.0012124273420764e-29,1.683850885099001e-32,-2.1334698024578208e-15,-2.0954495892002102e-30,9.9489673665699245e-18,-9.7599800033769327e-18,2.4444070191132642e-30,-9.2863634908927836e-28,1.0881609203413991e-23,9.16719943638595e-27,-6.2086087818147933e-44,-1.2286619902851769e-29,2.138157267529161e-20,-2.0602172084473825e-38,1.0720234398007923e-15,-8.0321801425135368e-32,-8.3669633161609079e-31,-2.4925884796313364e-19,-8.7867676937934288e-16,2.2394190619302525e-45,6.5925113182501225e-20,8.9753017395965849e-22,7.0649166987351838e-26,1.175276460919464e-33,0.88129999999999997,0.0,0.0,0.0,0.0098669317875360665,0.10879563900155587,9.9999999999989488e-05,1.0203120602982129e-06,1.0909937868389734e-05,3.7848664604754996e-06,1.7544131151892263e-11,7.2347794454554416e-06,3.4777499141260407e-10,1.1795109527016686e-07,2.1275250848821814e-13,2.1726570148608511e-15
2.2118851783984625e-08,0.0016778560110089057,1.3585714086216947e-18,6.9851321705917932e-14,2.8290883456936567e-16,-1.9048911596816502e-16,8.2570513444580435e-09,1.0149538467438036e-11,2.3605223735671167e-36,-4.032928345001475e-27,1.6868560650230618e-32,-2.1334593882838515e-15,-1.968004320207162e-30,9.9593134386254839e-18,-9.7702768347144396e-18,2.4492000343462475e-30,-9.288338988447017e-28,1.0925023023424868e-23,9.2221902117324241e-27,-6.0443254792848539e-44,-1.2286665368825678e-29,2.1134458119732472e-20,-2.0602174727250416e-38,1.0720236271707821e-15,-8.0408552168939552e-32,-8.3763707733439749e-31,-2.4925884796313263e-19,-8.7891459124273773e-16,2.1847719194867141e-45,6.5925220105090772e-20,8.9853313476809585e-22,7.0867547481970855e-26,1.1752764609194631e-33,0.88129999999999997,0.0,0.0,0.0,0.0098669078236107294,0.10879563130932092,9.9999999999989474e-05,1.0213686430583794e-06,1.0921277467642589e-05,3.7887590251102972e-06,1.756236510929406e-11,7.2423320037322001e-06,3.4777414676216942e-10,1.1807369807088425e-07,2.1297460589277236e-13,2.1749153562129505e-15
2.214187806044288e-08,0.001677855998132255,1.3574792814577726e-18,6.9795627562453119e-14,-5.4881927153279149e-16,-1.9025082267782237e-16,8.2740833256937819e-09,1.0191337698261194e-11,6.1008658705519307e-36,-2.2640392236582774e-26,1.6898805596253977e-32,-2.1334489749281215e-15,-1.8168715489609817e-30,9.9696356862787716e-18,-9.7805741772676771e-18,2.4868019310709669e-30,-9.290277524766932e-28,1.0968567668099693e-23,9.2774566553479922e-27,-5.9030912133897145e-44,-1.2286971312701188e-29,2.0890200197681944e-20,-2.0602181523052924e-38,1.0720238123524232e-15,-8.0495400537949879e-32,-8.3857735766528623e-31,-2.4925884796313161e-19,-8.7915211339485582e-16,2.2081434983324944e-45,6.5925325896878678e-20,8.9953602938094352e-22,7.1086370229513956e-26,1.1752764609194622e-33,0.88129999999999997,0.0,0.0,0.0,0.0098668838598488205,0.10879562361712375,9.9999999999989461e-05,1.0224252119335752e-06,1.0932617001584207e-05,3.7926515616309388e-06,1.7580598959376145e-11,7.249884506610234e-06,3.4777330211748822e-10,1.1819630015025515e-07,2.131967016682212e-13,2.1771736842778597e-15
2.2164904336901134e-08,0.0016778559852556967,1.3505665210498513e-18,6.9441718988581893e-14,-1.3416611169189761e-15,-1.9001864608585264e-16,8.2911330039785094e-09,1.0233265757808556e-11,1.0564102346583935e-35,-1.6689411102354636e-26,1.692917983636069e-32,-2.133438562420804e-15,-1.6645897379501661e-30,9.9799273857014319e-18,-9.7908720310314436e-18,2.5347068087150851e-30,-9.2921788591856344e-28,1.1012243285591255e-23,9.3329998745193357e-27,-5.79097674092878e-44,-1.2287360762998045e-29,2.0648765663723942e-20,-2.0602196374595382e-38,1.0720239953778751e-15,-8.0582346337596223e-32,-8.3951697295276968e-31,-2.492588479631306e-19,-8.7938934236354797e-16,2.3641225918761089e-45,6.5925430569754983e-20,9.0053885773775496e-22,7.1305635654750513e-26,1.1752764609194614e-33,0.88129999999999997,0.0,0.0,0.0,0.009866859896250444,0.10879561592496483,9.9999999999989447e-05,1.0234817669239664e-06,1.0943956470122326e-05,3.7965440700337801e-06,1.7598832701990259e-11,7.2574369540827629e-06,3.4777245747856472e-10,1.183189015070815e-07,2.1341879581436541e-13,2.1794319990335121e-15
2.2187930613359388e-08,0.0016778559723792364,1.34183956821657e-18,6.8994861355547278e-14,-1.0739175412130882e-15,-1.8978856848426238e-16,8.3081991511236972e-09,1.0275322907896002e-11,1.0700891434415669e-35,8.7671200730735916e-27,1.6959669702945117e-32,-2.1334281507560198e-15,-1.5578739495268634e-30,9.9902130357051812e-18,-9.8011703960006578e-18,2.5443606754145621e-30,-9.2940433265328484e-28,1.1056050060405973e-23,9.3888209804562666e-27,-5.6892928974603223e-44,-1.2287449081229162e-29,2.0410121794504073e-20,-2.0602216672288789e-38,1.0720241762867716e-15,-8.0669389668289445e-32,-8.4045642468652297e-31,-2.4925884796312959e-19,-8.7962628285270675e-16,2.5857760880427871e-45,6.5925534135443027e-20,9.0154161999032034e-22,7.1525344183355547e-26,1.1752764609194605e-33,0.88129999999999997,0.0,0.0,0.0,0.0098668359328154195,0.10879560823284548,9.9999999999989434e-05,1.0245383080297196e-06,1.0955295873450629e-05,3.8004365503162769e-06,1.7617066337448081e-11,7.2649893461430681e-06,3.4777161284540046e-10,1.1844150214298787e-07,2.1364088833100733e-13,2.1816903005098318e-15
2.2210956889817642e-08,0.0016778559595028728,1.3444023851206828e-18,6.9126420065611081e-14,1.6290502480050783e-15,-1.8954747032201268e-16,8.3252797180265882e-09,1.0317509402491261e-11,-1.3708668290125868e-36,6.9633046106290918e-26,1.6990410078733576e-32,-2.133417739958847e-15,-1.5721066411078945e-30,1.0000566424339186e-17,-9.8114692721702907e-18,2.434820120894692e-30,-9.2958721819601642e-28,1.1099988382840968e-23,9.444921088440544e-27,-5.5408335106988319e-44,-1.2286592655373532e-29,2.0174236316373822e-20,-2.0602226523271423e-38,1.0720243551281905e-15,-8.075653126086162e-32,-8.4139734181532187e-31,-2.4925884796312858e-19,-8.7986292877710203e-16,2.5871554561499643e-45,6.592563660552231e-20,9.0254431663297623e-22,7.1745496242555728e-26,1.1752764609194597e-33,0.88129999999999997,0.0,0.0,0.0,0.0098668119695430878,0.10879560054076771,9.999999999998942e-05,1.0255948352510002e-06,1.0966635212224058e-05,3.8043290024775315e-06,1.7635299866803127e-11,7.2725416827846605e-06,3.4777076821798888e-10,1.1856410206443509e-07,2.1386297921795607e-13,2.1839485888258265e-15
