Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111)
3.2361400663197544e-16,0.003443712029412053,1.2064438511055722e-30,4.1220197835599391e-26,1.7832067611528864e-20,1.2064378107754882e-30,9.7441700045770726e-20,3.4773442743701853e-32,5.1770516347553068e-55,1.3087906343179494e-43,3.721920492772622e-47,1.4757921487983458e-43,1.0154617200182707e-36,8.5560110520886122e-25,6.3634827719651527e-38,5.1030577560119293e-55,2.8166803293142989e-50,2.1213045312152582e-39,1.1907858614534256e-51,6.0656953703897662e-74,5.7828887004483319e-47,3.1113873541614454e-64,1.246066877340087e-37,5.1434097097384273e-57,2.1142445582750497e-29,1.3873123358064607e-44,4.9083503892385777e-47,6.6100252991112175e-39,2.327584260671935e-70,6.6785560219737692e-77,1.4393057258572287e-45,2.7046668631600461e-58,5.0399930575694685e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999993137446,0.108803,0.0001,4.9792922371048596e-14,2.9854949267614123e-13,2.9854943027444387e-13,9.3148200550999935e-20,1.9617045204554072e-19,3.9350847929776804e-14,1.3435721622644761e-19,2.6488683884724194e-27,1.5519037580006811e-27,1.1080228610412131e-31,9.5525988266344187e-24,5.7309599159938733e-18,2.2756574502890142e-22,4.653043435231939e-32,5.5000616104354822e-35,7.7463185204513098e-37,4.0981369726036773e-40,6.4284386586523789e-18,2.3113099817522562e-47,2.667921053936811e-54,7.563620357572065e-56,2.9409712713173151e-63,9.2039816828615406e-61,4.0930565504631838e-23,2.1142437151792077e-29,7.6089635694519904e-36,9.465994682079081e-37,2.1516419199936418e-20,2.0875715580983574e-42,5.7277043852656602e-51,1.8506722561717967e-29,2.894125226886655e-57,4.1738914437762156e-23,8.3197468843033265e-28,3.1910025990664434e-34,1.1167537099035267e-40,8.1518849650837862e-41,6.9445535614070545e-42,2.9346421586435006e-48,3.9957330102110014e-32,2.2509274035245664e-38,4.6697302975234932e-46,1.5665757347816298e-39,2.5824887282303795e-46,3.3443203958275461e-37,2.2055554992871402e-39,1.5719370064969084e-30,3.7988911726407866e-37
6.475091722618935e-16,0.003443712029412053,4.8289041544679768e-30,1.6498794823082926e-25,3.5679560774797635e-20,4.8288874980725337e-30,1.9500627055726672e-19,1.3920898315710574e-31,2.0721692468316282e-54,2.9512502335183932e-43,1.4897382471846273e-46,8.3707592446154369e-43,2.031805128215511e-36,1.7119456883347038e-24,2.5470518140167374e-37,4.0855493097917158e-54,2.2550569264087331e-49,8.4907469260025193e-39,9.5335770117315896e-51,1.9422047710939612e-72,9.2578917676109537e-46,2.8739098332962121e-63,9.9735905156975352e-37,1.0674299998465038e-55,1.6926794796805444e-28,2.2215050343647217e-43,1.9647152590202762e-46,5.2919981616152296e-38,1.8634817717436943e-69,1.2471003445514991e-75,2.3042007746115001e-44,8.6601371849296374e-57,3.229686510961696e-73,0.88129999999999997,0.0,0.0,0.0,0.009889999998626893,0.108803,0.0001,9.9629105295218639e-14,5.9735804548176458e-13,5.9735785036234859e-13,2.3998864315150318e-19,7.8519162774668475e-19,7.8711018899866956e-14,5.3772043592575794e-19,1.2940183569460979e-26,6.7028849852272255e-27,8.8709505921892234e-31,3.8235254852398485e-23,2.2932565580083321e-17,9.1085559950016286e-22,3.623150562304112e-31,4.40338751704303e-34,6.1984792229894954e-36,6.5589936562788538e-39,2.5723542526635906e-17,7.3986790477642081e-46,1.7080729912899206e-52,4.8424293160185042e-54,3.7658076201028571e-61,5.8930364174708412e-59,1.6382875197929781e-22,1.6926781206619031e-28,1.217435637382693e-34,1.5155626299398467e-35,4.2968156195001948e-20,3.3428421299714139e-41,6.5690434706830286e-50,1.4812886554559518e-28,1.8528955016963482e-55,1.6678411557489539e-22,6.2421407566180162e-27,4.7693869352161047e-33,3.330463761565942e-39,2.4311392821091398e-39,2.0718339922354681e-40,1.0550091147533615e-46,1.5993329227505289e-31,1.8021075314942007e-37,4.4482257890415069e-45,1.253856684218899e-38,2.483994199715007e-45,2.6557477261407943e-36,3.5039840878799566e-38,1.2583771464660179e-29,5.6266821440943388e-36
1.2952995035217295e-15,0.003443712029412053,1.9321847752526279e-29,6.6016456981641331e-25,7.137434553923038e-20,1.9321777364130882e-29,3.9025009769673159e-19,5.5721404968060021e-31,8.2913714259447515e-54,5.1493546741854868e-43,5.9608941798645008e-46,4.2975660257311553e-42,4.0644902793551708e-36,3.424635224817097e-24,1.0191529026075674e-36,3.2696814956447594e-53,1.8047309001683199e-48,3.3974051591426005e-38,7.6298384997947603e-50,6.2147836673968957e-71,1.4811411228551114e-44,2.0763919343062596e-62,7.9778712193813204e-36,2.8335805205674178e-54,1.3546552735415935e-27,3.5558476377882644e-42,7.86450231888179e-46,4.2351807745171172e-37,1.4913503146723766e-68,1.8303033990104317e-74,3.6864186841426353e-43,2.7710790266509249e-55,2.068306606500959e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999972531932,0.108803,0.0001,1.9930147107647073e-13,1.1949743236414253e-12,1.1949735115249012e-12,5.5423132769750985e-19,3.1417779562294503e-18,1.5735681311756725e-13,2.1511137989146781e-18,5.7968121356294671e-26,2.7890297586004172e-26,7.0995053031989195e-30,1.5299055274112712e-22,9.1710479666374468e-17,3.6446057775127427e-21,2.7485118248341598e-30,3.5240388791902491e-33,4.9554162091359343e-35,1.0487905347584549e-37,1.0287197983197524e-16,2.3661843835309302e-44,1.0925389047510752e-50,3.0973765726414707e-52,4.8175030432726147e-59,3.7698967839084495e-57,6.5552697892506194e-22,1.3546530934753081e-27,1.9455284529260075e-33,2.425151731425616e-34,8.562305227982178e-20,5.3507491810781344e-40,6.8139036134322419e-49,1.1848822301095941e-27,1.1851729377827597e-53,6.6512085302510685e-22,4.8171620116635689e-26,7.3456477210638639e-32,1.0240210306476861e-37,7.4752026793625804e-38,6.3750791136520724e-39,3.6164396337456893e-45,6.3994028563137402e-31,1.4422289264171737e-36,3.9273566121058821e-44,1.0028964668127451e-37,2.2070760029025069e-44,2.0912903150736269e-35,5.5214968815429945e-37,1.006879116902088e-28,7.8274914550889335e-35
2.590880166041402e-15,0.003443712029412053,7.7299629582084976e-29,2.6410710982831874e-24,1.4276310807090093e-19,7.7299190226725883e-29,7.8119649524598041e-19,2.2307936841124495e-30,3.3170847220270454e-53,7.2321453274889002e-43,2.384746396154743e-45,2.3041221539425514e-41,8.129853920626128e-36,6.8500157788200182e-24,4.0772807617930749e-36,2.616242562748247e-52,1.4440589238900138e-47,1.3591836236617418e-37,6.1051571697046114e-49,1.9873044003832217e-69,2.3679925585552693e-43,1.2127905278419499e-61,6.3770655273569887e-35,8.6170426960861625e-53,1.0839256374828351e-26,5.6904909712290562e-41,3.1561861675348029e-45,3.3887622826756416e-36,1.1933045149591923e-67,2.175560411735086e-73,5.8937071273073003e-42,8.8608129733445226e-54,1.3241310192824844e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999945057989,0.10880299999999997,0.0001,3.9864620237062305e-13,2.3902036450334187e-12,2.3902001178563698e-12,1.192541530170914e-18,1.2569067135583024e-17,3.1435077489884472e-13,8.6021115456521352e-18,2.4617681738345451e-25,1.1377570060108586e-25,5.6807609620046566e-29,6.1205971849075917e-22,3.6650494404353064e-16,1.4580773206454488e-20,1.9906467142884828e-29,2.8197516890291981e-32,3.9567083764754628e-34,1.6749740559589829e-36,4.1110993366905809e-16,7.5581369250464448e-43,6.9797656420489434e-49,1.9787840735524146e-50,6.1554595761112297e-57,2.4090902068209119e-55,2.6225233609730039e-21,1.0839221525824171e-26,3.1034085919623614e-32,3.8786804240978776e-33,1.6995000101681362e-19,8.5630200414387427e-39,7.2834894688366209e-48,9.4712881012957646e-27,7.5715759610553839e-52,2.6432156128698336e-21,3.7657737511188141e-25,1.1473642079298764e-30,3.1924843704461281e-36,2.3305626022827448e-36,1.9904794697086382e-37,1.197295930157841e-43,2.5601684694509436e-30,1.1539944912929634e-35,3.3112213175856093e-43,8.0155903431437347e-37,1.8676055689095232e-43,1.6208560921645398e-34,8.5678224541108703e-36,8.0532857470875337e-28,9.9161826794802411e-34
3.886460828561075e-15,0.003443712029412053,1.642691084110314e-28,5.612519703755418e-24,2.1415106286537447e-19,1.6426790708434517e-28,1.1726016348715419e-18,4.7429933819429157e-30,7.0491372715719584e-53,7.8762328768490913e-43,5.067829604902965e-45,5.90645618135938e-41,1.219521090089964e-35,1.0275397813976634e-23,8.6646472436200717e-36,7.4811844547032433e-52,4.1293073724248521e-47,2.8884039653660422e-37,1.7458027165170401e-48,9.0702816124868837e-69,8.7120868073689654e-43,2.954840371308355e-61,1.8224738732055083e-34,3.9117628323877e-52,3.0994938014384417e-26,2.0945695900787996e-40,6.7347603117205224e-45,9.6901771758400042e-36,3.412267783362662e-67,7.0303490142475102e-73,2.1683551270492024e-41,4.0441184132165718e-53,7.3847538450217416e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999917584115,0.10880299999999996,0.0001,5.9799093339642362e-13,3.5854297426053881e-12,3.5854220082535938e-12,1.8320240203968621e-18,2.6710413452483088e-17,4.7104767319415069e-13,1.8274865533312519e-17,5.3256564496994874e-25,2.4313860473093697e-25,1.624437717490142e-28,1.3006860945529212e-21,7.7827836209931812e-16,3.098559295502403e-20,5.3858364379165533e-29,8.0630964891644044e-32,1.1300536269993733e-33,6.1592350617436076e-36,8.7299767989832885e-16,3.448090789111276e-42,3.8323647173745355e-48,1.0864870685075059e-49,3.9688605069722415e-56,1.3228882662610314e-54,5.573112183800669e-21,3.0994809870383245e-26,1.1405360962542113e-31,1.4272607669044534e-32,2.5330544223772538e-19,3.1519199863283666e-38,2.4207509324588267e-47,2.7067583207560438e-26,4.1573108151230335e-51,5.5913009938868283e-21,1.0682402213850375e-24,4.1937228220724731e-30,1.4478475672106202e-35,1.0569687381899911e-35,9.0327135330023541e-37,5.4973136206454625e-43,5.4406048028145855e-30,3.2998509712566964e-35,9.599243176095996e-43,2.2905759588175508e-36,5.4194925466799012e-43,4.5511907630325204e-34,3.1074894844040562e-35,2.3023108389337943e-27,3.2917854323775681e-33
5.182041491080747e-15,0.003443712029412053,2.802300863066704e-28,9.5744991677954154e-24,2.8553820919132067e-19,2.8022759850498032e-28,1.5644655153800493e-18,8.0948638612598778e-30,1.2025292617737826e-52,8.9478150239364636e-43,8.6453394835876181e-45,1.1956636493590573e-40,1.6260561220186625e-35,1.3700781330402744e-23,1.478126039492697e-35,1.5780412625773296e-51,8.710140259459094e-47,4.9274017605630931e-37,3.6825591053065128e-48,2.7027619052452247e-68,2.2086944658933326e-42,5.3827522132768069e-61,3.8422078877141896e-34,1.1628038153496415e-51,6.5378927202081172e-26,5.3124139931388821e-40,1.1554688238164229e-44,2.0439872803084485e-35,7.1976482265712227e-67,1.5874650025404256e-72,5.4972293883313241e-41,1.2050413699606664e-52,2.7846202993776773e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999890110311,0.10880299999999991,0.0001,7.9733566415387244e-13,4.7806526198439681e-12,4.7806391827759631e-12,2.4716450503999457e-18,4.5565757522862458e-17,6.2744807010601177e-13,3.1166922853812629e-17,9.171355532458993e-25,4.1594590937519521e-25,3.4265416554435285e-28,2.2188683313430895e-21,1.326771542678194e-15,5.2859050285885407e-20,1.0822425805189128e-28,1.7007818542699592e-31,2.3810528067133446e-33,1.5607690132174124e-35,1.4882444828575371e-15,1.0270401906538847e-41,1.3168374536819852e-47,3.7332755667748802e-49,1.5491176041817234e-55,4.546326572300465e-54,9.507285960180711e-21,6.5378602530346233e-26,2.8886602598813258e-31,3.6189850442213339e-32,3.3570058111269171e-19,7.994226641713518e-38,5.8467367894969922e-47,5.7064896019640553e-26,1.4284927253132431e-50,9.4980781857703243e-21,2.2404866897444349e-24,1.0583031721166715e-29,4.2939662084878733e-35,3.1347618462556104e-35,2.6803764747790899e-36,1.6433294059654358e-42,9.2812432620903272e-30,6.9605041804063179e-35,2.0404349639098744e-42,4.8287633918157482e-36,1.1526191525941538e-42,9.4436734185118935e-34,7.7776688337703174e-35,4.855342838178401e-27,7.6564342881539773e-33
7.773202816120092e-15,0.0034437120294120525,5.8019270026870249e-28,1.9823138536487537e-23,4.2831060218196747e-19,5.8018600063092922e-28,2.3492699094633521e-18,1.6772576286130235e-29,2.4897430601740762e-52,1.6705959805630298e-42,1.7899525441630521e-44,3.2766495704181254e-40,2.4391246225866899e-35,2.0551551840063888e-23,3.0603567162192217e-35,4.3102401055045584e-51,2.3790751502589547e-46,1.0201814504833029e-36,1.0058829634193207e-47,1.1824471881182514e-67,7.7186021011698102e-42,1.1528667986571181e-60,1.0485367818385457e-33,5.0770386451846242e-51,1.7857442955386313e-25,1.8578248680043207e-39,2.4277443177802782e-44,5.582886788261126e-35,1.9659521171776518e-66,4.6136799993591855e-72,1.9210862723280289e-40,5.27166438198896e-52,2.0229663559389836e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999835162823,0.10880299999999983,0.0001,1.1960251250389659e-12,7.1710908242918041e-12,7.1710624641353726e-12,3.7509179150319378e-18,9.4339725570066841e-17,9.3955473283495063e-13,6.4498943613395231e-17,1.9166969115106698e-24,8.6341928213313854e-25,9.359465297131747e-28,4.5939822150374981e-21,2.7438287153052001e-15,1.0944047686619211e-19,2.7364996056171356e-28,4.6454700847868822e-31,6.4916751153479343e-33,5.4500672887388613e-35,3.0777626864579598e-15,4.4899502951597001e-41,7.0745077178353541e-47,2.005646378239468e-48,1.0066340486688959e-54,2.4438970013537982e-53,1.9684023955314842e-20,1.7857329627973103e-25,1.0078173375454596e-30,1.2650505401597308e-31,4.9827134175901537e-19,2.7957655065089035e-37,2.0014222260853274e-46,1.5572984214572704e-25,7.6743648228546366e-50,1.9527083647705571e-20,6.071484979627779e-24,3.6751270542627331e-29,1.8658016697735434e-34,1.3621432452295645e-34,1.1657832122651644e-35,7.2085817500987009e-42,1.9216037181665141e-29,1.901170511972178e-34,5.6175565407859898e-42,1.3176243705720586e-35,3.1751320613540716e-42,2.5104639010565923e-33,2.6603013663909206e-34,1.3257137209843282e-26,2.345773325708842e-32
1.0364364141159437e-14,0.0034437120294120525,9.8676574782158072e-28,3.3714219813887641e-23,5.7108001619373592e-19,9.8675181521369762e-28,3.13576124748054e-18,2.8546898814975033e-29,4.2344562106738496e-52,-4.06934406991553e-42,3.0442841327633279e-44,7.2041100737735598e-40,3.2521906736814734e-35,2.7402327797846558e-23,5.2049552803490641e-35,9.0186119208803053e-51,4.9779016090307147e-46,1.7350862585856827e-36,2.1047423865488497e-47,3.4436738860668426e-67,1.9275605836046817e-41,2.4613594533915014e-60,2.1922226207983769e-33,1.4777996043333029e-50,3.7364232099239655e-25,4.6422646506983451e-39,4.2105597393730505e-44,1.1681399752401332e-34,4.1134902941221375e-66,1.0650327368964908e-71,4.7975140045264796e-40,1.5352158460101043e-51,7.438686537095908e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999780215596,0.10880299999999973,0.0001,1.5947145849372361e-12,9.5615172072912601e-12,9.5614684040343407e-12,5.0301834979346681e-18,1.6044825133868475e-16,1.2505757082645803e-12,1.0964914143891277e-16,3.2772955242682488e-24,1.4703785949069164e-24,1.9583942774717155e-27,7.813243815324611e-21,4.661507193337904e-15,1.8613191200238464e-19,5.3569544100104791e-28,9.7199959428242732e-31,1.3560942691972101e-32,1.360162948078364e-34,5.2288296359209039e-15,1.306887147365352e-40,2.3559078095604041e-46,6.6790796354865186e-48,3.7766585243763316e-54,8.1412138298052668e-53,3.3477692434081637e-20,3.7363949380606174e-25,2.5133868713842479e-30,3.1599099307847171e-31,6.5740194893819691e-19,6.9860993063753079e-37,5.0790088029412499e-46,3.2559132917573583e-25,2.5556699444525096e-49,3.2989557949724034e-20,1.262470036868085e-23,9.1360617155618882e-29,5.4081928531262137e-34,3.9483739833685816e-34,3.3816300124060396e-35,2.1012043268097782e-41,3.2681787050339706e-29,3.9779273603252264e-34,1.1809028036892596e-41,2.7545511069891216e-35,6.6769419314012076e-42,5.1284010312826267e-33,6.5272355632177389e-34,2.7730140459570295e-26,5.2881444434264274e-32
1.2955525466198782e-14,0.003443712029412051,1.5075629304025508e-27,5.1507842214619699e-23,7.1384623374346123e-19,1.507537648979641e-27,3.9240600174618491e-18,4.3646056063434704e-29,6.4693458055712347e-52,5.3012405246569781e-41,4.6510227981817384e-44,1.3316397350389008e-39,4.0652541003479359e-35,3.4253109593681489e-23,7.9521003538332572e-35,1.6418227436563459e-50,9.0621821161774255e-46,2.6508449995574173e-36,3.8317674935316834e-47,8.3575745597355959e-67,4.0871288663154241e-41,-2.0822038193893024e-61,3.9877537716128967e-33,3.5812918265928799e-50,6.8020709474915256e-25,9.8491662345691386e-39,6.6091893454283918e-44,2.1265679426212793e-34,7.488525989172075e-66,1.4376650490959173e-71,1.0172472965887646e-39,3.7256967654221294e-51,2.2135134106565973e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999725268594,0.10880299999999959,0.0001,1.9934040437781961e-12,1.1951930940796386e-11,1.1951855764194075e-11,6.3094517353575401e-18,2.4512912060731193e-16,1.5604371807033551e-12,1.6744531802477278e-16,5.0247114702821581e-24,2.2479950063727566e-24,3.5653148414565651e-27,1.1936940590579227e-20,7.1138441323974e-15,2.8436968662520494e-19,9.1383493677085194e-28,1.7695009702713948e-30,2.4646760202969266e-32,2.8821545024099795e-34,7.9796249329848343e-15,3.1699169804110428e-40,6.4446994755273258e-46,1.8270952745676143e-47,1.1511600505130043e-53,2.2279184243753996e-52,5.1146593531616603e-20,6.8020110662347871e-25,5.3219438310974106e-30,6.7016812611699826e-31,8.1291871932648041e-19,1.4822233065230026e-36,1.0982077313221344e-45,5.9226560550233857e-25,6.9911626538620284e-49,5.0058105211498112e-20,2.2848587843963697e-23,1.9290761218973443e-28,1.3067521350679521e-33,9.5404368499670258e-34,8.1769885968679242e-35,5.0997352588299279e-41,4.9930664202490477e-29,7.2417060265806417e-34,2.1568593103590864e-41,5.0101654489004034e-35,1.2198044994490325e-41,9.1128121770920328e-33,1.3596030218404445e-33,5.0466179385195994e-26,1.0189305258450301e-31
1.813784811627747e-14,0.0034437120294120503,2.8989955458464502e-27,9.9047334269742982e-23,9.9936884801605597e-19,2.8989290046011892e-27,5.5061933317843738e-18,8.4075359756391678e-29,1.2440434532584427e-51,1.3121716257365259e-42,8.9438595263742936e-44,4.4617596540783701e-39,5.6913729155940205e-35,4.7954691071535039e-23,1.5291969518323238e-34,4.3349682230386322e-50,2.3927216991851099e-45,5.0975417519005024e-36,1.011794913806314e-46,4.3163336152126493e-66,1.494504458143414e-40,2.7426190721890554e-60,1.0506387859187022e-32,1.8495970107665502e-49,1.7959605325292565e-24,3.6084736695553912e-38,1.4255417837930178e-43,5.6147829359570301e-34,1.9772157879197617e-65,2.9654730186205246e-71,3.7196786759693263e-39,1.9238740187000573e-50,1.8314268198394151e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999615375371,0.10880299999999921,0.0001,2.7907829582217775e-12,1.6732719775351717e-11,1.6732573580914671e-11,8.867956621746273e-18,4.7137180653087587e-16,2.1766339300172596e-12,3.2165939741239285e-16,9.704237029390835e-24,4.3244268497714277e-24,9.4142248209711085e-27,2.2954392628260052e-20,1.3644482157270488e-14,5.4683700594719799e-19,2.0727277119341782e-27,4.6720281378598828e-30,6.4784390997418576e-32,1.0516566080703131e-33,1.5305065446543136e-14,1.6335317852283335e-39,4.7954638158296379e-45,1.3595339397490816e-46,1.2690765302350202e-52,1.6601776447468465e-51,9.835317405808746e-20,1.7959387172106384e-24,1.9373459403635118e-29,2.4523602156885398e-30,1.1133540762681313e-18,5.4307977937270025e-36,4.8067547708797342e-45,1.5604203806773533e-24,5.2020986513672137e-48,9.4765678038430615e-20,5.9459422407621589e-23,6.9712358501432326e-28,6.6485961473639979e-33,4.8544457829668991e-33,4.172531343708263e-34,2.6219283003131568e-40,9.6015167094481487e-29,1.9120247188333854e-33,5.7213896658892213e-41,1.3196590196012863e-34,3.2368313859881897e-41,2.2582078266298875e-32,4.7020504034269903e-33,1.3313216703808917e-25,2.942211219410378e-31
2.850249341643485e-14,0.003443712029412046,7.0726031009411484e-27,2.4163997190433366e-22,1.5703748713821884e-18,7.0723462765743404e-27,8.6924673213780113e-18,2.0587948581638709e-28,3.0351065253110956e-51,1.1063455286872182e-42,2.1820576055294865e-43,2.5592706204178187e-38,8.9435785906685951e-35,7.5357925165095473e-23,3.7309694813627542e-34,1.6762922753835035e-49,9.2524223574639363e-45,1.2436607970793914e-35,3.9131484962833351e-46,4.6458042813636385e-65,9.433441014193781e-40,1.0046960732519529e-59,4.0428110906096828e-32,1.9900409560097282e-48,6.9446667167934771e-24,2.2883914352579906e-37,5.5377139166408918e-43,2.1711169561359226e-33,7.6456335047464746e-65,1.2449966093211432e-70,2.3478932210244066e-38,2.0701662576126545e-49,3.3074475945616271e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999395591926,0.10880299999999805,0.0001,4.3855407742348433e-12,2.6294144487191033e-11,2.629378300742003e-11,1.3984885417133706e-17,1.1499740639659628e-15,3.3951505902978012e-12,7.8300212596669679e-16,2.3772760301024061e-23,1.0540868004276411e-23,3.6408532039456636e-26,5.6001443214534496e-20,3.3104507561253457e-14,1.3341205002534663e-18,6.0788332893474897e-27,1.8065832112649781e-29,2.4797086326561018e-31,6.6045541777587169e-33,3.7133446985449157e-14,1.7488598252823936e-38,9.0867025083187232e-44,2.5761317621957692e-45,4.3999173991294613e-51,3.1531560279729289e-50,2.3994915086271899e-19,6.9445302573777654e-24,1.2099274956642913e-28,1.5507060089552025e-29,1.6745820247905535e-18,3.4444557834868246e-35,4.5265923400040076e-44,6.004428084716524e-24,9.8572871094002406e-47,2.2369267484485827e-19,2.2297172863661076e-22,4.2906056446661288e-27,6.9216397252880737e-32,5.0548062119985352e-32,4.3756073025875631e-33,2.7704464294042489e-39,2.3424619889630881e-28,7.3933426706908638e-33,2.2225872692754661e-40,5.0749205446232774e-34,1.2578434738624289e-40,7.6226890109581908e-32,2.617682169801013e-32,5.1378825370364332e-25,1.2494608224169833e-30
3.886713871659223e-14,0.0034437120294120403,1.3102056910287544e-26,4.4763462117889601e-22,2.1413283686158205e-18,1.3101419850043379e-26,1.1908109272085062e-17,3.8269413408705835e-28,5.6226399499943936e-51,-4.6671520636286093e-41,4.0423618140499226e-43,8.0894700440668973e-38,1.2195741622269857e-34,1.0276125423278308e-22,6.9121252226016683e-34,4.1601724280314413e-49,2.2962363462336077e-44,2.3039382532210817e-35,9.7128303521313398e-46,1.9345610504654704e-64,3.0634082454972678e-39,4.2563064615251652e-59,9.9939736656883327e-32,8.2852012653084736e-48,1.7234775145355568e-23,7.4549935732163361e-37,1.6435360248418571e-42,5.3880786140060109e-33,1.897455137285182e-64,5.2958555512195431e-70,7.6245299732440621e-38,8.6188969943112732e-49,1.7342446721696359e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899999175812454,0.1088029999999964,0.0001,5.9802985730677322e-12,3.5855365929781465e-11,3.5854690586200163e-11,1.9101705232306329e-17,2.1303038784907813e-15,4.5953395113963405e-12,1.4475571140584745e-15,4.4125544590644356e-23,1.9499652419792003e-23,9.0367116399756686e-26,1.0374355961420476e-19,6.1015637325021016e-14,2.4714981190117452e-18,1.2392558039257823e-26,4.4834322015533096e-29,6.1041076548221088e-31,2.1373996292177713e-32,6.8441463139879116e-14,7.260177430603636e-38,4.7153349239123939e-43,1.3368276849745492e-44,2.7829354386711406e-50,1.6383687282508707e-49,4.4450701099055176e-19,1.7234334732042745e-23,3.9009480046393689e-28,5.041834078511394e-29,2.1861005105932934e-18,1.1222111363046778e-34,1.8237419150625865e-43,1.4843161461623365e-23,5.1152298583990967e-46,4.0212782990484226e-19,5.4032481254074313e-22,1.3706133987207028e-26,2.8297161046753563e-31,2.0667497323463355e-31,1.7963841282422638e-32,1.1401170123468376e-38,4.3394404112030612e-28,1.8348013876511579e-32,5.5268658717005318e-40,1.253933266919093e-33,3.1283223299251432e-40,1.7003519179826893e-31,7.8178134948909698e-32,1.2730781452310083e-24,3.2309478401169413e-30
4.923178401674961e-14,0.003443712029412034,2.09868381196484e-26,7.1701138512660285e-22,2.7122290803651602e-18,2.0985566852692752e-26,1.5153111970263639e-17,6.1502027612404506e-28,9.0064531174276958e-51,1.0039330575271761e-40,6.4751713274278772e-43,1.9426692379916601e-37,1.5447862020568306e-34,1.3016467831215899e-22,1.107268753542403e-33,8.3033012675840143e-49,4.5830609154066845e-44,3.6905138480658025e-35,1.9388361800433728e-45,5.662897757481801e-64,7.4597494037230138e-39,2.9812426163072392e-59,1.9873688312680425e-31,2.4247045756383455e-47,3.4398393784286166e-23,1.8206687282161004e-36,4.1116193762180182e-42,1.0753829764044486e-32,3.787107613965764e-64,9.2707587628470363e-70,1.8566602220620032e-37,2.5224785614832333e-48,6.1992146083437529e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899998956036902,0.10880299999999425,0.0001,7.5750563547243877e-12,4.5416385323270931e-11,4.5415296414414374e-11,2.4218417013766119e-17,3.4122641208463874e-15,5.7774668753714298e-12,2.3141042180539633e-15,7.0760566928610953e-23,3.1184314295096031e-23,1.8038243875499767e-25,1.6617685513191507e-19,9.7255132211728916e-14,3.9588836781021143e-18,2.1039801941008329e-26,8.9483251999879722e-29,1.2090715139536199e-30,5.1885400946117072e-32,1.090914368612489e-13,2.1193055656975509e-37,1.6258654301413703e-42,4.6094435046960139e-44,1.1151374925200751e-49,5.6576787355331793e-49,7.1200887643799573e-19,3.439732733883174e-23,9.4373399018820487e-28,1.229099292282079e-28,2.6520971551405328e-18,2.7409140639144464e-34,5.2495229205637569e-43,2.9516624900499007e-23,1.7637562777302304e-45,6.2584880694408686e-19,1.0550691549206744e-21,3.2890845793106327e-26,8.1492279338996626e-31,5.9525934047997188e-31,5.1931158694976277e-32,3.300638800671541e-38,6.9509200023339086e-28,3.661979399935935e-32,1.1043659108317448e-39,2.4924059733801664e-33,6.2514863654589421e-40,3.0797254489767266e-31,1.7673095417961909e-31,2.5371528467513425e-24,6.6046732366653508e-30
