Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093)
1.44111758063466e-17,0.003468764594665178,7.5180579888231164e-30,1.1701015722431036e-25,6.4800775728956839e-19,7.512874367571491e-30,4.3111042268325887e-19,2.5934513704472268e-32,2.3809240781815875e-51,1.5772305650817525e-41,2.4772357964038731e-45,3.9223913835244454e-43,1.3403397140482587e-33,4.1758549204658216e-24,7.8015764436851476e-38,1.7071204663472282e-54,4.8532342659055262e-50,6.2031706652246372e-39,4.3037532344184672e-52,4.6106657606237098e-72,5.3026708491424463e-47,3.0878721842219283e-63,2.0827034889224892e-36,5.6795652639439959e-58,1.9619032615567411e-30,1.8180696277190517e-45,2.8601992110356784e-45,2.4442391181005542e-39,6.0146226090387467e-67,1.0852658966901848e-76,1.1127760671576852e-45,3.5749060810570348e-59,1.3564079170900179e-76,0.88129999999999997,0.0,0.0,0.0,0.0098899999992309289,0.108803,0.0001,2.7299518944384681e-14,2.1404682839485192e-13,2.1404584044353766e-13,6.3697441693743312e-21,7.1102220083198081e-21,3.1367241842003592e-13,4.176782231535457e-21,2.3327547669387552e-29,1.7542954764011774e-29,6.8641840438795444e-34,1.1038343695329891e-24,2.3727640114793079e-18,2.5801339075116183e-23,6.1164238453254859e-34,3.4844762106163602e-36,2.95296774737431e-37,2.257983911650664e-41,3.921613145114306e-18,1.0065291429375759e-49,5.465576228344123e-58,1.1817111355226687e-58,2.0314015130750363e-67,9.0541881435104505e-64,2.4457166466214928e-23,1.9619053093873376e-30,3.0635122653795769e-38,4.2377307948060587e-39,8.7740925878099715e-20,4.3313585021355257e-44,6.6282446317071716e-52,6.1896891592755715e-30,5.5970160532129217e-61,7.9426834094001769e-24,4.3229367251565317e-28,2.3261195153187324e-35,3.6270628691324699e-43,3.0871564966741623e-43,2.5086138283962404e-44,1.8779231667881913e-51,1.9256313281572973e-31,5.4839943611018773e-39,2.6461329607856276e-47,4.2783096872894053e-39,1.5900351338676726e-47,1.1805847197768646e-37,4.3637895706878459e-41,1.1096682639149053e-32,1.4676459503326751e-40,2.5875242287410405e-51,2.1390394956721768e-59,1.4713137505517311e-40,1.6572955744671441e-40
2.8834872182464136e-17,0.003468764594665178,3.0081446355569661e-29,4.6834550722043297e-25,1.2965783284014864e-18,3.0071072967704533e-29,8.6259971090963302e-19,1.0380625622645494e-31,9.5299014529243163e-51,6.1626960341487475e-41,9.9153993851690401e-45,3.0848463071509975e-42,2.6818438959055237e-33,8.3553380924540453e-24,3.1226639150843285e-37,1.3667344155428707e-53,3.8855384611658062e-49,2.48288491707678e-38,3.4456240933725574e-51,1.4766351518675161e-70,8.491047849761953e-46,4.8323315360006068e-62,1.6674018950467767e-35,1.400989625049824e-56,1.5707153689023172e-29,2.9112798797070469e-44,1.1448250721333094e-44,1.9549359627591861e-38,4.8153553208338797e-66,3.3981536008963913e-75,1.7818633474750656e-44,1.144914833395334e-57,8.6920280956622553e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999984611905,0.108803,0.0001,5.4622755972157666e-14,4.282796040343013e-13,4.2827763166772138e-13,2.3060780390120086e-20,2.8459408905038054e-20,6.2760453189034196e-13,1.6717837135888779e-20,1.4373294893548178e-28,8.9935939149534442e-29,5.495524572669132e-33,4.4182097286456345e-24,9.4970732802189514e-18,1.0327259260584586e-22,4.8869803376461609e-33,2.7896969251337238e-35,2.3639883011212341e-36,3.6154476572870775e-40,1.5696397634095485e-17,3.2233678234001626e-48,3.5007053842773232e-56,7.5688686429078749e-57,2.6022467113643003e-65,5.7992701107790765e-62,9.7892392294835597e-23,1.5707169804653473e-29,4.9053010452851838e-37,6.7857917367872636e-38,1.7554209746609217e-19,6.9358197238318158e-43,1.043236604698106e-50,4.9554338340564999e-29,3.5848930277388605e-59,3.1788867600867843e-23,1.8133925261970584e-27,1.9460466254538187e-34,6.060889799268317e-42,5.1586330158867931e-42,4.1920960451234294e-43,3.8902985655294113e-50,7.7075429275936343e-31,4.3905284798006743e-38,3.2098458192131612e-46,3.425132633055643e-38,1.9072890118948766e-46,9.4476572644430667e-37,6.9598162119765134e-40,8.8840050687448496e-32,2.3385727609456282e-39,8.2529988789267626e-50,1.3639463658896184e-57,2.3502345295155786e-39,2.6538066162640456e-39
5.768226493469921e-17,0.003468764594665178,1.2034419729216504e-28,1.8739916215153558e-24,2.5937189254944497e-18,1.2032343231686764e-28,1.7255912308197081e-18,4.1536515335708202e-31,3.8132021267695716e-50,2.3525906306155207e-40,3.9674515641333422e-44,2.385654660199242e-41,5.3648521624469907e-33,1.6714305121120936e-23,1.2494725544331383e-36,1.0938029754576061e-52,3.1096117822538682e-48,9.9347742402786394e-38,2.7575538964188347e-50,4.7270958724084315e-69,1.3590776150216849e-44,7.3921302072727413e-61,1.3343846286489785e-34,3.8173042894633906e-55,1.257049409063381e-28,4.659942823181839e-43,4.5807917169470832e-44,1.563765870355911e-37,3.8537478781296827e-65,1.0404304406665601e-73,2.8520515137248164e-43,3.6651550836298664e-56,5.5664256555007969e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999969217119,0.108803,0.0001,1.092692300147585e-13,8.5674510926269949e-13,8.5674117111245288e-13,7.7262541917180548e-20,1.1387463467542774e-19,1.2554302650196077e-12,6.6891710474412151e-20,7.8397737176210884e-28,4.1670342163322248e-28,4.3980956473937238e-32,1.7678558423279332e-23,3.7999332326161654e-17,4.1322486180288234e-22,3.8953509005106743e-32,2.2326009702101373e-34,1.8916187782600797e-35,5.7862113242251968e-39,6.2803835711289333e-17,1.0317606988699013e-46,2.2410835218194442e-54,4.8454432870385437e-55,3.331829113492145e-63,3.7126520437093467e-60,3.9169699361475982e-22,1.2570506540797007e-28,7.850683877930663e-36,1.0861369431455479e-36,3.5109648145730734e-19,1.1101837370457726e-41,1.6153715433674997e-49,3.9657233386462974e-28,2.2949792547332125e-57,1.2717635300588668e-22,7.9207282286836172e-27,1.6914289116114149e-33,1.0510597569251193e-40,8.9457146163130274e-41,7.2703349101705527e-42,7.6589178517743703e-49,3.084020574678872e-30,3.5137547788029259e-37,3.4524582117254291e-45,2.7409606264776621e-37,2.0282997197825448e-45,7.5542837267698694e-36,1.11107317358675e-38,7.109762832416255e-31,3.7067234294477427e-38,2.6349515930674385e-48,8.7028231357437192e-56,3.7435211647195123e-38,4.247736962284378e-38
1.1537705043916937e-16,0.003468764594665178,4.8141349390173598e-28,7.4971831423699992e-24,5.1879979389745854e-18,4.8137184786002831e-28,3.451626044469012e-18,1.6617704060026291e-30,1.525529326305875e-49,8.604167624067289e-40,1.587239186204419e-43,1.7916025964151175e-40,1.0730868306837711e-32,3.3432241917162773e-23,4.9987072392982076e-36,8.7520867136337925e-52,2.488162074886683e-47,3.9745569814939006e-37,2.2064739701867396e-49,1.512909360929949e-67,2.1748289895973636e-43,1.0847517534232292e-59,1.0676406041841952e-33,1.1158344592655354e-53,1.0058301032894147e-27,7.4574226352589709e-42,1.8326159127256459e-43,1.2509390155471437e-36,3.0835840394848842e-64,3.0578823361958864e-72,4.5639220577001878e-42,1.1730237001738931e-54,3.5636409250359329e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999938427633,0.108803,0.0001,2.1856217804817984e-13,1.7136759727423649e-12,1.7136680779877457e-12,2.3172737170296804e-19,4.5557212198199521e-19,2.5109277749117332e-12,2.6759909201817971e-19,3.8127718815411294e-27,1.8050179195541184e-27,3.5191540055189105e-31,7.0725460850369821e-23,1.5201142185065644e-16,1.6531683421046343e-21,3.0920079823010853e-31,1.7864129063308458e-33,1.5131180236910608e-34,9.2570722835359802e-38,2.5123863446967447e-16,3.3013633158706261e-45,1.4341834317505514e-52,3.1008467789868269e-53,4.2644272993997876e-61,2.3760072911776679e-58,1.5670423416294097e-21,1.0058310279443914e-27,1.2560475163468996e-34,1.7380714094920126e-35,7.0201351780946878e-19,1.7766582666673789e-40,2.4311006041285292e-48,3.1729735254566696e-27,1.4686746186334329e-55,5.0862407509594781e-22,3.7004899207195455e-26,1.5677472098930488e-32,1.9408730053211308e-39,1.65182326950588e-39,1.3427288340107305e-40,1.5164090834333605e-47,1.233808637553647e-29,2.8115339547888827e-36,3.3285888551877216e-44,2.1928866817138276e-36,1.9378566066012987e-44,6.0338550395501467e-35,1.7734342151976104e-37,5.6886645937526449e-30,5.8183871239099198e-37,8.4115663394275304e-47,5.5482247828158138e-54,5.9328477207860277e-37,6.7975001140418204e-37
1.7307183594363952e-16,0.003468764594665178,1.0230264831588758e-27,1.5932271589908624e-23,7.782274771566744e-18,1.0229638086937125e-27,5.1777126319470342e-18,3.5314912987406511e-30,3.2419053169169101e-49,1.7201454556158488e-39,3.3730450790316235e-43,4.9517171725604684e-40,1.6096884062536241e-32,5.0150181451858992e-23,1.0622768215305908e-35,2.5026720281824509e-51,7.114935736034659e-47,8.4463384758599065e-37,6.3094668196234635e-49,6.90754102423502e-67,8.0049346560474515e-43,3.9783364411768822e-59,3.0528190330133156e-33,5.014050515719038e-53,2.8761850415800358e-27,2.7449508260919812e-41,3.8944979805294573e-43,3.5768492067101036e-36,8.8175535796982036e-64,1.3891171087014393e-71,1.679851519420151e-41,5.3556914363326421e-54,1.9874651603152608e-70,0.88129999999999997,0.0,0.0,0.0,0.009889999990763813,0.108803,0.0001,3.2785512602982077e-13,2.5706067098372137e-12,2.5705948128492405e-12,4.1166860936117055e-19,9.6813627302694891e-19,3.7662713473141129e-12,5.6865869214134821e-19,8.6266297639963907e-27,3.9287564248922892e-27,1.0063093662507525e-30,1.5029838136394679e-22,3.230240930636372e-16,3.5131506724830997e-21,8.8011611760288037e-31,5.1082618933535818e-33,4.3260202936379014e-34,3.4068854833140292e-37,5.3388180345574441e-16,1.5071669549007484e-44,7.8793289741254643e-52,1.7035892305297739e-52,2.750992159757638e-60,1.3053846825481937e-57,3.3301233818166321e-21,2.8761875681510921e-27,4.6227370213522606e-34,6.3973680901387897e-35,1.0527389275825938e-18,6.5395849699943947e-40,8.7038289039400561e-48,9.072822557636087e-27,8.0688228355872224e-55,1.0806368907374139e-21,8.644554458142665e-26,4.8349660057236518e-32,7.6019397325653979e-39,6.4696562313666366e-39,5.2595060707207106e-40,6.0318235267061485e-47,2.6219682914188938e-29,8.0396159153738575e-36,1.0029093989090469e-43,6.2701013436678491e-36,5.8225419953697385e-44,1.7236317464703706e-34,6.5210152291062694e-37,1.6266447722821278e-29,2.1219624321077734e-36,3.8372472100242125e-46,3.0446414977338262e-53,2.1736213666800307e-36,2.501998672982416e-36
2.8846140695257984e-16,0.003468764594665178,2.8284264153486412e-27,4.4050017267418873e-23,1.2970819711743312e-17,2.8283207022313922e-27,8.6300929022127763e-18,9.764402132522623e-30,8.9633257237964918e-49,4.1148406609323492e-39,9.3259054489244297e-43,2.081398370994138e-39,2.6828914019164771e-32,8.3586071475440158e-23,2.9370246115966346e-35,1.1501999852278359e-50,3.2699443635800124e-46,2.3352711163984294e-36,2.8997923157435262e-48,8.9919348395743657e-66,6.1587862851824542e-42,2.8150787294092938e-58,1.4028818001338684e-32,6.3315579699891235e-52,1.3218611452193664e-26,2.1121209951098686e-40,1.0767686457714393e-42,1.643757263039442e-35,4.0524484008284375e-63,1.6720812974521829e-70,1.2924335949317128e-40,6.9716458120047889e-53,5.1667871821825754e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999846059246,0.108803,0.0001,5.4644102178598148e-13,4.2844677414978202e-12,4.2844475945200171e-12,8.1050584401722444e-19,2.6767282541173403e-18,6.2763428931361461e-12,1.5721274599214508e-18,2.5435459559073438e-26,1.1117792641664544e-26,4.6249123195119299e-30,4.1554679841416378e-22,8.9299585800112554e-16,9.7132700908506837e-21,3.9897996850856904e-30,2.3476831729162066e-32,1.9871317808851389e-33,2.6201175212058168e-36,1.4759092259884187e-15,1.9611435099385184e-43,1.7560922524312331e-50,3.796847989811966e-51,1.0636705050984043e-58,2.9096416147301798e-56,9.2072246046996048e-21,1.3218621433349622e-26,3.5554565551656156e-33,4.922009150755363e-34,1.7534240803021957e-18,5.0319511507483608e-39,6.1437238385658463e-47,4.169292925627631e-26,1.7983265756630929e-53,2.9860625786368531e-21,2.9461699941956412e-25,2.7105124548231574e-31,7.1057706616531091e-38,6.0468887728551954e-38,4.917460465650435e-39,5.7734708904158144e-46,7.249297964032276e-29,3.6949081179579132e-35,4.9218881123243075e-43,2.8809876713157267e-35,2.8465802323695746e-43,7.8972983389547879e-34,5.0014906440083833e-36,7.475360402785448e-29,1.5811358128168786e-35,4.9796097473200046e-45,6.7501237564547027e-52,1.6452532563548702e-35,1.9250539116961504e-35
3.923120208606261e-16,0.003468764594665178,5.0366262798074295e-27,7.8441268570825144e-23,1.7640503109178566e-17,5.0364807592177614e-27,1.1737402427974949e-17,1.7388302679735262e-29,1.5961291263317606e-48,6.663547024382174e-39,1.6606949103524739e-42,4.4785518452915242e-39,3.6487739724256638e-32,1.1367838134466966e-22,5.2300676338229471e-35,2.5891348525439028e-50,7.3607430027791673e-46,4.1584944684321158e-36,6.5275684868493388e-48,2.9396778943080939e-65,1.6960988256793389e-41,7.6043161024796666e-58,3.1577299095471425e-32,2.0566930441732724e-51,2.9755477525537419e-26,5.8169624303939097e-40,1.9174475022305239e-42,3.7000593440977449e-35,9.1221832406404643e-63,5.3844898645945266e-70,3.5592972347977378e-40,2.2791650857996509e-52,2.210348590858637e-68,0.88129999999999997,0.0,0.0,0.0,0.009889999979063837,0.108803,0.0001,7.4316832779922281e-13,5.8269423311914234e-12,5.8269145422473968e-12,1.1823131872275736e-18,4.7665309469086976e-18,8.534910138839378e-12,2.7993993923439463e-18,4.6368495273644411e-26,1.9963688731356825e-26,1.0410862177663869e-29,7.3997431770410729e-22,1.590055459003399e-15,1.7296737592569203e-20,8.9132268999096027e-30,5.2846847633746479e-32,4.4717718419682479e-33,7.2143490803970367e-36,2.6279825385729606e-15,6.4104112955870672e-43,6.628218183188666e-50,1.4330876311364014e-50,4.5207018737784463e-58,1.0982860562376702e-55,1.6395598847247124e-20,2.9755497957228706e-26,9.7900932770300233e-33,1.3555019424181507e-33,2.3834228477788551e-18,1.3858465999077555e-38,1.6314478338983953e-46,9.3846113670772142e-26,6.7876293418490264e-53,5.3153542189175184e-21,5.9023802562517459e-25,6.7112513565912186e-31,2.1151727207326515e-37,1.7999135188124312e-37,1.463932317580069e-38,1.7290364748436925e-45,1.2909058460959115e-28,8.3173381702434022e-35,1.1316481501097212e-42,6.4843401943097839e-35,6.5366342790018823e-43,1.7746755460186184e-33,1.3754958507649074e-35,1.6826616638431452e-28,4.2914095243760391e-35,1.6261296277306252e-44,2.5438835037760831e-51,4.4973349931671574e-35,5.3016050532498783e-35
4.961626347686723e-16,0.003468764594665178,7.8622788048876405e-27,1.2244908653805923e-22,2.2310179044420683e-17,7.8620920057313611e-27,1.4844889018858528e-17,2.7144466543191349e-29,2.491605530075672e-48,9.4967458670038998e-39,2.5923946712433981e-42,8.1081267151167327e-39,4.6146564100031994e-32,1.4377070057896024e-22,8.1643134452111078e-35,4.8936911971292219e-50,1.3912446951615981e-45,6.4915344558958961e-36,1.2337759638355209e-47,7.7842267852704437e-65,3.8199575001411994e-41,1.6337752881927269e-57,5.9679902975379475e-32,5.4146578378317609e-51,5.6240422774654032e-26,1.3101696856125532e-39,2.9932170784857526e-42,6.9933246691903665e-35,1.72417231022245e-62,1.3732067210361282e-69,8.0162570400889061e-40,6.0351510802607533e-52,6.6128186496788976e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999735217563,0.108803,0.0001,9.3989563363537721e-13,7.3694165707522316e-12,7.3693809016995063e-12,1.5592965389757378e-18,7.440685751458793e-18,1.0792951297408496e-11,4.3697259517639501e-18,7.3446810545887089e-26,3.1323904774615466e-26,1.9677514404374587e-29,1.1551164084360069e-21,2.4819166814502684e-15,2.700072015882446e-20,1.6714017513632356e-29,9.9884747863489386e-32,8.4494199788334088e-33,1.6244852255064603e-35,4.1020164826984196e-15,1.6971528698641985e-42,2.0398114050419302e-49,4.4102789587920417e-50,1.6017273499486487e-57,3.3800103915131158e-55,2.5594004724119958e-20,5.624045735603475e-26,2.204561604526222e-32,3.0528778382384075e-33,3.012768341103865e-18,3.1213854458059449e-38,3.5404733288390034e-46,1.7736560448685804e-25,2.0888701977469581e-52,8.2942380626687831e-21,1.0246380320440089e-24,1.389351082907351e-30,5.1609894073596229e-37,4.391588671248579e-37,3.5723997192495851e-38,4.238361655084425e-45,2.0151417582660492e-28,1.5720473551681523e-34,2.169645050954372e-42,1.2254284687126029e-34,1.2521416540495274e-42,3.3482997759175885e-33,3.0932552593936563e-35,3.1802497307574249e-28,9.5120321000584476e-35,4.300295660428052e-44,7.8127919998765221e-51,1.0045889723727836e-34,1.1940545798198145e-34
6.000132486767186e-16,0.003468764594665178,1.1271180229176107e-26,1.7554075748336252e-22,2.6979847929796273e-17,1.1270950489126841e-26,1.7952542866512042e-17,3.8914944116874078e-29,3.5719223912571425e-48,1.2508385998127313e-38,3.7164119555546925e-42,1.3066539259860518e-38,5.5805387220127154e-32,1.7386302865923835e-22,1.1704250866544247e-34,8.1796846163145028e-50,2.3254312091729931e-45,9.3061504302005972e-36,2.0622411056267168e-47,1.7003385452461414e-64,7.3415493784307276e-41,3.0256101969299072e-57,9.9747335395404585e-32,1.1782414158075377e-50,9.4004436942961175e-26,2.5181325215955399e-39,4.2910679947829061e-42,1.168904348733796e-34,2.8819115692987464e-62,2.9053078897259773e-69,1.5406387848491246e-39,1.3182657209629152e-51,1.6958246785909997e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999679796843,0.10880299999999997,0.0001,1.1366229393042545e-12,8.9118904822979946e-12,8.9118467054653967e-12,1.938488929070529e-18,1.0666820940244204e-17,1.3050495618441691e-11,6.264061723833551e-18,1.0633006006598299e-25,4.5058852939156304e-26,3.2890618080268046e-29,1.6559469636775407e-21,3.5577488685084471e-15,3.8707753536356253e-20,2.7732716660190258e-29,1.6695425773581162e-31,1.4118919230413332e-32,3.1215039053681711e-35,5.8801105651160193e-15,3.7065197732926532e-42,5.0134601856197086e-49,1.083961099525895e-49,4.3932433616787e-57,8.3077923318483096e-55,3.6691095939341747e-20,9.4004488460012829e-26,4.2362901341266573e-32,5.867327886565837e-33,3.6414973441458533e-18,5.9992864113359312e-38,6.5939637204236886e-46,2.9644394376354111e-25,5.1340383849456971e-52,1.1886119404369418e-20,1.6099229214769973e-24,2.510446431943382e-30,1.0615895401527943e-36,9.0329570792217886e-37,7.3490355677979409e-38,8.745874308345523e-45,2.8888707500176272e-28,2.6276350080804505e-34,3.6619671534702962e-42,2.0480111565976963e-34,2.1121204126683057e-42,5.5872887265250007e-33,5.9368517827668774e-35,5.3155100951294501e-28,1.8018929994304051e-34,9.38226424448735e-44,1.9168084982956187e-50,1.9163217798674435e-34,2.294890600488128e-34
8.077144764928111e-16,0.003468764594665178,1.9419069804307894e-26,3.0243962036836359e-22,3.6319169620472331e-17,1.9418749610749515e-26,2.4168231987800359e-17,6.7050023982440047e-29,6.154081751504609e-48,1.8729622359901569e-38,6.4030234064595319e-42,2.6477649195917489e-38,7.512303059676232e-32,2.3404770499202527e-22,2.0165420306738594e-34,1.7462856803161701e-49,4.9645763238247753e-45,1.6033607980206052e-35,4.4027544312879468e-47,5.236040170277331e-64,1.8983695723503895e-40,7.4812458774682693e-57,2.1292986859551206e-31,3.6129971730242278e-50,2.0069045789519225e-25,6.5118789566349097e-39,7.3932755295155672e-42,2.4954686680946057e-34,6.1526097022230325e-62,8.5819531676239286e-69,3.9837664116812849e-39,4.059352253003784e-51,7.3115652742313823e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999568955628,0.10880299999999996,0.0001,1.5300775502605371e-12,1.1996837560813112e-11,1.1996777045771092e-11,2.6985774891762855e-18,1.8377866327122217e-17,1.7564451542126447e-11,1.0791508331166799e-17,1.8533459886720327e-25,7.794338814117899e-26,7.0218990115725961e-29,2.8530159789865022e-21,6.1288406773012874e-15,6.6689739690092366e-20,5.8509809410364915e-29,3.5642939545410412e-31,3.0128455975364268e-32,8.069156766647975e-35,1.0129512270865405e-14,1.1410658693402015e-41,1.8136186156884868e-48,3.9212291208574567e-49,1.8472624164000892e-56,3.0057732138278448e-54,6.3215187974241788e-20,2.0069054613797132e-25,1.0951518166203025e-31,1.5171766902950794e-32,4.8975511762310826e-18,1.5514223297619806e-37,1.630081739971938e-45,6.3281656655175384e-25,1.8572384638584681e-51,2.0466048168883101e-20,3.1816909057116795e-24,6.0104588288767162e-30,3.0311956599883676e-36,2.579070572879686e-36,2.0987499365846184e-37,2.5066660110806952e-44,4.9772445697604808e-28,5.6097412123960738e-34,7.9076007105949286e-42,4.3714030765905011e-34,4.5576530181233756e-42,1.1896200122843242e-32,1.5318685713059226e-34,1.1347424422883386e-27,4.5548832900859339e-34,2.8838595613261674e-43,6.9148571058926834e-50,4.8970216655242412e-34,5.9342893099275032e-34
1.0154157043089036e-15,0.0034687645946651787,2.9722879819373372e-26,4.6291598778188774e-22,4.5658465243266915e-17,2.9722460757648845e-26,3.0384539358158032e-17,1.0263227935408378e-28,9.4194876365482284e-48,2.5102457686109174e-38,9.8005195403976851e-42,4.6104743917647546e-38,9.4440669331893727e-32,2.9423241402061027e-22,3.0865553578349395e-34,3.1754506926689951e-49,9.0275984673455623e-45,2.4541167585361458e-35,8.0060940922794081e-47,1.2703470494790317e-63,4.0200167222670668e-40,1.5120665301181537e-56,3.8715570024885998e-31,8.7404456487589834e-50,3.6493579258779016e-25,1.3790656773293589e-38,1.1316563792766566e-41,4.5377273515758832e-34,1.1187922054970471e-61,2.0072459944277367e-68,8.4360852508548585e-39,9.8483980510165946e-51,2.162109851060087e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999458114691,0.10880299999999994,0.0001,1.9235321605984964e-12,1.5081783434156397e-11,1.5081705332052225e-11,3.459882308672788e-18,2.8129238027371581e-17,2.2076571858212643e-11,1.6516268817149826e-17,2.8579644465686113e-25,1.1960329028449187e-25,1.2768750382929352e-28,4.3668154938892723e-21,9.3796285148199883e-15,1.0207581348577066e-19,1.0521760825067796e-28,6.4812836421189156e-31,5.4761470803893608e-32,1.7082767590279587e-34,1.5502289444932323e-14,2.7677326074390583e-41,4.9715191387020474e-48,1.0748936005515053e-48,5.6572677919850173e-56,8.2402364516717334e-54,9.6757572133509865e-20,3.6493591575465836e-25,2.3186037973234116e-31,3.2128153638081217e-32,6.1513312293724463e-18,3.2855725154317686e-37,3.3268016277144078e-45,1.1506066719184274e-24,5.0910921311935228e-51,3.1306720596509159e-20,5.4777918080042446e-24,1.2045794829453667e-29,6.969312728402513e-36,5.9294994753557652e-36,4.8261512974331273e-37,5.7780427035997218e-44,7.6182045335730231e-28,1.0200747870269243e-33,1.4489063088348554e-41,7.9474135298110721e-34,8.3469846650498128e-42,2.1577106911797617e-32,3.2376531871119219e-34,2.0633004902125182e-27,9.450771953473737e-34,6.9855366250427551e-43,1.8911234907354751e-49,1.0259847805366989e-33,1.2566902726009814e-33
1.2231169321249962e-15,0.003468764594665178,4.2328837414514985e-26,6.5924725194592895e-22,5.4997733022916821e-17,4.2328308659364867e-26,3.6601506911981953e-17,1.4616795564829169e-28,1.3414483747912809e-47,3.1407639872505095e-38,1.3957118678192694e-41,7.3395159379184462e-38,1.1375830311069984e-31,3.5441715796056269e-22,4.3956595334398322e-34,5.2528396993470723e-49,1.4933478053359801e-44,3.4949570480889212e-35,1.3243897853487695e-46,2.7124483519366839e-63,7.604875477041007e-40,2.7000636112245183e-56,6.4037261076931024e-31,1.8618444119340598e-49,6.0367735359454396e-25,2.6090422026580375e-38,1.6116836427031776e-41,7.5062712946485733e-34,1.8507092365181173e-61,4.1119893660146044e-68,1.5958982785737581e-38,2.1027783254866245e-50,5.4954932320692567e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999347274153,0.1088029999999999,0.0001,2.3169867702761944e-12,1.8166728022043386e-11,1.8166631425003697e-11,4.2213186686993678e-18,4.0059312045690159e-17,2.6586732805646222e-11,2.3519261863504018e-17,4.0917084436516219e-25,1.7063162952167007e-25,2.1122290911791535e-28,6.2188212785949219e-21,1.3355939112007588e-14,1.4536817444394039e-19,1.7210624883607338e-28,1.0721293699832481e-30,9.0545924982928725e-32,3.230755622328956e-34,2.2074182746770852e-14,5.9082084232663307e-41,1.1844649654431652e-47,2.5609357869367517e-48,1.4900406113901508e-55,1.9634371996333752e-53,1.3779426530949592e-19,6.0367749466227333e-25,4.3852545542099938e-31,6.0778860837236425e-32,7.4026873949010699e-18,6.2159813078179876e-37,6.0864302368570383e-45,1.9031540972624363e-24,1.2129536270035238e-50,4.4557259096420325e-20,8.6839645039599982e-24,2.1802039173567591e-29,1.4237050115847377e-35,1.2112308088989253e-35,9.8604173620194628e-37,1.1827293585218864e-43,1.0849230373560507e-27,1.6874071207891313e-33,2.4103975727237972e-41,1.3144015687428667e-33,1.3881067715446548e-41,3.5600783349174398e-32,6.1129404020123577e-34,3.4129187463764517e-27,1.7518050892184964e-33,1.4891632196660574e-42,4.4951501780855525e-49,1.9201851975217094e-33,2.3774155137976228e-33
