Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107)
3.0409899175711473e-16,0.0028370370393937493,1.0010283232267517e-30,3.5118596015723067e-26,1.3544567267398563e-20,1.0010234113694057e-30,9.6166582396479517e-20,3.7580107440920528e-32,3.7363349566278032e-55,9.1219010942742529e-44,3.4811550199501261e-47,1.2389243795706988e-43,6.8832995840126967e-37,8.4145947563263142e-25,6.7556693443194577e-38,5.4221152796610546e-55,2.5208824740687358e-50,2.1907800448501853e-39,1.3605215750477477e-51,3.4824189380753186e-74,3.6956868962302158e-47,2.0716316919846005e-64,7.0249469293586522e-38,4.2108022052542203e-57,1.7079289639826797e-29,1.1450654846586827e-44,3.7954904046326999e-47,6.2058668513231791e-39,1.7718637236950101e-70,4.8812901736470032e-77,9.2432824646143854e-46,1.9010752649615248e-58,4.6853585034826262e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999993020786,0.108803,0.0001,4.3208721172316766e-14,3.1167225036412796e-13,3.1167220536065289e-13,1.159521281874103e-19,2.3261322898552703e-19,3.1358340442533986e-14,1.6009015233286559e-19,3.07122570932102e-27,1.8531081097903725e-27,1.4380054674706919e-31,1.0923516810041547e-23,4.2706269127367792e-18,2.6058741388370181e-22,5.9058691345608707e-32,5.4577333128135218e-35,7.2609915516362759e-37,3.4758643470212385e-40,4.7326624932605218e-18,1.8095198259940674e-47,2.3777906941375627e-54,5.2118420339101231e-56,2.3115416144775472e-63,7.8196753962800349e-61,3.6594708334997552e-23,1.70792818241479e-29,7.0159280553755043e-36,8.699984926994938e-37,2.1253913068137562e-20,1.8300156797965366e-42,5.4966419890013752e-51,1.1823138874567788e-29,2.5844063866259256e-57,3.8686984727900592e-23,6.9765526969500708e-28,2.4298825792229888e-34,9.706287701027012e-41,7.0510849439438491e-41,6.0164561198260356e-42,2.5375029596266349e-48,3.3450015290257624e-32,2.1403283578008022e-38,4.3758104735704842e-46,1.1365016435646269e-39,2.4103762198375236e-46,2.5895996077584493e-37,1.5938590091892817e-39,1.6713936011452619e-30,4.6132003228380528e-37,2.1593274767862287e-48,1.2449577312408092e-55,4.8162351847695343e-37,1.7218937657095347e-37,9.2713337508799023e-39,5.3071308938326235e-45,2.5214214194164765e-46
6.084621876773547e-16,0.0028370370393937493,4.0067088598622195e-30,1.4056565122906989e-25,2.7100844934142014e-20,4.006697175813672e-30,1.9246042060857304e-19,1.5044907120856474e-31,1.495507181307472e-54,1.9390441777046937e-43,1.3933693024312882e-46,6.7848665552103247e-43,1.3772575155713372e-36,1.6836501450288529e-24,2.7040286027319652e-37,4.3409893309691887e-54,2.0182387725332118e-49,8.7688300748472924e-39,1.0892506160896443e-50,1.1150707288974762e-72,5.9165690830851441e-46,1.8090113287335343e-63,5.6229080770234411e-37,7.940598798341806e-56,1.3673802440359561e-28,1.8335947902522802e-43,1.5192741534425076e-46,4.9684350852948347e-38,1.4185675281724721e-69,8.6280469165679604e-76,1.4797930874391555e-44,6.087201973627099e-57,3.0024324686372012e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999986035506,0.108803,0.0001,8.6454982484046427e-14,6.2361489241390692e-13,6.2361472878331764e-13,3.0372840526694418e-19,9.3105749839507553e-19,6.2725511011029962e-14,6.4071379292734693e-19,1.5277532974764275e-26,8.0734754152779462e-27,1.1512832742795048e-30,4.3722497627406094e-23,1.7089337161081523e-17,1.0430281867420947e-21,4.6077657789700509e-31,4.3694996677435195e-34,5.8104212087412541e-36,5.5633289745134628e-39,1.8938218362253344e-17,5.792688537695785e-46,1.5223964604161139e-52,3.3369176279876858e-54,2.9599860112382132e-61,5.0069779222710792e-59,1.4647403880281895e-22,1.3673789877449131e-28,1.1226199434279272e-34,1.3929371648423721e-35,4.2449000071200476e-20,2.9304170251233178e-41,6.0934615992556135e-50,9.4634770741378718e-29,1.6546840765325913e-55,1.5460501911388328e-22,5.2336980432402298e-27,3.6312657897063687e-33,2.8943329082198953e-39,2.1026009109818136e-39,1.7946745289323732e-40,9.322702625129778e-47,1.3388708770155599e-31,1.713561535261279e-37,4.2340950084620758e-45,9.0965667309316504e-39,2.3578008015578378e-45,2.0575140222201186e-36,2.5334826571408958e-38,1.3380054927661513e-29,6.8651108817356049e-36,6.8656104730728578e-47,7.8764701008873565e-54,7.4498769767720476e-36,2.7570227806328542e-36,1.3855271000646134e-37,1.5612524111892937e-43,6.7274330081725007e-45
1.2171885795178346e-15,0.0028370370393937493,1.6032001930591668e-29,5.6244366250638135e-25,5.4213228350796961e-20,1.603198248139113e-29,3.8517926979313034e-19,6.0223797958841437e-31,5.983972565544695e-54,3.1919064051912947e-43,5.5752927918654877e-46,3.353639586951862e-42,2.755111342363023e-36,3.3680318607635156e-24,1.0819639776437147e-36,3.4741111482691768e-53,1.6152043841123022e-48,3.5086746694215779e-38,8.7174130317015292e-50,3.5681849869551879e-71,9.4660605668696449e-45,1.2358653593991735e-62,4.4979225198898648e-36,2.0178837998060878e-54,1.0943174954271159e-27,2.9349397173997708e-42,6.0819292772426114e-46,3.9762417132025574e-37,1.135283842002044e-68,1.1985046903134292e-74,2.3675563960719595e-43,1.9478551578219057e-55,1.9227719451648661e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999972064997,0.108803,0.0001,1.7294750505350822e-13,1.2474991841946459e-12,1.2474983776831984e-12,7.1014154824258147e-19,3.7254297627563754e-18,1.2540464081666056e-13,2.5631778898846002e-18,6.9285053334689999e-26,3.3751982379174718e-26,9.213837746513723e-30,1.7494666261087587e-22,6.8345221043018455e-17,4.1734673008818057e-21,3.5082901152313238e-30,3.4969192297661718e-33,4.6456481452975444e-35,8.8966927834194352e-38,7.5739433772945846e-17,1.8527473138569843e-44,9.7386683284211603e-51,2.1346048652430435e-52,3.7869943505185302e-59,3.2034141927326403e-57,5.8608564127134343e-22,1.0943154827945955e-27,1.7942313792125411e-33,2.2289859788684624e-34,8.4608641322347008e-20,4.6906000094775352e-40,6.0897482496602233e-49,7.5701020760621566e-28,1.0584910159509098e-53,6.1667939184576001e-22,4.0392107251945201e-26,5.5930602660267411e-32,8.9002383070523105e-38,6.4657833224489524e-38,5.5225285336764485e-39,3.2439482394964712e-45,5.3572164880099181e-31,1.3713660065972303e-36,3.7769537526910344e-44,7.2762494758885872e-38,2.1186497678114691e-44,1.6219066934556857e-35,3.9962580121599339e-37,1.0706102480070682e-28,9.6239924957777833e-35,2.1664659930031303e-45,4.920756747026021e-52,1.1163693154974124e-34,4.4122307812219021e-35,2.1340600056994613e-36,4.6752547724736306e-42,1.7087461326328282e-43
2.4346413631987945e-15,0.0028370370393937493,6.4138132955415682e-29,2.2501245763617857e-24,1.0843730693034505e-19,6.4138432040942752e-29,7.7114165755537415e-19,2.4113103088004746e-30,2.3939753602246461e-53,4.2939488156530336e-43,2.2304806660802837e-45,1.7175873971336327e-41,5.5108138457622237e-36,6.7367968002055187e-24,4.3285644621446156e-36,2.7798173481894162e-52,1.2924088847838729e-47,1.4036986962173257e-37,6.9754111713229189e-49,1.1410734334876552e-69,1.5135024480975429e-43,6.9132838867561977e-62,3.5956447958262052e-35,6.0782126383848256e-53,8.7561662147556273e-27,4.6968396546972523e-41,2.4423087384688776e-45,3.1815955048204214e-36,9.0839746306812562e-68,1.3642518773200332e-73,3.7854209442471422e-42,6.2288933378181833e-54,1.2309595324599665e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999944123997,0.10880299999999997,0.0001,3.4593254997644169e-13,2.4952639086312155e-12,2.4952600837693428e-12,1.5389444645100895e-18,1.4904041020388492e-17,2.505424434843685e-13,1.0250288684185502e-17,2.9633066583869297e-25,1.3802714383396347e-25,7.3725862527596323e-29,6.9989840711302861e-22,2.7315063026569821e-16,1.6696556432293086e-20,2.5572234168033603e-29,2.798053394470102e-32,3.7101151936877951e-34,1.4211250311673953e-36,3.0270257020927824e-16,5.919232068953412e-43,6.2228011169417594e-49,1.3639681800187302e-50,4.8396635759515769e-57,2.0475316718141257e-55,2.344713757904582e-21,8.7561340578129809e-27,2.8627773164185451e-32,3.5651184790262865e-33,1.6801577901079819e-19,7.5065651134691922e-39,6.2226189369789337e-48,6.0515493273926846e-27,6.7635402667307503e-52,2.4517146878021368e-21,3.1586234175862454e-25,8.7387963889895051e-31,2.7759072539014888e-36,2.0167251299000522e-36,1.7248007785830819e-37,1.0838958240718156e-43,2.1432269365923793e-30,1.0972946094992266e-35,3.2033297279521094e-43,5.8160840866214913e-37,1.8045560631798929e-43,1.2596226031988083e-34,6.2133067708763459e-36,8.5633015145255808e-28,1.2324179581779608e-33,6.7399158427793634e-44,3.0011409018833826e-50,1.5837560779650269e-33,7.0584465434858315e-34,3.3343340690950974e-35,1.3857228426576136e-40,3.9526732808492187e-42
3.652094146879754e-15,0.0028370370393937493,1.3629962549855778e-28,4.7817196602709695e-24,1.6266069667617188e-19,1.3630110500793795e-28,1.1576287330650832e-18,5.1271877389592206e-30,5.0874364998853942e-53,4.5920906231002144e-43,4.7399991314071828e-45,4.2988754422009204e-41,8.2665111989868825e-36,1.0105563247824206e-23,9.1986475020776413e-36,7.9489289250784917e-52,3.69566184305759e-47,2.9830030570308839e-37,1.9946586537191921e-48,5.2081230399815509e-69,5.5685148724856237e-43,1.6552539528411896e-61,1.0276257628859446e-34,2.7569661511047533e-52,2.503832408569262e-26,1.7288239377039741e-40,5.2156554607519417e-45,9.0978337824398873e-36,2.5975722911396617e-67,4.3438637190172822e-73,1.3927412425025456e-41,2.8429761382266919e-53,6.8651309325345744e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999916183048,0.10880299999999996,0.0001,5.1891759468338507e-13,3.743024790536386e-12,3.7430161982100476e-12,2.3698132308857046e-18,3.1672450835098861e-17,3.7546017690740114e-13,2.1776899333572535e-17,6.4246110724078451e-25,2.951836215939406e-25,2.1082251292381556e-28,1.4873521805954936e-21,5.8006978578866262e-16,3.5481837178687491e-20,6.9425532421212062e-29,8.0010524535019071e-32,1.0597475359434729e-33,5.226265882062013e-36,6.428270543960457e-16,2.7006171686152854e-42,3.4169654422388081e-48,7.4896072315806183e-50,3.1206515543861927e-56,1.1244331635962166e-54,4.9827399322113302e-21,2.5038205846662591e-26,1.0522267689860552e-31,1.3119088283617565e-32,2.5052064994579666e-19,2.7630564215927839e-38,2.0272766751675689e-47,1.7295168439474313e-26,3.7138891755232541e-51,5.1876788967430817e-21,8.9619134546900873e-25,3.19462988888998e-30,1.2591578229215252e-35,9.1481022560247341e-36,7.828135224388357e-37,4.9864513375791806e-43,4.5545629175433666e-30,3.1377187810772537e-35,9.3012777161135775e-43,1.6621298104976897e-36,5.245802146301762e-43,3.5409847629017719e-34,2.2556366905469457e-35,2.4481622310779172e-27,4.1090221978495735e-33,3.0421546956866388e-43,1.6214794338153568e-49,5.5145002971441063e-33,2.5976425158727629e-33,1.2189285217288782e-34,6.1585055202842474e-40,1.6072798497673172e-41
4.869546930560715e-15,0.0028370370393937493,2.3251629593920041e-28,8.1572181840603107e-24,2.1688339701472111e-19,2.3252056230975597e-28,1.5446404946774716e-18,8.7511810707591778e-30,8.6787786847353384e-53,5.2005881866767542e-43,8.086085065141159e-45,8.5448111039519605e-41,1.102220340204663e-35,1.3474331203823751e-23,1.5692218591775008e-35,1.6767047824004539e-51,7.7954314628368594e-47,5.0887807840664799e-37,4.2074953991054411e-48,1.5519512815321154e-68,1.4117761512506283e-42,2.9895196076781403e-61,2.1665595984158516e-34,8.1929102218090594e-52,5.2814388086001747e-26,4.3847805764946956e-40,8.9583370748278941e-45,1.9190538612013137e-35,5.4791737273731098e-67,9.7255849198558238e-73,3.5309932960566055e-41,8.4715376815019554e-53,2.5886824134179193e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999888242118,0.10880299999999991,0.0001,6.9190263917433869e-13,4.9907818343916682e-12,4.9907667210734886e-12,3.200947183384146e-18,5.4030591035938469e-17,5.0015822810282349e-13,3.7140328971473433e-17,1.1076796822863361e-24,5.0518449562062354e-25,4.4470351184872383e-28,2.537306605735151e-21,9.8892310881970684e-16,6.052929027440786e-20,1.3991195650005729e-28,1.6876951045567322e-31,2.2331489578375556e-33,1.3244633521257614e-35,1.0959138790624577e-15,8.0445611466068671e-42,1.1741731713322664e-47,2.573657415366277e-49,1.2181105577689496e-55,3.8645978627313576e-54,8.5001573102935043e-21,5.2814088508537572e-26,2.6652836508733857e-31,3.3265685477323036e-32,3.3213302521320249e-19,7.0079565287313844e-38,4.8200037656207899e-47,3.6463677616506349e-26,1.2762057146154236e-50,8.8147222282804378e-21,1.8799936468653508e-24,8.0629976386319601e-30,3.7350046198667075e-35,2.7136274572210773e-35,2.3232226379023904e-36,1.4925511120320469e-42,7.7697241375977285e-30,6.6185148243543565e-35,1.9788925282219257e-42,3.5041194121762429e-36,1.116804298642697e-42,7.355135790793857e-34,5.6503160309664961e-35,5.1630164513214011e-27,9.589439749348697e-33,8.9743461636352454e-43,5.4902830922281581e-49,1.3326345658622699e-32,6.5873221284856815e-33,3.0764822655996805e-34,1.7937237666609037e-39,4.3539780176083324e-41
7.304452497922634e-15,0.0028370370393937484,4.8140509599160415e-28,1.6888771617143098e-23,3.2532717794071507e-19,4.814218643998858e-28,2.3198954189619075e-18,1.8134592515049673e-29,1.7968729331912083e-52,1.0908966126745539e-42,1.6741630956710436e-44,2.2849432310914274e-40,1.6533575721074264e-35,2.0211870656534394e-23,3.2489609518091911e-35,4.5797282280280837e-51,2.1292328651891856e-46,1.0535937724071481e-36,1.1492711244255154e-47,6.7899636070370286e-68,4.9339050529304862e-42,6.3171821731792247e-61,5.9128961964426432e-34,3.5765005961686984e-51,1.442559374260036e-25,1.5334184745497367e-39,1.8875614801065771e-44,5.24171493172885e-35,1.4965707346202185e-66,2.795655859304348e-72,1.2340189764111119e-40,3.7061834991221869e-52,1.8806216131738994e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999832360395,0.1088029999999998,0.0001,1.0378727276493307e-12,7.4862869233002855e-12,7.4862546439223609e-12,4.8632800736112156e-18,1.118654149596769e-16,7.4903994763221254e-13,7.6863658684403122e-17,2.3176058424874113e-24,1.0490943694153564e-24,1.2146941500469159e-27,5.2532841814936307e-21,2.0453071814187109e-15,1.2532107186214984e-19,3.553388489492738e-28,4.6097273328844775e-31,6.0894876457128401e-33,4.6255653758773073e-35,2.2665872675992656e-15,3.5172961431210552e-41,6.3087318182648186e-47,1.3828047805550621e-48,7.9161611574825702e-55,2.0777699819318164e-53,1.7598848121783322e-20,1.4425489167727505e-25,9.3005218824170253e-31,1.1628758662530465e-31,4.932930396752309e-19,2.4508500808178193e-37,1.6136519624842556e-46,9.9515357751641789e-26,6.8569488922493922e-50,1.8129979649563242e-20,5.0962132506730762e-24,2.800730234130855e-29,1.6234123102143819e-34,1.1795111642740558e-34,1.0106689376306715e-35,6.5576367607163786e-42,1.6086558345284319e-29,1.8077616252913855e-34,5.4532700457520747e-42,9.5625212161493924e-36,3.0797092285369875e-42,1.9585783783549321e-33,1.9353414073896534e-34,1.4097615697733912e-26,2.9515466858512995e-32,3.8593927342231096e-42,2.8751490393424688e-48,4.3133732183007701e-32,2.3030731682116409e-32,1.0686353137073934e-33,7.5607548155484946e-39,1.646750970478769e-40
9.739358065284554e-15,0.0028370370393937484,8.1875183561852556e-28,2.8723569718152124e-23,4.3376841899695311e-19,8.1879633669505091e-28,3.0970797875245946e-18,3.0868491942880526e-29,3.0560493501889466e-52,-3.6025532939227256e-42,2.8473537407245975e-44,4.9491814746775382e-40,2.2044929101188659e-35,2.6949415657797985e-23,5.5257207857205385e-35,9.5824803611681353e-51,4.4551394321732573e-46,1.7919126952765733e-36,2.4047780805037425e-47,1.9775158917769354e-67,1.2321916822000876e-41,1.3781369344649266e-60,1.2363032301720654e-33,1.0410506113985909e-50,3.0183559533183269e-25,3.8316496049695827e-39,3.2857893037508479e-44,1.0967694504185745e-34,3.1313719969227286e-66,6.4712483723678575e-72,3.0818345678238536e-40,1.0793521837885709e-51,6.9152678558685925e-67,0.88129999999999997,0.0,0.0,0.0,0.009889999977647888,0.10880299999999969,0.0001,1.3838428153300509e-12,9.9817779215561922e-12,9.9817220051137012e-12,6.5256055021296184e-18,1.9025510483898348e-16,9.9711702239025082e-13,1.3067409716489072e-16,3.9654511354159013e-24,1.7870255826861328e-24,2.5416588851829033e-27,8.9345589648368931e-21,3.4750523389968599e-15,2.1314093478361353e-19,6.9818020065704162e-28,9.6452130140792507e-31,1.2722738265445162e-32,1.1545287330349542e-34,3.8510153670038495e-15,1.0238728669084774e-40,2.1010558753665175e-46,4.6052856267756361e-48,2.9701544326712901e-54,6.9223115638882385e-53,2.9931317098222773e-20,3.0183298629477193e-25,2.3197947739164124e-30,2.9047798209730549e-31,6.5125067374454867e-19,6.1242312535067826e-37,4.0350254652647673e-46,2.0807259362426589e-25,2.2836349323532074e-49,3.0641766954514435e-20,1.0599799419458386e-23,6.963885956277081e-29,4.706710731002413e-34,3.4198076385696857e-34,2.9321909344572225e-35,1.9133004194879434e-41,2.7359299571650727e-29,3.7824844300547526e-34,1.1470099741955057e-41,1.9992410348496762e-35,6.4803270185743998e-42,4.0069969690778875e-33,4.7539117102389725e-34,2.9488923961040741e-26,6.6758585857344135e-32,1.1092118592672427e-41,9.3977034386392519e-48,1.0130354453826964e-31,5.7535880131543763e-32,2.6571141338562354e-33,2.1411918246594531e-38,4.316884700507387e-40
1.4609169200008392e-14,0.0028370370393937475,1.7839026171342354e-27,6.2582690758502899e-23,6.5064253859133749e-19,1.784127884957521e-27,4.6577840772796986e-18,6.7392429535021889e-29,6.6585941074977762e-52,5.5533155217747032e-43,6.203905933880713e-44,1.8423826941073553e-39,3.3067573673044907e-35,4.042452388831977e-23,1.2039694927787084e-34,3.0259194786427435e-50,1.4068262534136949e-45,3.9042768443188426e-36,7.59436261373893e-47,1.3680777670218656e-66,5.6953804750479766e-41,2.9127647065713718e-60,3.8958909742541892e-33,7.1935305419944473e-50,9.531157642276298e-25,1.7744238936762756e-38,8.0209118047992065e-44,3.4634892966441867e-34,9.8880751211980881e-66,2.2293633955426166e-71,1.4244715772938977e-39,7.466166756785055e-51,8.2385876109368583e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999664716371,0.1088029999999993,0.0001,2.0757829880833857e-12,1.4972713759861866e-11,1.4972589213022191e-11,9.8502477103331751e-18,4.1452665787890524e-16,1.4906448807158126e-12,2.844415266168123e-16,8.6990548347887128e-24,3.8984631349252707e-24,8.0265199580568032e-27,1.9466751642557858e-20,7.5531610585126332e-15,4.6439603577044115e-19,1.8879927901863795e-27,3.0456960498158895e-30,4.0006946183855717e-32,5.3258690196131855e-34,8.3703312839462722e-15,7.0686880024003279e-40,2.2268595912190642e-45,4.8810431047059919e-47,4.9742280465233304e-53,7.3479176397563157e-52,6.5214568516243387e-20,9.5310374853503678e-25,1.0675958077260096e-29,1.3436275910532195e-30,9.5703372117340328e-19,2.8362959824014448e-36,2.1276744356369847e-45,6.5568724772057829e-25,2.4203774123137686e-48,6.5775266175469196e-20,3.29838873496158e-23,3.1793213160973644e-28,3.205570329577339e-33,2.3293544348805395e-33,2.0027358823040426e-34,1.3217632672422063e-40,5.9610724678440583e-29,1.1944002486527593e-33,3.6477345675429008e-41,6.2987663668351378e-35,2.0620292687009224e-41,1.1892822610398958e-32,2.0787226291069273e-33,9.3042276591366366e-26,2.3832553440777581e-31,7.2688257334941198e-41,9.0801926744733015e-47,3.9199378133773617e-31,2.6624580636180253e-31,1.2130935365078702e-32,1.3319525760233297e-37,2.1725728171905191e-39
1.9478980334732233e-14,0.0028370370393937454,3.1319272914058415e-27,1.0987322084371652e-22,8.6750561278468297e-19,3.132605825741758e-27,6.2268398425080406e-18,1.1854562378932219e-28,1.1690315541821333e-51,-6.3037852246637146e-42,1.0892070052867917e-43,4.9075296101766161e-39,4.4090136268408291e-35,5.3899656155654241e-23,2.1138010499037232e-34,6.8826445992267958e-50,3.1999133071400185e-45,6.8546582694486314e-36,1.7275120633871004e-46,4.9713480004735336e-66,1.6491096441152667e-40,6.1476247778631906e-60,8.8456508486996777e-33,2.6132501311156192e-49,2.1679036396428559e-24,5.1453918074886875e-38,1.6448086445163556e-43,7.8783351207160799e-34,2.2490945601104044e-65,5.7098889992989239e-71,4.1245880103731794e-39,2.7128432752034844e-50,3.806109952141738e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999552954608,0.10880299999999875,0.0001,2.767723157398711e-12,1.9963588864024318e-11,1.9963367426008507e-11,1.3174841668603881e-17,7.2776373621367407e-16,1.9807267369871568e-12,4.9892777361330432e-16,1.532805906654385e-23,6.8461791957689522e-24,1.825793272456387e-26,3.4177122006314141e-20,1.3230240043213214e-14,8.1532674498638724e-19,3.7899106325375541e-27,6.9275632960481734e-30,9.0669109796389965e-32,1.5397836444918817e-33,1.4661608732074997e-14,2.565082881605778e-39,9.9775473500357729e-45,2.1869763971704021e-46,2.7064382451800991e-52,3.2949375100986233e-51,1.1449462489550513e-19,2.1678689459005157e-24,3.0809870897406942e-29,3.8927089283618731e-30,1.2498343204847486e-18,8.2249670904069759e-36,6.9795800231886231e-45,1.4887432060952657e-24,1.084463010412947e-47,1.1385881486630443e-19,7.4134661858405e-23,9.126255498448498e-28,1.1535779592874325e-32,8.3831709521200545e-33,7.2211339821112236e-34,4.7881999235995826e-40,1.0465632818218582e-28,2.7167016273121581e-33,8.3269151639019226e-41,1.429880091945824e-34,4.7084623165459575e-41,2.5655823271604564e-32,5.7707085697069785e-33,2.1147993055164217e-25,5.7901861144478582e-31,2.5478254087991274e-40,3.8551926132350401e-46,1.0006158469550905e-30,7.7160073316949658e-31,3.4821991713228334e-32,4.5185183755234558e-37,6.5369062590436496e-39
2.921860260417991e-14,0.002837037039393742,6.9818286384074789e-27,2.4493058410123584e-22,1.3011983101159164e-18,6.9854328605818569e-27,9.3901206856651985e-18,2.6537257194404886e-28,2.6060975403086475e-51,5.8692311854192963e-43,2.4281650825256268e-43,2.2908218128467971e-38,6.6135014399843826e-35,8.0849993200662357e-23,4.7124081905521433e-34,2.2980040965130409e-49,1.0683981187470298e-44,1.5281062623761591e-35,5.7688433370427834e-46,3.9096645609513914e-65,8.346608328750309e-40,1.2704376263238112e-59,2.9407310752402593e-32,2.0542177539191621e-48,7.2381333829514121e-24,2.6145838940224308e-37,6.2564433903000751e-43,2.6309901337589153e-33,7.50927952205109e-65,1.961013599927688e-70,2.0875701169015251e-38,2.1329789063938114e-49,4.8226392451808744e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999329433337,0.10880299999999725,0.0001,4.151603485667842e-12,2.9945156901495087e-11,2.9944655659600743e-11,1.9823906437963715e-17,1.6223416783047154e-15,2.950628771948786e-12,1.1100249056948271e-15,3.4297988554674488e-23,1.525000866245584e-23,6.0968575436821662e-26,7.6189719204365322e-20,2.9345891775625186e-14,1.8175863134527164e-18,9.924831136902588e-27,2.3129502485900693e-29,3.0010243706823833e-31,7.7614855143470809e-33,3.2520799450601386e-14,2.0087781170564418e-38,1.2409863985001594e-43,2.7201261971549289e-45,5.4671127526449261e-51,4.1092879020443216e-50,2.552363505380483e-19,7.2379591303082454e-24,1.5454959357588948e-28,1.973241540633716e-29,1.7990804679403891e-18,4.1799566669887122e-35,4.910314673084604e-44,4.9493190191612478e-24,1.3488398978106058e-46,2.4626103811751484e-19,2.4092395459882037e-22,4.520925964374317e-27,8.8261311574238086e-32,6.4154445619288224e-32,5.5578489436651774e-33,3.7095827380086618e-39,2.3330515708273835e-28,9.0703200848453956e-33,2.7914728582523124e-40,4.751552243685045e-34,1.5789480345508662e-40,7.5961671257149617e-32,2.6233023354952758e-32,7.0488375547239366e-25,2.0918160800254195e-30,1.8049008737906806e-39,4.0182834368758107e-45,3.8852903914884144e-30,3.9146514997725588e-30,1.7250112098461875e-31,2.9558234165338603e-36,3.4454507610782138e-38
3.895822487362759e-14,0.0028370370393937354,1.2370135103008575e-26,4.3395263615422899e-22,1.7348462498286665e-18,1.2381113517178402e-26,1.2586960055541985e-17,4.7200856182186335e-28,4.6174523387523683e-51,-1.0455871944341394e-41,4.3022248584091154e-43,6.6543701563399686e-38,8.8179563122175642e-35,1.0780042699692469e-22,8.349707476000487e-34,5.3368269454376344e-49,2.4812182866536133e-44,2.7074997012559453e-35,1.3399337236281534e-45,1.4754997365722549e-64,2.4900120604538508e-39,2.5010945480893331e-59,6.8048378333733625e-32,7.7509519769864942e-48,1.6809371111621255e-23,7.8229547113729653e-37,1.8342666367653836e-42,6.1115621636651846e-33,1.7439196365416101e-64,4.8297867698396177e-70,6.2277688180931061e-38,8.0485286201027285e-49,2.2862958466136075e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899999105915015,0.10880299999999514,0.0001,5.5354838001216439e-12,3.9926482946045836e-11,3.9925586326604358e-11,2.6472809926336783e-17,2.8743680844161109e-15,3.9069759291021705e-12,1.9630533287725885e-15,6.0883317404155522e-23,2.6985950765722294e-23,1.4160856324331408e-25,1.3499103359834491e-19,5.1751106352467694e-14,3.220370270112203e-18,1.9218044715855392e-26,5.3714378588685846e-29,6.9187758091114367e-31,2.3084745701651583e-32,5.7350015599420055e-14,7.5604236187945431e-38,5.7940038520309732e-43,1.2699943424514912e-44,3.1044375640062e-50,1.9215188608385917e-49,4.5221788943901537e-19,1.6808854212021294e-23,4.5803352364033718e-28,5.8934000527481353e-29,2.3025274095059934e-18,1.2507820663057009e-34,1.7913731791267404e-43,1.145270392143702e-23,6.2975776695771639e-46,4.2428109387325154e-19,5.472840287013269e-22,1.3281929292261124e-26,3.2739858402092899e-31,2.3800991474685543e-31,2.0696435613155551e-32,1.3848497439338485e-38,4.1336235749248824e-28,2.1064070188518683e-32,6.4952567195493556e-40,1.0991047054066969e-33,3.674492057770211e-40,1.5980100154035224e-31,7.2386337259300029e-32,1.6346399841609789e-24,5.0465220602137957e-30,6.3747952005654906e-39,1.699847958362654e-44,9.7419451680547454e-30,1.1699156984217742e-29,5.0679063537116795e-31,9.9631639325093238e-36,1.0403744308358698e-37
