Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393)
1.66282314850202e-16,0.002966604941507827,1.9479981582380821e-30,5.6182947938425201e-26,3.6473355815630744e-20,1.9479725499197182e-30,1.4905621456790751e-19,4.1442551901205553e-32,3.3783829780066317e-54,4.6115603623745726e-43,1.129940496709331e-46,2.4777778300578282e-43,4.3485704325467161e-36,1.337740728127722e-24,8.4872316857985812e-38,9.488072208501469e-55,3.9111868162935335e-50,3.3839499348296599e-39,1.3853991535182154e-51,1.7655328561707883e-73,5.9854658111821435e-47,7.199958457703103e-64,2.0753900326388395e-37,4.6261699914374512e-57,1.3950258916950399e-29,1.1155050653207013e-44,1.2529220627942862e-46,6.7185764971933357e-39,1.511962130025097e-69,1.1931768928018727e-76,1.4424773096669534e-45,2.1186115173699651e-58,3.7610663822986397e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999992652261,0.108803,0.0001,4.2903076348370947e-14,3.1645944376998454e-13,3.1645932409732912e-13,7.6022947437112152e-20,1.2747566381472242e-19,5.8940325368455457e-14,8.4610494838298912e-20,1.3178096463639817e-27,8.1204396778025618e-28,5.6276342749781425e-32,7.8495817804650483e-24,4.5526429429395766e-18,1.8582512065445562e-22,2.797416356079614e-32,3.8941567787680982e-35,7.9541807002690533e-37,2.7611238787659395e-40,5.5260937400708826e-18,8.989583097853905e-48,6.2688045770786699e-55,2.3140603896344263e-56,5.3668730312964669e-64,2.9585901431735358e-61,4.0717802700673091e-23,1.3950255761919043e-29,2.9836268725662223e-36,3.7894236611371803e-37,3.2690041122312543e-20,1.1379808712823318e-42,5.7006111938440302e-51,1.370754200886897e-29,6.7146127421540307e-58,3.2888577350148242e-23,5.2999845236485261e-28,1.3200433506650872e-34,2.7601879668809813e-41,2.0791219984106534e-41,1.7525573378004181e-42,5.1240306987478821e-49,6.0969845092815559e-32,2.1055816321425893e-38,3.3367074205887439e-46,2.077334544392251e-39,1.8621984420434468e-46,2.922714110000136e-37,1.0356604153718607e-39,7.1141799394610709e-31,1.0946822630569496e-37,7.5573697435288261e-49,3.0750704615938121e-56,1.1224147288893185e-37,5.1849752148049254e-38,6.926778721660603e-39,2.1622634270880588e-45,1.9936649951652991e-46,1.4475423023597123e-45,5.3310698865620467e-47,1.7789698815876725e-60,6.3283373859815633e-65
3.3270909739358405e-16,0.002966604941507827,7.7970142100654361e-30,2.2487796886888305e-25,7.2978309226381485e-20,7.7969590425208561e-30,2.9827331213209982e-19,1.6589433832805729e-31,1.352233437784996e-53,1.2901770815757306e-42,4.5227069753421933e-46,1.5645312194849596e-42,8.7009175281777389e-36,2.6766438753033226e-24,3.3971048744501072e-37,7.5962273512333873e-54,3.1313276788040152e-49,1.3544619332046811e-38,1.1091667146917502e-50,5.6537428185199429e-72,9.5832473216086153e-46,8.1689438902669114e-63,1.6613417050623555e-36,9.3500353239940902e-56,1.1168682262620498e-28,1.7862603525684408e-43,5.0150044455719913e-46,5.3788564242331011e-38,1.2104887242118274e-68,2.7244520296451228e-75,2.3095306604143812e-44,6.7843616606436397e-57,2.4101361937026074e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999985298161,0.108803,0.0001,8.5843427292605636e-14,6.3319359932379914e-13,6.3319333580266432e-13,2.1394829994883515e-19,5.1023423343625582e-19,1.1791126013255665e-13,3.386401492197608e-19,6.7504565599715133e-27,3.5979236930002293e-27,4.5055426884386495e-31,3.1418760166200376e-23,1.8219708159638904e-17,7.4378451666058207e-22,2.2042154946566673e-31,3.1176900811672631e-34,6.3659658868121635e-36,4.4199071713945227e-39,2.2115464900096235e-17,2.8781330430470992e-46,4.0141440238235565e-53,1.4817774972785362e-54,6.8732654387045888e-62,1.8945929435277928e-59,1.6297721148953166e-22,1.1168677046559895e-28,4.7754469539691849e-35,6.0674601813663305e-36,6.5342658354814832e-20,1.8222556372527927e-41,7.2548338302549757e-50,1.097283439487231e-28,4.2996123888367481e-56,1.3152491817103438e-22,3.6365350441833752e-27,1.7966084968267347e-33,7.4814561941571298e-40,5.6353860330423136e-40,4.751367845553008e-41,1.6871787919097571e-47,2.4403811294281126e-31,1.685743569779836e-37,3.3295430397449167e-45,1.662832991275767e-38,1.8707634308589354e-45,2.3297464313002512e-36,1.6513735319968509e-38,5.6953168001164698e-30,1.6766894478263611e-36,2.4102897509550753e-47,1.9554670637507197e-54,1.759969467434343e-36,8.3022177162615763e-37,9.4274990513499904e-38,5.8084461101803236e-44,5.0323329510930813e-45,3.9212940166409232e-44,1.4453178568159655e-45,1.1347952025476052e-58,8.0434571854407609e-63
6.655626624803481e-16,0.002966604941507827,3.1198072004178137e-29,8.9980287261199237e-25,1.4598794340885054e-19,3.1197935365811555e-29,5.9680169258112167e-19,6.6392251191090188e-31,5.4106936328271811e-53,2.9084902863433687e-42,1.8096721229558752e-45,8.7880902086248871e-42,1.74056074659298e-35,5.354450700548692e-24,1.3592848712331236e-36,6.0792912232661917e-53,2.5060139083100556e-48,5.4196126131398737e-38,8.8767848901116781e-50,1.8095002365329927e-70,1.5335288050714636e-44,7.5353172799783798e-62,1.3292066940385509e-35,2.3094383042100142e-54,8.9383286353732992e-28,2.8591761841555065e-42,2.0068198317769006e-45,4.3046785327656052e-37,9.687583633052983e-68,5.0786810760105255e-74,3.6957532991911112e-43,2.1713329405389803e-55,1.543463782860695e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999970589961,0.108803,0.0001,1.7172412913802623e-13,1.266661361174029e-12,1.2666605928880816e-12,5.3069777401286041e-19,2.0415964866198607e-18,2.3579134423170025e-13,1.3548231606603988e-18,3.1259051659282687e-26,1.5182978931998648e-26,3.6058249789082071e-30,1.2571578483245619e-22,7.288074181291321e-17,2.9761052750390152e-21,1.7098703857848113e-30,2.495094691346411e-33,5.0911654482270174e-35,7.0699694838599406e-38,8.8464176996986331e-17,9.2077966150513767e-45,2.5684598905001049e-51,9.4811934533709015e-53,8.7958071001336952e-60,1.2123877226086474e-57,6.5212022956155039e-22,8.9383201606267418e-28,7.6366531800440077e-34,9.7101116761915672e-35,1.3045101257293643e-19,2.9168071654763155e-40,8.2352581801845735e-49,8.7791480722603242e-28,2.751118995578709e-54,5.2535210619890583e-22,2.6646439150390077e-26,2.619111507045769e-32,2.1746466342027105e-38,1.638018029957735e-38,1.3817164991058957e-39,5.4957283908525823e-46,9.7646915175128215e-31,1.3491040695283861e-36,3.0332330363980189e-44,1.3302955552340866e-37,1.712417621518058e-44,1.8483501633722162e-35,2.6210768994227385e-37,4.5574203356743508e-29,2.4686347442616393e-35,7.6523985978943789e-46,1.2340881807366977e-52,2.704544580228836e-35,1.3287362673176395e-35,1.3743485974511075e-36,1.6587530183911034e-42,1.2859303358007755e-43,1.1385034738856847e-42,4.2030908473173705e-44,7.2062235664556502e-57,1.0140315971224371e-60
1.3312697926538763e-15,0.002966604941507827,1.2481207441455732e-28,3.599782037825889e-24,2.9200612061425048e-19,1.2481168121486404e-28,1.1942351941906834e-18,2.6571551485868173e-30,2.1646285890025289e-52,5.1528384216634674e-42,7.2398686636823569e-45,4.6023656885242094e-41,3.4814970327410609e-35,1.0710066474653242e-23,5.4380302130450857e-36,4.8643577510821978e-52,2.0051920232974165e-47,2.1681984388842468e-37,7.1029049318562045e-49,5.788686208705694e-69,2.4528185598296707e-43,5.5151329214219866e-61,1.0629731403027005e-34,6.7054943158237373e-53,7.1520024451739879e-27,4.5756009954779627e-41,8.0338741564401874e-45,3.4443734695312561e-36,7.7515306541346985e-67,7.5435821734344626e-73,5.9112109519068473e-42,6.9460427826698339e-54,9.8812776331505394e-70,0.88129999999999997,0.0,0.0,0.0,0.0098899999941173614,0.108803,0.0001,3.4348553265667251e-13,2.5335948230458503e-12,2.5335920417844461e-12,1.1935273693951871e-18,8.1676749077243899e-18,4.7130462951510718e-13,5.41874745226973e-18,1.353597692992463e-25,6.2399614927917623e-26,2.8852422512862595e-29,5.0294359190876456e-22,2.913959574421551e-16,1.1906347387905399e-20,1.28874925428646e-29,1.9964471415329354e-32,4.0680490038027003e-34,1.1299046629104937e-36,3.5370254081527896e-16,2.9432155254353429e-43,1.6420058138853608e-49,6.0612927615807533e-51,1.1246331433820369e-57,7.7523785370349929e-56,2.6088983199722861e-21,7.1519887998609556e-27,1.2198239872306386e-32,1.5533658650609621e-33,2.5988494063743535e-19,4.6678776178238109e-39,8.6893371682630681e-48,7.0207278565147988e-27,1.7587809086685705e-52,2.0944336431239208e-21,2.0291121058806537e-25,3.977162671690918e-31,6.5886715331422459e-37,4.9626398133307548e-37,4.1900889474030406e-38,1.77303973552275e-44,3.9065034878102702e-30,1.0794832817495841e-35,2.604727224554661e-43,1.0636773936141161e-36,1.4747353052062955e-43,1.4536529315263761e-34,4.1250713100986175e-36,3.6457274050476761e-28,3.4029554088007769e-34,2.4093378999189229e-44,7.6770626165239059e-51,4.0072568070361736e-34,2.1259017050056534e-34,2.0869692070608421e-35,4.8555901499612257e-41,3.1370688674007103e-42,3.4415299945186007e-41,1.2746276168163687e-42,4.5383397386118278e-55,1.2591079291362579e-58
1.9969769228274046e-15,0.002966604941507827,2.6523774751411676e-28,7.6498804652207744e-24,4.3802320606040455e-19,2.6523706527445043e-28,1.7920454359429625e-18,5.6482583647233007e-30,4.6000543682793973e-52,6.3617545312994523e-42,1.5385460218208039e-44,1.1148020905310881e-40,5.2224316174884767e-35,1.6065684372408934e-23,1.1556378327392942e-35,1.3909703235597654e-51,5.7338758179141823e-47,4.6076429795658691e-37,2.0311103567982243e-48,2.6424735528484854e-68,9.0260639427049743e-43,1.4811997664988832e-60,3.0386116840316996e-34,3.0229128917600458e-52,2.0451223984584987e-26,1.6841993900797404e-40,1.7087556001712816e-44,9.8492121971560176e-36,2.2165601063520194e-66,2.643996947331411e-72,2.1752513150305552e-41,3.1707610581067116e-53,5.5108472789961726e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999911757318,0.10880299999999997,0.0001,5.1524693600312389e-13,3.8005262480978303e-12,3.8005204254328868e-12,1.8616148774811852e-18,1.7357080703230663e-17,7.0657129041397829e-13,1.151329394076904e-17,2.945949838743201e-25,1.3365185380071277e-25,8.2504612639827496e-29,1.0688042508892397e-21,6.189899767020407e-16,2.5302182915021286e-20,3.5631895613000432e-29,5.7088568948515843e-32,1.1623367271271691e-33,4.15630069860529e-36,7.5134305026960144e-16,1.3430988290918158e-42,9.0178782533584761e-49,3.3288563966398251e-50,7.2528013081173115e-57,4.2579286654033729e-55,5.5441637172821265e-21,2.0451173712531107e-26,4.4859225797935803e-32,5.7166722864020456e-33,3.8854080040896795e-19,1.7181745884280079e-38,2.7742197219867233e-47,2.0069430462008068e-26,9.6592094204295074e-52,4.4401803206372372e-21,5.7209399534960918e-25,1.4452045608518925e-30,2.9729438574632923e-36,2.2392130724003075e-36,1.8913599782008141e-37,8.1035555963114468e-44,8.3017043688288492e-30,3.0867898796070841e-35,7.5887181533613727e-43,3.0403516327262402e-36,4.2999319661016581e-43,4.1158453146106379e-34,1.5062558411956665e-35,1.0423530960151826e-27,1.1701341014114025e-33,1.0927528378028245e-43,4.1764042810264573e-50,1.4227440961749028e-33,7.8241851944210236e-34,7.5835387645913952e-35,2.1605987140431179e-40,1.3038995993393248e-41,1.551436255730161e-40,5.7535844156053334e-42,2.4795147579318012e-54,8.0492031143637661e-58
2.6626840530009328e-15,0.002966604941507827,4.5247487497775295e-28,1.3050088053738879e-23,5.840391991512814e-19,4.5247399768152352e-28,2.3902324172696826e-18,9.6379265316586187e-30,7.847346067951859e-52,7.3567962529473052e-42,2.6246448110826695e-44,2.1151819775894809e-40,6.9633645008368877e-35,2.1421304393853221e-23,1.971433720521784e-35,2.9340388279420449e-51,1.2094731622332788e-46,7.860295204893367e-37,4.2843723089866075e-48,7.8752468760767402e-68,2.2887281232855763e-42,2.8606815274915425e-60,6.4076197232324644e-34,8.9518795387900791e-52,4.3138660551988557e-26,4.2716031604388643e-40,2.918528813670561e-44,2.0775367948413381e-35,4.675490986132281e-66,6.2936633913525555e-72,5.5157584588874525e-41,9.4495326777974232e-53,2.0780143463899612e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999882341074,0.10880299999999996,0.0001,6.8700833917738048e-13,5.0674556415816737e-12,5.0674457438599447e-12,2.5306442146382347e-18,2.9609787333079279e-17,9.4159158518793056e-13,1.9637526992549469e-17,5.0896939936790209e-25,2.2892862643620099e-25,1.7403252143753444e-28,1.8232968604900793e-21,1.0555485746397602e-15,4.3163604693037547e-20,7.2943469858562897e-29,1.2041933620538053e-31,2.449997962761676e-33,1.0535401876991768e-35,1.2812470567134757e-15,4.001541871114364e-42,3.0993067723330297e-48,1.1440773033962396e-49,2.83143824181951e-56,1.4635708503271722e-54,9.4579116741828094e-21,4.3138533012767893e-26,1.1368313978561413e-31,1.4496799817187491e-32,5.1642327560107303e-19,4.3578061085480694e-38,6.389235027841417e-47,4.2321063330512684e-26,3.3197236188422351e-51,7.5578587892173973e-21,1.1964855695684953e-24,3.6359347894337249e-30,8.7924237589664653e-36,6.6223437926754345e-36,5.5955519509228157e-37,2.4162096030003305e-43,1.4162066098624388e-29,6.511093853670223e-35,1.6176554298965094e-42,6.4107664827749066e-36,9.170124317444498e-43,8.6044930050292945e-34,3.7928165116239459e-35,2.1984010238226891e-27,2.7986752632198079e-33,3.237669417901445e-43,1.4229781550063782e-49,3.4954350170920023e-33,1.9842292565552445e-33,1.9079131044736013e-34,6.3105402101556286e-40,3.5965061966979752e-41,4.5844580427732339e-40,1.702201810606202e-41,8.4813810367246248e-54,3.1171638194478221e-57
3.994098313347989e-15,0.002966604941507827,9.3681207549345077e-28,2.7019095416203847e-23,8.7606861980745965e-19,9.3681167675667347e-28,3.5874905628766357e-18,1.9963041540809171e-29,1.6247327589517877e-51,8.7103203198857019e-42,5.43412974613163e-44,5.2218345754602182e-40,1.0445226274459582e-34,3.2132549421025547e-23,4.0817128352182527e-35,8.0139931163921401e-51,3.3035377583634501e-46,1.6274149301068983e-36,1.1702616638665392e-47,3.4462675607191946e-67,8.0008496604693302e-42,6.7778201698495536e-60,1.7493199913384674e-33,3.8961351502308854e-51,1.1782805059716781e-25,1.4938404802554686e-39,6.0615788496947884e-44,5.674542980532124e-35,1.2770557957494404e-65,1.9681097785154115e-71,1.9281780837861571e-40,4.1349853150487594e-52,1.5096339950352791e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999823508708,0.10880299999999989,0.0001,1.0305311451217634e-12,7.60130966536603e-12,7.6012891869094881e-12,3.8690312538964049e-18,6.1304497774515506e-17,1.4110547685966974e-12,4.0646642513053182e-17,1.0671263129526524e-24,4.7583194789772031e-25,4.7536090153902096e-28,3.7749869448299762e-21,2.1840451034942426e-15,8.9366883575331381e-20,1.8980704240232466e-28,3.2891055159221951e-31,6.6838364839293334e-33,3.6807580625589665e-35,2.6510398742929529e-15,1.7501342580061517e-41,1.6656912415525047e-47,6.1487311342386245e-49,1.8405243695673665e-55,7.8693937415932356e-54,1.958183152305432e-20,1.1782760464105241e-25,3.9702141185406796e-31,5.0683873020115449e-32,7.7038755846018366e-19,1.5240177648621616e-37,2.0095529926039861e-46,1.1553913064394508e-25,1.7841531357055123e-50,1.5590320861725897e-20,3.235969648026923e-24,1.2593636616835146e-29,3.8107936534172206e-35,2.8701787509982593e-35,2.4266186065078635e-36,1.0573468332724331e-42,2.9321414746257424e-29,1.7784235702079627e-34,4.4667985823971711e-42,1.7499417594934402e-35,2.5333250351750404e-42,2.3156658995141296e-33,1.3104217108764316e-34,6.0033948089271141e-27,8.9202130007413296e-33,1.4026737702172879e-42,7.5329297018637093e-49,1.1605546457266685e-32,6.9379285619105353e-33,6.6083576507659269e-34,2.6779257293188403e-39,1.3967250798569068e-40,1.9841064102618601e-39,7.3820367777078103e-41,4.5207719771011757e-53,1.9977009091662925e-56
5.325512573695045e-15,0.0029666049415078264,1.5932898895441603e-27,4.5952851699054935e-23,1.1680940185851758e-18,1.5932923117027169e-27,4.7861341095476562e-18,3.3966112123603784e-29,2.7632825350428533e-51,9.222883513309415e-42,9.2421639613234093e-44,1.0456762753355345e-39,1.392708179144515e-34,4.2843802258071141e-23,6.9420388042727542e-35,1.6768229133881682e-50,6.9122183135877983e-46,2.7678460761853511e-36,2.448683768692037e-47,1.0038660693031141e-66,1.9985734642944946e-41,1.2570988454511403e-59,3.6586488594710041e-33,1.1322366703438389e-50,2.4653919549460991e-25,3.7327571084639739e-39,1.0352997764172657e-43,1.1873219669719833e-34,2.6720692177823879e-65,4.4850283936600808e-71,4.8164953821195079e-40,1.204444505778542e-51,5.551105889899042e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999764676533,0.10880299999999982,0.0001,1.3740539504329255e-12,1.0135156229505408e-11,1.0135121358267279e-11,5.2074921554152714e-18,1.0426383746395472e-16,1.8796141173649152e-12,6.9111873290884159e-17,1.8280479185135845e-24,8.109901248396476e-25,9.9465103880872363e-28,6.4203365721777383e-21,3.7122961065592821e-15,1.5199165634644176e-19,3.8068747322379314e-28,6.8820002500050523e-31,1.3970124714435248e-32,9.1898885760315084e-35,4.5060630790386128e-15,5.095826592139942e-41,5.5485262889914249e-47,2.0481831657588899e-48,6.9068511521965985e-55,2.6220123439199776e-53,3.3303941292503879e-20,2.4653808159198313e-25,9.9094162661789487e-31,1.2661927287739213e-31,1.0215463310796761e-18,3.8082231360772807e-37,4.7468122194256859e-46,2.4164652896747377e-25,5.9431332084402084e-50,2.6422542809693579e-20,6.7259129257419516e-24,3.1274880483387202e-29,1.1034814579513424e-34,8.3109585752582725e-35,7.0298511847613808e-36,3.0789222946930498e-42,4.9868635254751647e-29,3.7211037426144102e-34,9.4064919073697611e-42,3.6595092153256813e-35,5.3363541323064955e-42,4.7820871192944524e-33,3.2418905609766682e-34,1.2558927861271904e-26,2.0704940877251718e-32,4.0543461853570653e-42,2.4817299471543416e-48,2.7805311617087989e-32,1.7333774625546861e-32,1.6411109676372029e-33,7.6295784562795393e-39,3.7302842747206109e-40,5.7388793016828854e-39,2.1385819921022491e-40,1.4968534193775109e-52,7.4234266982117335e-56
6.656926834042102e-15,0.002966604941507827,2.4342026250400695e-27,7.0205914186133175e-23,1.460115104304689e-18,2.4342126854926932e-27,5.9862620107070638e-18,5.1914503724868025e-29,4.2217086379503578e-51,1.1086362410737178e-41,1.4120073301781754e-43,1.8830344274838212e-39,1.7408930604902059e-34,5.3555063463091056e-23,1.0605995752511661e-34,3.0526271814782622e-50,1.2583572274266213e-45,4.228683583414361e-36,4.4579078155713798e-47,2.4368083828695792e-66,4.2388358369556119e-41,2.0221372184650968e-59,6.6575950640434215e-33,2.7445365850932152e-50,4.488193488602232e-25,7.9195351802937767e-39,1.5911683433704197e-43,2.1614970151858394e-34,4.8644513367980381e-65,8.6815634033824217e-71,1.0215452948118473e-39,2.9235951447826798e-51,1.6518313018898657e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999705844566,0.10880299999999973,0.0001,1.7175767550656371e-12,1.266899480746233e-11,1.26689414529899e-11,6.5459820789282892e-18,1.5929224538345462e-16,2.3472067920705322e-12,1.0555955472957044e-16,2.8062141491542165e-24,1.2406331648447686e-24,1.8107838988052132e-27,9.8088869209207281e-21,5.6680946543629934e-15,2.3221083907016078e-19,6.645145489910053e-28,1.2528522962775028e-30,2.5404777682541363e-32,1.9481520196271859e-34,6.8800524844349805e-15,1.2364401817992476e-40,1.5182558829747166e-46,5.6044921164553051e-48,2.1057770788063753e-54,7.1767675431356851e-53,5.088122281804874e-20,4.4881698693389661e-25,2.1000035700378724e-30,2.6857955363107809e-31,1.2697298793769586e-18,8.0797797370931676e-37,9.7684948275988074e-46,4.3972099605677202e-25,1.6262338012392998e-49,4.0223502955846673e-20,1.2177828695356318e-23,6.6018887131349791e-29,2.6653417176688942e-34,2.0073885463280479e-34,1.6987584906864753e-35,7.4695142026156074e-42,7.6188537805838599e-29,6.7741785693812463e-34,1.7201826919428081e-41,6.6583467047824302e-35,9.7606328029565509e-42,8.5907616972470458e-33,6.8090164957793854e-34,2.2858891902037804e-26,4.0922174592634628e-32,9.76486123656665e-42,6.7152683753261494e-48,5.6596076046083598e-32,3.6770544426826207e-32,3.4642594072285486e-33,1.8131242353352271e-38,8.3450171167568374e-40,1.3845905822843181e-38,5.1679295512295511e-40,4.070949700320296e-52,2.2409007190303937e-55
9.319755354736213e-15,0.0029666049415078264,4.6809081350384206e-27,1.3500362650481098e-22,2.0441440397194627e-18,4.6809734315540861e-27,8.3910640893198382e-18,9.9926551737639097e-29,8.1182797347112693e-51,1.022603105469682e-41,2.7152726710683392e-43,5.3863254770298554e-39,2.4372607700228573e-34,7.4977611504413125e-23,2.0395371532998969e-34,8.0599697993156332e-50,3.3224879639998348e-45,8.1317052035594166e-36,1.1771177963291925e-46,1.2595093080436994e-65,1.5513287493008404e-40,4.2343333940526908e-59,1.7557349195308607e-32,1.4161083523952309e-49,1.1850278836517657e-24,2.9015164447315074e-38,3.1426425628527471e-43,5.7070867979345023e-34,1.2843766340372977e-64,2.5331611413484404e-70,3.7386505048200487e-39,1.5109423616390493e-50,1.3667040052000218e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999588181256,0.10880299999999947,0.0001,2.4046223622530976e-12,1.7736647545589389e-11,1.7736544655147935e-11,9.22289852829362e-18,3.0631317247702464e-16,3.2794430167452332e-12,2.0286142643252653e-16,5.4279050839368978e-24,2.3888086778225527e-24,4.7813314961385786e-27,1.8862233694116391e-20,1.0884051810393166e-14,4.4653728959993229e-19,1.5816141945415099e-27,3.307925947809986e-30,6.6879188354228386e-32,7.1184271522184629e-34,1.3211290965949653e-14,6.3801720075923003e-40,1.131221492311411e-45,4.1757993581996178e-47,2.3245878068681729e-53,5.3531807796411884e-52,9.7843245593541761e-20,1.185019252693129e-24,7.6652215532581916e-30,9.8329150889080586e-31,1.7571883163296768e-18,2.9603622799695159e-36,3.6903239118012735e-45,1.1596281793889089e-24,1.2116761810485359e-48,7.6712057688489391e-20,3.1801102655728253e-23,2.3909791995147198e-28,1.3593404455652515e-33,1.0237113465010349e-33,8.6791314779203689e-35,3.8468292804543771e-41,1.4650874066385934e-28,1.7885930932522776e-33,4.5711732845895e-41,1.7553485523732271e-34,2.5945086967135817e-41,2.1892270083289824e-32,2.415536643244302e-33,6.0323394495899597e-26,1.2423122388440587e-31,4.8979866847132434e-41,4.7536394272523378e-47,1.8395514002333724e-31,1.3465414334307397e-31,1.2546362312907565e-32,8.712257715216573e-38,3.3822303359051547e-39,7.0305120041632181e-38,2.6404713200991168e-39,2.94918921162144e-51,2.3460143975416517e-54
1.464541239612444e-14,0.0029666049415078234,1.1419963297456262e-26,3.2936420755915339e-22,3.2121491481329113e-18,1.142055100367265e-26,1.3218741983100595e-17,2.4429492791759104e-28,1.9806312829233508e-50,1.075791448211777e-41,6.6245240681831022e-43,2.7518017159204282e-38,3.8299880267256999e-34,1.1782280949520156e-22,4.9760560736117617e-34,3.1167160148053327e-49,1.2847742644792137e-44,1.9839135034268848e-35,4.5524418463442619e-46,1.3583750510372366e-64,9.8126319809727465e-40,1.1238586865365559e-58,6.7707695072366492e-32,1.5256675401518152e-48,4.5823295658793966e-24,1.8400722583686842e-37,8.7709853715330549e-43,2.2069108949274764e-33,4.9665367124910456e-64,1.0929395714930438e-69,2.3648115225757679e-38,1.6292135945084727e-49,2.4682031178435178e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999352857013,0.10880299999999872,0.0001,3.7787135683670247e-12,2.7871856188166123e-11,2.787160402204768e-11,1.4576662644950453e-17,7.4730030717520218e-16,5.1322569340992913e-12,4.9425382549910637e-16,1.3316319562501473e-23,5.8308057299382911e-24,1.8490924470117586e-26,4.6018004429123335e-20,2.6472385341671507e-14,1.0894223477571518e-18,4.9943603205861195e-27,1.2791194841793536e-29,2.5687792775171338e-31,4.4853470533349451e-33,3.2132738012413569e-14,6.8532192724198622e-39,2.1506695284039996e-44,7.939029395013795e-46,8.0867512310372455e-52,1.0195661809759587e-50,2.3870704021382812e-19,4.5822752309222262e-24,4.8177779505841494e-29,6.2248668169157633e-30,2.6978070540537107e-18,1.8775586256265857e-35,2.9822620127736334e-44,4.4719589992385087e-24,2.303641664496792e-47,1.8388790324045956e-19,1.205720447376449e-22,1.4858337921292059e-27,1.4319143570339906e-32,1.0781855699451717e-32,9.1830134468914242e-34,4.1030950874204408e-40,3.5743675750173964e-28,6.9161474355541393e-33,1.7789237911799437e-40,6.7641400000559699e-34,1.0099696029948614e-40,7.8291576709304457e-32,1.4213824636550157e-32,2.3298369797459208e-25,5.6153569823327525e-31,4.9147449833305613e-40,7.9726592897044535e-46,9.1932928975489904e-31,8.5296984523424159e-31,7.796724610356983e-32,8.0285995033831113e-37,2.3805516361367293e-38,7.325924842201915e-37,2.7940969579370956e-38,5.2338579199014935e-50,7.209773719642136e-53
