Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989)
2.0205499779142527e-08,0.002294820848282048,7.5471376096129175e-18,4.2902707752216781e-13,3.0624684484491146e-15,-1.1253954098268805e-15,8.149357307732599e-09,1.27701300588523e-11,9.6075778987748002e-36,4.9477313536965362e-29,2.1041396412275854e-30,-8.3870817158077481e-15,9.7462952666958134e-28,1.076166332423732e-16,-2.4273213995098111e-17,1.3174472769521201e-29,-1.6770527611189151e-28,7.3031552232203212e-23,7.5105142328498008e-26,9.3760153238522541e-42,1.8023173799853654e-28,4.7626918703675322e-18,2.0695147338860059e-37,4.2021337229633935e-15,-1.5776733846902335e-30,-5.2881265089051419e-29,-9.8930556824741087e-19,-3.0705107568009219e-15,7.0727805476438235e-45,7.6040645712307078e-19,1.602493589394305e-21,1.4283248749638516e-25,1.8524367914741176e-32,0.88129999999999997,0.0,0.0,0.0,0.009878340247284189,0.10879960161707769,9.9999999999890297e-05,7.0026490704141532e-07,5.3008544097362127e-06,2.010407500049919e-06,6.8391201611565995e-12,3.3371454745959751e-06,8.6697743088129743e-12,4.6100384530622882e-08,1.0677043228995766e-13,9.1646764785436787e-16,6.9679931595129652e-09,1.1351551115771236e-08,1.0794760827241014e-07,1.3869722950159168e-07,3.8883000687140715e-18,4.1232034940243008e-14
2.039302267126449e-08,0.002294820775628239,7.6697676191184869e-18,4.3599881438085592e-13,3.2049947290330734e-15,-1.1170221222659465e-15,8.3004121815092151e-09,1.3247802576411555e-11,3.7974762559489098e-36,5.2512638851419299e-28,2.1293468861303946e-30,-8.3866976892252747e-15,8.1418847158660248e-28,1.0874356652022479e-16,-2.4507290755936838e-17,1.3050169298603486e-29,-1.1772414028072179e-28,7.5824537517696203e-23,7.9423755883330975e-26,8.9590044960779093e-42,1.8023272439347436e-28,4.4567166080057561e-18,2.0695392769656919e-37,4.2023644406250925e-15,-1.6097546622596982e-30,-5.3546652336732046e-29,-9.8930556824666708e-19,-3.0786754246579118e-15,7.0347192693396523e-45,7.6067382043500153e-19,1.6197124505502291e-21,1.4706472942843048e-25,1.8524367914735767e-32,0.88129999999999997,0.0,0.0,0.0,0.0098782309732979232,0.10879956980279597,9.9999999999889172e-05,7.0673325290760435e-07,5.3498144294305034e-06,2.0287413049292143e-06,6.9022861899897291e-12,3.3681871188249312e-06,8.6696848439733445e-12,4.6526225440832466e-08,1.0776359541399012e-13,9.2493329132317792e-16,7.1631930026975688e-09,1.1617525278317892e-08,1.0894892343794417e-07,1.4127900594778621e-07,3.9753497949894253e-18,4.2221695794351598e-14
2.0580545563386456e-08,0.002294820702975321,7.7957363241010071e-18,4.4316019447729872e-13,3.2374715508040582e-15,-1.1087101593208832e-15,8.4528418984739317e-09,1.3738728204983683e-11,1.2443817977361594e-36,-2.2125743827258681e-28,2.1558206389730481e-30,-8.3863230823524231e-15,5.9304389081007853e-28,1.0987043417299542e-16,-2.4741585927115272e-17,1.2926545357994849e-29,-6.5591071698216636e-29,7.8696972721237794e-23,8.3947727674016915e-26,8.5890845614556117e-42,1.8023364431374108e-28,4.1704087929584326e-18,2.0695615080848101e-37,4.2025803248208652e-15,-1.6422428462615278e-30,-5.4212694958495956e-29,-9.8930556824591577e-19,-3.0867798451050302e-15,5.825029861387954e-45,7.6092628680912712e-19,1.6369255018233423e-21,1.5137920223860829e-25,1.8524367914730023e-32,0.88129999999999997,0.0,0.0,0.0,0.0098781216804340131,0.10879953798751486,9.9999999999888047e-05,7.1320103596996109e-07,5.3987689398202633e-06,2.0470727982753684e-06,6.9654450777566234e-12,3.3992248211556958e-06,8.6695953624954661e-12,4.6952018212881311e-08,1.0875663241880517e-13,9.333979778137011e-16,7.3619942213745975e-09,1.1887453619826826e-08,1.0995022749137601e-07,1.4388448926760179e-07,4.0636533166215917e-18,4.3226416167899613e-14
2.076806845550842e-08,0.002294820630323281,7.9201015271496726e-18,4.5023068835488943e-13,3.1084811877455375e-15,-1.1004636945668162e-15,8.6066463679472545e-09,1.4243148378730838e-11,1.6753386856461722e-36,-3.5828833421977076e-28,2.1835303455095254e-30,-8.3859572704084422e-15,4.0288041950723562e-28,1.1099720802767591e-16,-2.4976099717624744e-17,1.2821288534036311e-29,-1.1261101149067543e-29,8.1650343795695219e-23,8.8684776197403191e-26,8.2107079508215868e-42,1.8023382793843741e-28,3.9024940029196579e-18,2.0695813254345696e-37,4.2027823368553602e-15,-1.6751384617758551e-30,-5.4879367992718937e-29,-9.8930556824516813e-19,-3.0948244725434276e-15,4.531972040133657e-45,7.6116467169088767e-19,1.6541326814974422e-21,1.5577666854494882e-25,1.8524367914724366e-32,0.88129999999999997,0.0,0.0,0.0,0.0098780123687110429,0.10879950617122885,9.9999999999886923e-05,7.1966825625871998e-07,5.4477179089787852e-06,2.0654019642024122e-06,7.0285967832691508e-12,3.4302585546995554e-06,8.6695058643956358e-12,4.7377762569108566e-08,1.0974954244411073e-13,9.4186170180608735e-16,7.5644292941467528e-09,1.2161363223512236e-08,1.1095152043079318e-07,1.4651367626673242e-07,4.1532192045912517e-18,4.4246301456946333e-14
2.0955591347630386e-08,0.002294820557672109,8.0412287434819422e-18,4.5711753070406641e-13,3.0334127479452181e-15,-1.0922835963394953e-15,8.761825040366733e-09,1.4761306835934446e-11,4.0307345784833048e-36,-6.7816990534610938e-28,2.2124464070981904e-30,-8.3855996731899828e-15,2.6993668156162668e-28,1.1212387912054264e-16,-2.5210832318349657e-17,1.2731161104700564e-29,4.5311150069728064e-29,8.4686150641496288e-23,9.3642850929055553e-26,7.8206595854899709e-42,1.8023340322758274e-28,3.6517886707270416e-18,2.0695983241321584e-37,4.2029713695252109e-15,-1.7084420185618881e-30,-5.5546648992637249e-29,-9.8930556824442799e-19,-3.1028097759928959e-15,3.9583709556525662e-45,7.6138974307262205e-19,1.6713339328262681e-21,1.6025789018662142e-25,1.8524367914718941e-32,0.88129999999999997,0.0,0.0,0.0,0.0098779030381474092,0.10879947435393292,9.9999999999885798e-05,7.2613491380412558e-07,5.4966613051797547e-06,2.0837287868330544e-06,7.0917412655977847e-12,3.4612882925810067e-06,8.6694163496899914e-12,4.7803458233522955e-08,1.1074232463003755e-13,9.5032445781367852e-16,7.7705306837020768e-09,1.2439281160619334e-08,1.1195280225428539e-07,1.491665637341863e-07,4.2440560260993062e-18,4.5281457012064656e-14
2.114311423975235e-08,0.002294820485021793,8.1631496737291229e-18,4.6404952610050883e-13,3.1530879105039631e-15,-1.0841650854448242e-15,8.918377114506533e-09,1.5293449481476599e-11,3.3518847304735636e-36,2.3296914070495005e-28,2.2425412267393342e-30,-8.3852497491694458e-15,1.8384565779245754e-28,1.1325046943918427e-16,-2.5445783904441481e-17,1.2621565201564031e-29,1.0417136481144271e-28,8.7805906881168127e-23,9.8830125877450747e-26,7.4308103009260965e-42,1.8023358778314068e-28,3.4171880093618325e-18,2.0696127540091745e-37,4.2031482562430697e-15,-1.7421540150939142e-30,-5.621451912793401e-29,-9.8930556824369402e-19,-3.1107362116916341e-15,3.7783107927566529e-45,7.6160222707207048e-19,1.6885292038511112e-21,1.6482362827251428e-25,1.8524367914713703e-32,0.88129999999999997,0.0,0.0,0.0,0.0098777936887612088,0.10879944253562236,9.9999999999884673e-05,7.3260100863643254e-07,5.5455990970292077e-06,2.1020532502983892e-06,7.1548784842418638e-12,3.4923140079377109e-06,8.6693268183944078e-12,4.822910493304215e-08,1.1173497811713739e-13,9.587862404076443e-16,7.9803308374911131e-09,1.2721234490922863e-08,1.1295407295994402e-07,1.5184314844324276e-07,4.3361723447180152e-18,4.6331988140203585e-14
2.1330637131874316e-08,0.0022948204123723216,8.2909898436531461e-18,4.7131757576135379e-13,3.3783569248281629e-15,-1.0761023378064839e-15,9.0763019535158592e-09,1.5839824332085657e-11,1.3291235252666712e-36,1.6997060716305134e-28,2.2737894714569378e-30,-8.3849069916046454e-15,1.2858647653941788e-28,1.143770042941842e-16,-2.5680954636831051e-17,1.2487333177144506e-29,1.6536566612697075e-28,9.1011139988928138e-23,1.0425499916954462e-25,7.0641213091771832e-42,1.8023461968675e-28,3.1976582878396615e-18,2.0696254342865965e-37,4.2033137767678233e-15,-1.7762749392640133e-30,-5.6882960710245874e-29,-9.8930556824296429e-19,-3.1186042021138489e-15,3.3470359849678898e-45,7.6180281140468506e-19,1.7057184462454735e-21,1.6947464320212928e-25,1.8524367914708563e-32,0.88129999999999997,0.0,0.0,0.0,0.0098776843205704706,0.10879941071629222,9.9999999999883548e-05,7.3906654078590524e-07,5.594531253208045e-06,2.120375338736663e-06,7.2180083987973215e-12,3.5233356739203508e-06,8.6692372705246822e-12,4.8654702395300323e-08,1.1272750204637872e-13,9.6724704417340041e-16,8.1938621879588472e-09,1.3007250262900272e-08,1.1395533254586251e-07,1.5454342715189926e-07,4.4295767204184665e-18,4.7398000105301482e-14
2.151816002399628e-08,0.002294820339723682,8.4245484118505843e-18,4.7891030073217025e-13,3.4762587887587617e-15,-1.0680949045494047e-15,9.2355993646496164e-09,1.6400681520446259e-11,-2.6354799784958226e-36,8.4654586261351477e-28,2.3061670731184634e-30,-8.3845709260710928e-15,9.0758570882574545e-29,1.1550347976179928e-16,-2.591634466322385e-17,1.2331519615114966e-29,2.2894079376162534e-28,9.4303390975933299e-23,1.0992609615819587e-25,6.7283001190939467e-42,1.8023633969771156e-28,2.99223172267526e-18,2.0696372724707473e-37,4.2034686610884741e-15,-1.8108052679761963e-30,-5.7551953846548747e-29,-9.8930556824223629e-19,-3.1264141490900899e-15,2.1765337428581636e-45,7.6199214759807615e-19,1.7229016139717831e-21,1.7421169466953147e-25,1.8524367914703431e-32,0.88129999999999997,0.0,0.0,0.0,0.009877574933593548,0.10879937889593713,9.9999999999882423e-05,7.4553151028281779e-07,5.6434577421108483e-06,2.1386950362923388e-06,7.281130968490687e-12,3.5543532636921036e-06,8.6691477060969108e-12,4.9080250345482836e-08,1.1371989555912971e-13,9.7570686364767843e-16,8.4111571525103505e-09,1.3297355513708981e-08,1.14956581010136e-07,1.572673966029052e-07,4.524277709549562e-18,4.8479598128174892e-14
2.1705682916118245e-08,0.0022948202670758588,8.5593664833026753e-18,4.8657465026050532e-13,3.3936702083375803e-15,-1.0601466094605242e-15,9.3962692151257718e-09,1.6976273055548357e-11,-4.4651277248571051e-36,3.673340965365701e-29,2.3396501881340792e-30,-8.3842411049235599e-15,6.3291298289060942e-29,1.1662986891731324e-16,-2.6151954120334601e-17,1.2181039176530611e-29,2.9494400283365001e-28,9.7684212166042609e-23,1.1585224596739398e-25,6.4094357959759635e-42,1.8023778888068026e-28,2.79999523657421e-18,2.0696486617369665e-37,4.2036135978857382e-15,-1.8457454666503796e-30,-5.8221476970766376e-29,-9.8930556824150905e-19,-3.1341664622390346e-15,3.9682187885494918e-46,7.6217085676537102e-19,1.7400786629189093e-21,1.7903554174812838e-25,1.8524367914698269e-32,0.88129999999999997,0.0,0.0,0.0,0.0098774655278490303,0.10879934707455172,9.9999999999881298e-05,7.5199591715745259e-07,5.6923785319045584e-06,2.1570123271159188e-06,7.3442461522548355e-12,3.58536675042683e-06,8.6690581251273979e-12,4.9505748506746565e-08,1.1471215779710041e-13,9.8416569332688594e-16,8.6322481352006516e-09,1.3591577270455833e-08,1.1595781835086126e-07,1.6001505352547854e-07,4.6202838652594506e-18,4.9576887391381102e-14
2.189320580824021e-08,0.0022948201944288428,8.6888546388377381e-18,4.9393663248234451e-13,3.164060819950091e-15,-1.0522633965183183e-15,9.5583114032691091e-09,1.7566853389779854e-11,-5.3484222664603374e-36,-1.1127539178055384e-29,2.3742148025169608e-30,-8.383917113560181e-15,4.2447011053674964e-29,1.1775613620521476e-16,-2.6387783131320003e-17,1.204753683334252e-29,3.6342310947704889e-28,1.0115517028775901e-22,1.22042546657242e-25,6.0746263237834177e-42,1.8023848461728341e-28,2.6201030950337744e-18,2.0696591849795308e-37,4.2037492250599691e-15,-1.8810959855050116e-30,-5.8891508147142425e-29,-9.8930556824078202e-19,-3.1418615818426381e-15,-1.4336733693628801e-45,7.6233952187506095e-19,1.7572495518782968e-21,1.8394694270637887e-25,1.852436791469305e-32,0.88129999999999997,0.0,0.0,0.0,0.0098773561033556525,0.10879931525213045,9.9999999999880173e-05,7.5845976144010441e-07,5.741293590651815e-06,2.1753271953665758e-06,7.4073539088880922e-12,3.6163761073124087e-06,8.668968527632566e-12,4.9931196601314607e-08,1.1570428790244932e-13,9.9262352768886622e-16,8.8571675226124792e-09,1.3889942547086613e-08,1.1695904456613734e-07,1.6278639463115693e-07,4.7176037365140033e-18,5.0689973027379912e-14
2.2080728700362175e-08,0.002294820121782618,8.817271832735585e-18,5.0123802418107934e-13,3.2982097357389044e-15,-1.0444403545694506e-15,9.7217247284616182e-09,1.8172679126591378e-11,-1.4995111940129204e-36,-3.4651765898587089e-28,2.4098384840421369e-30,-8.3835985648467112e-15,2.9007381589264891e-29,1.188823039712056e-16,-2.6623831808055962e-17,1.1925173446193718e-29,4.3442610879917312e-28,1.0471784527940482e-22,1.2850634111879818e-25,5.7795664822774265e-42,1.802388085571891e-28,2.4517655175607542e-18,2.069668297102592e-37,4.2038761383385973e-15,-1.9168572619392767e-30,-5.956203168756556e-29,-9.893055682400544e-19,-3.1494999487574246e-15,-2.1887443094389136e-45,7.6249869397964016e-19,1.7744142442052728e-21,1.8894665510330999e-25,1.8524367914687765e-32,0.88129999999999997,0.0,0.0,0.0,0.0098772466601315303,0.10879928342866906,9.9999999999879048e-05,7.64923043161077e-07,5.7902028870398623e-06,2.1936396252134181e-06,7.4704541979947332e-12,3.6473813075501899e-06,8.6688789136283158e-12,5.0356594356711953e-08,1.1669628501776598e-13,1.0010803613168623e-15,9.0859476856101404e-09,1.419247834568913e-08,1.1796025965406503e-07,1.6558141661578806e-07,4.8162458685670693e-18,5.1818960123511193e-14
2.226825159248414e-08,0.0022948200491371873,8.9613671772285954e-18,5.0942922792277417e-13,4.1339950668123084e-15,-1.0366601153653757e-15,9.8865074482518799e-09,1.8794008923466091e-11,-1.3350399074833741e-35,4.1614969383926614e-27,2.4465029698759688e-30,-8.3832850965848775e-15,1.8987806672355751e-29,1.200084629875231e-16,-2.6860100252234738e-17,1.1667329691251505e-29,5.0800101426557795e-28,1.0837383159188447e-22,1.3525321627441151e-25,5.4904842205525279e-42,1.8024385353410368e-28,2.2942431206087107e-18,2.0696783875907856e-37,4.2039948956522679e-15,-1.9530297309753722e-30,-6.0233038834959427e-29,-9.8930556823932659e-19,-3.1570819405968175e-15,-4.0879638076538557e-45,7.6264889484657491e-19,1.791572707833247e-21,1.940354358152217e-25,1.8524367914682406e-32,0.88129999999999997,0.0,0.0,0.0,0.0098771371981940734,0.10879925160416366,9.9999999999877924e-05,7.7138576235068419e-07,5.8391063904722025e-06,2.2119496008348279e-06,7.5335469801032393e-12,3.6783823243557098e-06,8.6687892831299162e-12,5.0781941506738998e-08,1.1768814828609376e-13,1.0095361889188732e-15,9.3186209795939892e-09,1.4499211656667759e-08,1.189614636127471e-07,1.6840011616013025e-07,4.9162188030044638e-18,5.2963953722629283e-14
2.2455774484606105e-08,0.00229481997649252,9.118111520630083e-18,5.1833845225188108e-13,3.9879629752703896e-15,-1.0289252076223853e-15,1.0052660965210049e-08,1.9431103506675032e-11,-1.9578916005448213e-35,-3.748413553093281e-28,2.4841905878136509e-30,-8.3829763684810691e-15,1.1998137711791353e-29,1.2113458829070363e-16,-2.7096588556281748e-17,1.1423820447427401e-29,5.8419697615855364e-28,1.1212473737434194e-22,1.4229300069806766e-25,5.2518744747272332e-42,1.8024835464493869e-28,2.14684223849104e-18,2.0696909515700819e-37,4.2041060199528122e-15,-1.9896138170620254e-30,-6.09045109149055e-29,-9.8930556823859782e-19,-3.1646078872682685e-15,-7.856945331886275e-45,7.6279061935409183e-19,1.8087249095341929e-21,1.992140410401431e-25,1.8524367914676949e-32,0.88129999999999997,0.0,0.0,0.0,0.0098770277175618346,0.10879921977860735,9.9999999999876799e-05,7.7784791903924882e-07,5.8880040692527678e-06,2.2302571064118275e-06,7.5966322143232359e-12,3.7093791309573475e-06,8.6686996361536054e-12,5.1207237776183587e-08,1.1867987685088703e-13,1.0179910050237284e-15,9.5552197448197979e-09,1.4810169459025113e-08,1.1996265644028801e-07,1.7124248993022502e-07,5.0175310775937337e-18,5.4125058824029585e-14
2.262333896336274e-08,0.0022948199115801864,9.1910612883392035e-18,5.2249085467820287e-13,-1.1915434111284998e-16,-1.0221292508351858e-15,1.0202297375526435e-08,2.001394281306142e-11,3.1010599907445839e-35,-1.6601901448433137e-26,2.5187052537361873e-30,-8.3827042475440476e-15,8.5943361629082778e-30,1.2214040909203342e-16,-2.7308093039682568e-17,1.1771399710262158e-29,6.5454329561446919e-28,1.1555804892077254e-22,1.4883955041303882e-25,4.85113018426064e-42,1.8023203980299548e-28,2.0231607187689175e-18,2.0696952763441392e-37,4.2041992595783153e-15,-2.0226527405535036e-30,-6.1504856628179742e-29,-9.8930556823794608e-19,-3.1712859175980967e-15,-4.4542795194937571e-45,7.6291047208471587e-19,1.8240462342158078e-21,2.039180870499971e-25,1.8524367914671997e-32,0.88129999999999997,0.0,0.0,0.0,0.0098769298733621131,0.10879919133940388,9.9999999999875796e-05,7.8362182040263601e-07,5.9316925184643863e-06,2.2466140071968008e-06,7.6529967442047116e-12,3.7370733055151394e-06,8.6686195165496614e-12,5.1587225658811036e-08,1.1956593922306444e-13,1.0255450982535737e-15,9.7699842485479489e-09,1.5091627432149216e-08,1.2085728101741179e-07,1.7380237056701524e-07,5.1092005635222736e-18,5.5176301564405398e-14
2.2647919419569207e-08,0.00229481990205808,9.1895421165542032e-18,5.2240645693369211e-13,-5.8885302548782423e-16,-1.0211483783500922e-15,1.022434047011617e-08,2.0100528712037208e-11,4.1028291809411331e-35,-7.7115441833359217e-27,2.5238326137680221e-30,-8.3826646132532493e-15,8.2812269527292982e-30,1.2228788410996354e-16,-2.7339133939736378e-17,1.1863955468803262e-29,6.65044421963918e-28,1.1606824240692539e-22,1.4982066790679376e-25,4.7551553151288412e-42,1.8022811903525982e-28,2.005626989446453e-18,2.0696943564553274e-37,4.2042124774837294e-15,-2.0275269868764568e-30,-6.1592945545638751e-29,-9.8930556823785056e-19,-3.1722618539391423e-15,-2.5674258044133397e-45,7.6292753520204271e-19,1.826293331935475e-21,2.0461425077103083e-25,1.8524367914671261e-32,0.88129999999999997,0.0,0.0,0.0,0.0098769155190968818,0.10879918716751369,9.9999999999875647e-05,7.8446877079140593e-07,5.9381008919584888e-06,2.2490132746273605e-06,7.6612644870138951e-12,3.7411355481780974e-06,8.6686077624986474e-12,5.1642963586656746e-08,1.1969590880792394e-13,1.026653158596113e-15,9.8017557700258257e-09,1.5133201878036138e-08,1.2098851500632457e-07,1.7417947539740887e-07,5.1227386749391612e-18,5.5331604541005723e-14
2.266020964767244e-08,0.002294819897297035,9.1880549575684277e-18,5.2232296644479348e-13,-4.1705555198612701e-16,-1.020659030447e-15,1.0235370476969048e-08,2.0143926646588879e-11,4.2821150415618821e-35,4.8401261132232823e-29,2.5264023293791007e-30,-8.3826448227019117e-15,8.1028529148976132e-30,1.2236161787137159e-16,-2.7354655807396767e-17,1.1884578464590619e-29,6.7031253496856875e-28,1.1632397156407851e-22,1.5031324547787302e-25,4.7051551808373549e-42,1.8022706308686236e-28,1.9969171904390386e-18,2.0696937021531342e-37,4.204219043445539e-15,-2.0299667668537501e-30,-6.1636992384844833e-29,-9.893055682378026e-19,-3.1727494736102557e-15,-1.4879294665627079e-45,7.6293601805099724e-19,1.827416839927109e-21,2.0496292113484166e-25,1.8524367914670894e-32,0.88129999999999997,0.0,0.0,0.0,0.0098769083418440966,0.10879918508156211,9.9999999999875579e-05,7.8489224236186763e-07,5.9413050407240868e-06,2.2502128922235907e-06,7.6653983092027566e-12,3.743166642036956e-06,8.6686018853672234e-12,5.1670832218711179e-08,1.1976089272137988e-13,1.0272071821698959e-15,9.817667240456888e-09,1.5154016668211689e-08,1.2105413192903616e-07,1.7436818030737169e-07,5.1295164704294195e-18,5.5409361193287137e-14
2.2684790103878907e-08,0.002294819887774952,9.1876555320189075e-18,5.2230211461273855e-13,5.9214306345592492e-16,-1.0196784699842184e-15,1.0257447327174528e-08,2.0230932854629172e-11,3.9791522982691218e-35,4.3146783179995108e-27,2.5315540768504381e-30,-8.3826052943730134e-15,7.6960305222706384e-30,1.2250909982256811e-16,-2.7385702378085522e-17,1.1868669712517393e-29,6.8088381164692994e-28,1.1683669695622963e-22,1.5130245304709536e-25,4.6148341992426102e-42,1.8022698656568097e-28,1.9796108947753579e-18,2.0696922656309113e-37,4.2042320900224704e-15,-2.0348516413537804e-30,-6.1725092908858609e-29,-9.8930556823770688e-19,-3.1737240175666279e-15,6.1621466961598576e-46,7.6295288693605406e-19,1.8296637748229026e-21,2.0566143993251884e-25,1.8524367914670156e-32,0.88129999999999997,0.0,0.0,0.0,0.0098768939870979757,0.10879918090964615,9.999999999987543e-05,7.8573917825498781e-07,5.9477132624748152e-06,2.2526120951566331e-06,7.6736658553844344e-12,3.7472287747718193e-06,8.6685901308923649e-12,5.172656882064777e-08,1.1989085878914062e-13,1.0283152161535915e-15,9.8495416461678848e-09,1.5195701420954933e-08,1.2118536563096724e-07,1.74745895112076e-07,5.1430895529814843e-18,5.5565084973445224e-14
