Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859)
1.3716904420803189e-09,0.002129424190819247,1.3445281685080556e-17,1.2269998958604239e-13,1.079497155200761e-14,7.1870204630876072e-16,5.3461097940636112e-10,2.677554491444803e-14,6.8150911707148148e-29,-4.7644327080188624e-25,5.5544331366749439e-31,9.765698293722129e-16,7.773729814482834e-17,3.1389658929310207e-17,2.6810811141650308e-19,-1.7137391696888639e-30,5.870438998935961e-29,3.5032642785942824e-25,1.4485435406762495e-29,-8.5626124798635311e-39,8.8413078929001907e-24,-4.6547473628943761e-16,4.4301142751855027e-21,-2.712734614106136e-16,3.092993786213697e-10,6.7151715990114361e-19,1.7883713101014112e-19,2.3883167962144554e-16,1.5807456238413628e-37,-5.6371587400501169e-20,1.9843709974704947e-22,4.4730484290712569e-28,3.5588276391008648e-34,0.88129999999999997,0.0,0.0,0.0,0.0098857345495985977,0.10880220120868972,9.9999999999969078e-05,2.0230010849832931e-07,1.9414427720625003e-06,1.165423224998117e-06,1.7024384600153319e-12,7.868922221383678e-07,7.6681591086987575e-11,1.1310164403196257e-08,1.6584093282837156e-14,1.5426067335812996e-16,5.1776617051817049e-11,3.5006883666870541e-10,7.0767098984938433e-08,7.4503282396522511e-09,4.1391158708945198e-19,2.1996061048278897e-15,2.9614910227005245e-19,2.7894265365967934e-16,7.8879498302296921e-08,2.1889907564266225e-17,4.100372256392751e-18,8.8787486415533953e-20,6.8219600356528462e-21,6.2615835869985109e-22,1.9314401585730828e-10,3.0893562439989941e-10,2.1641934670922943e-13,1.4544805316719521e-13,1.9175718029410485e-16,1.8875478299470675e-15,4.1852765368153471e-16,6.8779767205980896e-13,6.5168955038503047e-21,3.9528636125230617e-14,5.1353032390256015e-13,6.2363803936188545e-13,9.0727213485720006e-16,6.8226550806171192e-16,2.1139124117081e-15,1.3908179353485618e-21,1.350862688861287e-18,7.5348631539102039e-19,2.3116443629507919e-26,1.698035349548909e-22,1.3086892556474687e-26,3.365441503137869e-23,1.197447705850267e-19,4.2325246348510642e-13
1.400918782559615e-09,0.0021294241522249063,1.4056768317245104e-17,1.2816454296245898e-13,1.0984229672818387e-14,7.4600612206421714e-16,5.5736073282154871e-10,2.9085397880637571e-14,6.575322957801269e-29,5.8341145785857575e-25,5.650482970343724e-31,9.6823845826914235e-16,7.3197454049000508e-17,3.2563488241190263e-17,2.7472618385576055e-19,-1.7054185970644851e-30,6.179848282067378e-29,3.7597849150214315e-25,1.6075564661810374e-29,-8.8069960730902853e-39,9.4158924024442263e-24,-4.5897517243375757e-16,4.6269681763022139e-21,-2.7642309512758799e-16,3.2494349647327053e-10,7.2033418980290916e-19,1.8446861373436012e-19,2.4120667409789006e-16,1.5669510238705006e-37,-5.8318745191279775e-20,2.1171301096658547e-22,4.9441629376985312e-28,3.640862158931939e-34,0.88129999999999997,0.0,0.0,0.0,0.0098856435450255849,0.10880218304430817,9.9999999999967912e-05,2.0660738210044659e-07,1.982784105288245e-06,1.1890903817465136e-06,1.7386901505020239e-12,8.0478921810306312e-07,7.6680915786966922e-11,1.1551306975216101e-08,1.6961280231453949e-14,1.5754964557655258e-16,5.5195245272983085e-11,3.6604797208435933e-10,7.2275429935785349e-08,7.771099510920838e-09,4.2782470150049677e-19,2.3202147978619963e-15,3.1550175008352613e-19,3.028685762100712e-16,8.0560759583856345e-08,2.4215884715502396e-17,4.6020031535626004e-18,1.0007776356427642e-19,7.8492033870660448e-21,7.2215304936283089e-22,1.9828026228239294e-10,3.2456125132700145e-10,2.2736740897665249e-13,1.5281134561487554e-13,1.9571360773014523e-16,2.0671717899371267e-15,4.2869317809371485e-16,7.150965742317349e-13,7.365153882123608e-21,4.0527569766779377e-14,5.2831257980362832e-13,6.5635960472126604e-13,9.5489192190772646e-16,7.1807582839501219e-16,2.2262968087415938e-15,1.4647596054828927e-21,1.4381142814774873e-18,8.0567571899281849e-19,2.4717578835963118e-26,1.8077481360936883e-22,1.3993341871617339e-26,3.6256690014513446e-23,1.2955008310956564e-19,4.4041382860542808e-13
1.4593754635182072e-09,0.002129424075042341,1.5318567552481992e-17,1.3937831173382213e-13,1.1321412307576331e-14,8.0525315057239476e-16,6.0427899344685102e-10,3.4149917126067603e-14,6.1099753684039999e-29,-1.6962877827831828e-25,5.8415392483329631e-31,9.5128426848459876e-16,6.4991425046047129e-17,3.4955514287400311e-17,2.8780771882055164e-19,-1.6940947574308329e-30,6.8240254807612871e-29,4.3135891070916341e-25,1.9708528292426496e-29,-9.282551777543868e-39,1.0641832773856846e-23,-4.4634861924992916e-16,5.036954083541428e-21,-2.8650893316183871e-16,3.5746467488320904e-10,8.250173003464725e-19,1.966537953095976e-19,2.4584626509192781e-16,1.5339970279403301e-37,-6.2248944124409868e-20,2.4011440816733467e-22,6.0067783132904967e-28,3.8098512770781045e-34,0.88129999999999997,0.0,0.0,0.0,0.0098854615215648971,0.10880214671576581,9.9999999999965527e-05,2.1522150496405038e-07,2.0654632248641265e-06,1.2364220047703311e-06,1.8111903888718408e-12,8.4058114488939099e-07,7.6679565075005676e-11,1.2033571218119702e-08,1.7715610604902721e-14,1.6412730494031782e-16,6.247621358442044e-11,3.9919044684955684e-10,7.5292048086172763e-08,8.4329083145686547e-09,4.5635771844966617e-19,2.5726204502133844e-15,3.567083201679798e-19,3.5524400966152887e-16,8.3923236481081983e-08,2.9452813394692625e-17,5.7547142822919382e-18,1.2621496537247524e-19,1.0303101582468672e-20,9.5240229559947996e-22,2.0857227748634679e-10,3.5704396534621218e-10,2.5012649916682608e-13,1.6811878785258955e-13,2.0362731841615116e-16,2.4651459701432056e-15,4.4876107394885115e-16,7.7101005933304461e-13,9.3381884979853766e-21,4.2531477431613716e-14,5.5801512580948599e-13,7.2459512423277451e-13,1.0541967520622079e-15,7.9275359960487511e-16,2.4607958005006143e-15,1.6190447860716391e-21,1.625209104317337e-18,9.1813688737193424e-19,2.8167810573389309e-26,2.0430119393612827e-22,1.5946618636555727e-26,4.1936483961056739e-23,1.5105642820883622e-19,4.7562661560201426e-13
1.5119864763809402e-09,0.0021294240055850016,1.6498034147125478e-17,1.4978094838234965e-13,1.1683636236575163e-14,8.643113214684906e-16,6.4812260545501412e-10,3.9248393864840342e-14,5.7089082925832491e-29,9.344394675965785e-26,6.0139833465244108e-31,9.3566401567390353e-16,5.8403253490391907e-17,3.715767834514445e-17,2.9940017164576909e-19,-1.6815378652154024e-30,7.4331504663922979e-29,4.8611772520111656e-25,2.3554668038840312e-29,-9.6939026997822386e-39,1.1836531592622028e-23,-4.3528640338372086e-16,5.4251365177635408e-21,-2.9534867291924452e-16,3.8814200186095432e-10,9.2755694032893408e-19,2.0877698472713866e-19,2.4993314645845884e-16,1.4990477214059797e-37,-6.58233399880602e-20,2.6788044571442319e-22,7.1141657807174018e-28,3.9694497881281008e-34,0.88129999999999997,0.0,0.0,0.0,0.0098852976841444559,0.1088021140203243,9.9999999999963318e-05,2.2297373179987203e-07,2.1398703726416805e-06,1.2790173855603129e-06,1.8764370064556098e-12,8.727915132774349e-07,7.6678349306751539e-11,1.2467585113756695e-08,1.8394458082439953e-14,1.7004687207938944e-16,6.9551733373635913e-11,4.3038153998400197e-10,7.8006954541087238e-08,9.051638046526098e-09,4.8285081600363951e-19,2.8126919113383266e-15,3.9674092272078475e-19,4.0785976519925973e-16,8.6949413651387536e-08,3.489535764592001e-17,6.9820329186344253e-18,1.5429656159403327e-19,1.3039896432989822e-20,1.2104696998854052e-21,2.1785453998432796e-10,3.8768497780140036e-10,2.7159535738492241e-13,1.8255894294572258e-13,2.1075050769703542e-16,2.8707691540851628e-15,4.6651555432151291e-16,8.2280663545949384e-13,1.1470317648255617e-20,4.4341226479625124e-14,5.8488990575788104e-13,7.8920564398180549e-13,1.1482276799844002e-15,8.6346540939087725e-16,2.6829924015722962e-15,1.7652357876808007e-21,1.8086753534807251e-18,1.0290693364557625e-18,3.1571142262131291e-26,2.2737189902113468e-22,1.7873343917345503e-26,4.762817271219473e-23,1.7273404002212248e-19,5.0832000250968718e-13
1.5645974892436731e-09,0.0021294239361342583,1.7720922640389143e-17,1.6054276489500884e-13,1.2139611034003594e-14,9.2931011698321159e-16,6.9349805189661971e-10,4.4897065489370943e-14,5.326252771618162e-29,-1.4514770207268659e-25,6.1887049570448351e-31,9.1983422601137355e-16,5.2536064919830697e-17,3.9405103687041581e-17,3.108172603734787e-19,-1.6674086119686193e-30,8.0706889542771763e-29,5.458460309784571e-25,2.8020568453547419e-29,-1.0094169103608772e-38,1.3122186780750638e-23,-4.2455024395137225e-16,5.8322449229018904e-21,-3.0396975463004054e-16,4.2015603528228044e-10,1.0382992989810724e-18,2.221146752092339e-19,2.5397554752771342e-16,1.4599386192692948e-37,-6.9429153006304851e-20,2.9784589663694482e-22,8.3811839243712034e-28,4.1384042090355464e-34,0.88129999999999997,0.0,0.0,0.0,0.0098851338312905702,0.10880208132511021,9.9999999999961095e-05,2.3072550036198285e-07,2.2142736562050305e-06,1.3216098338289693e-06,1.9416802005786391e-12,9.0499962834779018e-07,7.6677133417828088e-11,1.2901576240248298e-08,1.9073258070330561e-14,1.7596612866738014e-16,7.7140980245387072e-11,4.6287799801989509e-10,8.0721813736496679e-08,9.6922517855039899e-09,5.1012293493656659e-19,3.0651550136863951e-15,4.3967041493162131e-19,4.6603056660016303e-16,8.9975541546950033e-08,4.1102514809033552e-17,8.4127053583078421e-18,1.873096996024234e-19,1.6369461081320532e-20,1.525904904583093e-21,2.2715256407890292e-10,4.1966108261918767e-10,2.9399980394492269e-13,1.97628843727943e-13,2.1787436675739901e-16,3.3251488481405103e-15,4.8397409471570144e-16,8.7597249119559324e-13,1.3990654160560085e-20,4.6156235023729124e-14,6.1188502687577854e-13,8.5686135205502524e-13,1.2466919326658249e-15,9.3751114364577029e-16,2.9158039878478559e-15,1.9184107625017602e-21,2.007255314010334e-18,1.1497824497876411e-18,3.5274538056112938e-26,2.523437267299026e-22,1.996994423598331e-26,5.3913626309038982e-23,1.9679940888653005e-19,5.4194861162947171e-13
1.617208502106406e-09,0.002129423866690098,1.8987391596313949e-17,1.7166933233212522e-13,1.2544432718412712e-14,1.0007397800353757e-15,7.4040535052492044e-10,5.1134063261122375e-14,4.962108878351005e-29,5.8981739540978587e-25,6.3672573601516651e-31,9.0370167882564522e-16,4.7167667468770154e-17,4.1696591256965952e-17,3.22055057533651e-19,-1.6431042710909732e-30,8.7372977296773667e-29,6.1085753326254181e-25,3.3183937313683556e-29,-1.0482960076474104e-38,1.4503218845852755e-23,-4.1397542231593667e-16,6.2590254706859763e-21,-3.1237650096709594e-16,4.5350889599788702e-10,1.1575459872327279e-18,2.3678227143381996e-19,2.5800787083261785e-16,1.4174273454590705e-37,-7.3062332955689546e-20,3.301215418062736e-22,9.8250432337406649e-28,4.3189459557102702e-34,0.88129999999999997,0.0,0.0,0.0,0.0098849699630169652,0.10880204863011715,9.9999999999958792e-05,2.3847681065775684e-07,2.2886730580949783e-06,1.3641993351294101e-06,2.0069199559335011e-12,9.3720547870695579e-07,7.6675917408341589e-11,1.3335544495794625e-08,1.9752010328451558e-14,1.8188507331582906e-16,8.52618740644727e-11,4.9669354001919578e-10,8.3436625668203445e-08,1.035474767777927e-08,5.3818222120965696e-19,3.3301659159695378e-15,4.8559833575966914e-19,5.3011840008672295e-16,9.300162019006555e-08,4.8149689970715589e-17,1.0071160445449721e-17,2.2590008890818515e-19,2.0392336640331102e-20,1.9088051997799527e-21,2.3646412883524261e-10,4.5297439435071391e-10,3.1734132081388857e-13,2.1332949038323972e-13,2.2499876107488203e-16,3.8321028678994728e-15,5.011312665323266e-16,9.3048155365846049e-13,1.6952854683040424e-20,4.7975944159420956e-14,6.3898782567676253e-13,9.2757517608598314e-13,1.3496083451982326e-15,1.0149049670715392e-15,3.1592773216497172e-15,2.0786004771048484e-21,2.2217672468281384e-18,1.280846798654446e-18,3.9295502693892672e-26,2.7931963703301062e-22,2.2246329535324007e-26,6.0837808207301258e-23,2.234435160415594e-19,5.7649920128177458e-13
1.669819514969139e-09,0.002129423797252511,2.0296985427263138e-17,1.8314497221744352e-13,1.2893215038046532e-14,1.0791074302805933e-15,7.88844396790204e-10,5.7998818033054323e-14,4.6171425333148283e-29,-6.6243255595346331e-25,6.5512781439242532e-31,8.8753741489362289e-16,4.2435604949273084e-17,4.4030557381453134e-17,3.331118330725628e-19,-1.6274441277291988e-30,9.433725602077063e-29,6.8147924029110951e-25,3.9129863072631437e-29,-1.0860158824916708e-38,1.5984225965157538e-23,-4.0375883914244946e-16,6.7062555764777784e-21,-3.2057532837764437e-16,4.882023979606357e-10,1.2855953337049305e-18,2.5289979029498119e-19,2.6206715692145893e-16,1.3722113225897666e-37,-7.6719374292695869e-20,3.648224991456733e-22,1.1464309267281461e-27,4.5134346472880773e-34,0.88129999999999997,0.0,0.0,0.0,0.0098848060793374007,0.10880201593533859,9.9999999999956461e-05,2.4622766269457871e-07,2.3630685608330795e-06,1.4067858748786296e-06,2.0721562571958935e-12,9.6940905310221793e-07,7.6674701278398581e-11,1.376948977846261e-08,2.0430714619647122e-14,1.8780370463445927e-16,9.393233119327309e-11,5.3184188300618993e-10,8.6151390332013754e-08,1.1039123864348744e-08,5.6703681956088604e-19,3.6078785673326199e-15,5.346262311744356e-19,6.0049486063120995e-16,9.6027649602515012e-08,5.6116846194770382e-17,1.1983736423135568e-17,2.7077193012804146e-19,2.5221954724356352e-20,2.37063927124437e-21,2.4578732056134181e-10,4.8762672085937776e-10,3.4162117491441224e-13,2.2966173797949369e-13,2.3212358047835451e-16,4.3955990933067211e-15,5.1798507033093214e-16,9.8630825436546473e-13,2.0415905941564954e-20,4.9799854294105086e-14,6.661869785978883e-13,1.001358650419103e-12,1.45699372233169e-15,1.0956595174772069e-15,3.4134541276029159e-15,2.2458323835827563e-21,2.453051026296079e-18,1.4228496300374673e-18,4.3652052513007767e-26,3.0840531051094988e-22,2.4712699389321522e-26,6.8447924021355999e-23,2.5286746350657894e-19,6.1195871911101013e-13
1.722430527831872e-09,0.0021294237278214894,2.1644298623071397e-17,1.9478259110096907e-13,1.2942262663738509e-14,1.1649110953375378e-15,8.3881549730708882e-10,6.5532054351513209e-14,4.2893949317413387e-29,1.42719107269379e-24,6.7420699439247948e-31,8.7103626068012672e-16,3.7953174714555372e-17,4.6406063618326344e-17,3.4398388533990335e-19,-1.6007976721315245e-30,1.0160813404590308e-28,7.5805186790101796e-25,4.5951200366410985e-29,-1.1210087617628791e-38,1.7569990333635323e-23,-3.9355004721012798e-16,7.1747426745120325e-21,-3.2856820386639308e-16,5.2423809300478508e-10,1.4227423506987302e-18,2.705859173625183e-19,2.6618311871621343e-16,1.3248964222444314e-37,-8.039620584792654e-20,4.0206839825973201e-22,1.3318973582117959e-27,4.7244451192706865e-34,0.88129999999999997,0.0,0.0,0.0,0.0098846421802658031,0.10880198324076754,9.9999999999954089e-05,2.5397805647984394e-07,2.4374601467746036e-06,1.4493694384342089e-06,2.1373890888956972e-12,1.0016103403448473e-06,7.6673485028106842e-11,1.4203411985385597e-08,2.1109370708109939e-14,1.9372202122025999e-16,1.0317026427124803e-10,5.6833674179843735e-10,8.8866107723737628e-08,1.1745378480943595e-08,5.9669487338687408e-19,3.8984450428295819e-15,5.8685565228062233e-19,6.7754092213456471e-16,9.9053629805578466e-08,6.5088581711833179e-17,1.417873712155169e-17,3.226905279437037e-19,3.0985693392709916e-20,2.9243733789645105e-21,2.5512048790964175e-10,5.2361960804845058e-10,3.6684044948704718e-13,2.4662631763253365e-13,2.3924870594333119e-16,5.0197545630775384e-15,5.3453038530333562e-16,1.0434275170607662e-12,2.4444423277037436e-20,5.1627516882996538e-14,6.9347234610488759e-13,1.0782220726396749e-12,1.568863066582497e-15,1.1797860773247024e-15,3.6783716592081836e-15,2.4201309923188243e-21,2.7019678707976201e-18,1.5763946568338903e-18,4.8362709014111894e-26,3.3970911443726955e-22,2.7379539359499468e-26,7.6793459588948272e-23,2.8528266576749375e-19,6.483142985192789e-13
1.775041540694605e-09,0.0021294236583970175,2.3029937457781699e-17,2.0660327930769644e-13,1.3248349504343849e-14,1.258676180783814e-15,8.9031794497979366e-10,7.3775568776337636e-14,3.9786202834916725e-29,-1.5925208934210133e-26,6.9410536629504571e-31,8.5453906767275033e-16,3.3957171601472569e-17,4.8821550465139835e-17,3.5467025453274614e-19,-1.5735508391640533e-30,1.0919485248125984e-28,8.4092752230612062e-25,5.3747775054886282e-29,-1.1535943773290533e-38,1.9265452304314412e-23,-3.836319897285729e-16,7.6653184552202934e-21,-3.3636064322971181e-16,5.6161734297750559e-10,1.5692792736025089e-18,2.8996496311261952e-19,2.7039087929676302e-16,1.2760394492934446e-37,-8.4088773787440944e-20,4.4198272794466102e-22,1.5410279354302981e-27,4.9543745585942529e-34,0.88129999999999997,0.0,0.0,0.0,0.009884478265815894,0.10880195054639806,9.9999999999951676e-05,2.6172799202095631e-07,2.5118477984829797e-06,1.4919500111325959e-06,2.2026184357453404e-12,1.0338093292723628e-06,7.6672268657572704e-11,1.463731101478525e-08,2.1787978358585868e-14,1.9964002168506445e-16,1.1299358285134755e-10,6.0619182938790324e-10,9.1580777839188327e-08,1.2473509658944446e-08,6.2716452501581355e-19,4.2020160685308613e-15,6.4238815413700246e-19,7.6164522481215253e-16,1.0207956082012813e-07,7.5153419512425202e-17,1.6686147595219933e-17,3.8247411703631599e-19,3.7823376132926649e-20,3.5843338696312986e-21,2.6446216963209419e-10,5.6095441193323629e-10,3.9300009462618616e-13,2.6422387060876796e-13,2.4637410446609154e-16,5.7088101911299531e-15,5.5076644637430932e-16,1.1018146673060373e-12,2.9107944745180875e-20,5.3458527806663161e-14,7.2083468732901186e-13,1.1581748127608132e-12,1.6852300287725231e-15,1.2672949125509244e-15,3.954063815910446e-15,2.6015186069455464e-21,2.9693966314393703e-18,1.7420991896688318e-18,5.3446410866916337e-26,3.7334163560844662e-22,3.0257571178948693e-26,8.5925831957851769e-23,3.2090928517481672e-19,6.855532252453796e-13
1.827652553557338e-09,0.0021294235889790895,2.4458619621037026e-17,2.1877047176310901e-13,1.3753301862901031e-14,1.360947944096836e-15,9.4335150310908708e-10,8.2772663119299602e-14,3.6859364933571067e-29,-1.2891998683294042e-25,7.1497384075383788e-31,8.3820870008011918e-16,3.0511995045751671e-17,5.12756980118901e-17,3.6517106077845779e-19,-1.5533037805411334e-30,1.1710781242922492e-28,9.3047431401497724e-25,6.2629628121489244e-29,-1.1850365169193615e-38,2.1075780774724515e-23,-3.7411266046843053e-16,8.1788477739406162e-21,-3.4395871032103913e-16,6.0034127285768484e-10,1.7254944174073383e-18,3.1116520033205053e-19,2.7472656367808848e-16,1.2261181615289051e-37,-8.7794295195999798e-20,4.8469457755037345e-22,1.7761296420368078e-27,5.206182920449051e-34,0.88129999999999997,0.0,0.0,0.0,0.0098843143360012615,0.10880191785222368,9.9999999999949223e-05,2.6947746932533273e-07,2.5862314986667399e-06,1.5345275782931011e-06,2.2678442825844875e-12,1.0660060087461173e-06,7.66710521669014e-11,1.5071186765812503e-08,2.24665373363231e-14,2.0555770465338021e-16,1.2342019217214624e-10,6.4542085622210591e-10,9.4295400674183559e-08,1.3223515523623773e-08,6.5845391526398781e-19,4.5187406982017502e-15,7.0132529704579101e-19,8.532070229896761e-16,1.0510544266647373e-07,8.640548739268417e-17,1.9538374416480198e-17,4.5101803227925881e-19,4.5893438742457542e-20,4.3668743708129364e-21,2.7381114142639957e-10,5.9963225176479834e-10,4.2010089441086845e-13,2.8245492614458041e-13,2.5349969694875611e-16,6.4671808946734756e-15,5.6669405924282873e-16,1.1614455863145263e-12,3.4483238450897049e-20,5.5292532808187097e-14,7.4826591696855636e-13,1.2412250500478122e-12,1.8061065245156713e-15,1.3581949841510649e-15,4.2405601908143762e-15,2.790014697803275e-21,3.2562408025277106e-18,1.9205995402745072e-18,5.8922679682192878e-26,4.0941656281309937e-22,3.3357846600691701e-26,9.5899216973611693e-23,3.5997999776205164e-19,7.2366299654874811e-13
1.880263566420071e-09,0.00212942351956769,2.5935149029927844e-17,2.3145058309010303e-13,1.4347016069561468e-14,1.472291431948678e-15,9.9791598209883647e-10,9.2568020789981687e-14,3.413186549287809e-29,-5.4398949423215454e-25,7.3697949147665659e-31,8.2212746346890388e-16,2.7592780648208858e-17,5.3767328594002599e-17,3.7548856734918229e-19,-1.543165123263167e-30,1.2535857748411163e-28,1.0270752379137517e-24,7.2716897140024575e-29,-1.2165040390097393e-38,2.3006363073402121e-23,-3.6501455382845277e-16,8.7162246583752826e-21,-3.513706820285115e-16,6.4041082718638272e-10,1.8916724727211772e-18,3.3431994526143505e-19,2.7922977287914962e-16,1.1755927720061374e-37,-9.1511349974899601e-20,5.3033836441675549e-22,2.039688035852248e-27,5.4832810495491478e-34,0.88129999999999997,0.0,0.0,0.0,0.0098841503908354781,0.1088018851582379,9.999999999994673e-05,2.7722648840040044e-07,2.6606112300405672e-06,1.5771021252286772e-06,2.333066614258201e-12,1.0982003676395807e-06,7.6669835556198112e-11,1.5505039137684711e-08,2.314504740682518e-14,2.1147506875062089e-16,1.3446799353391262e-10,6.8603753043665314e-10,9.7009976224545177e-08,1.3995394194685514e-08,6.9057118355923275e-19,4.8487667229728364e-15,7.6376864565164495e-19,9.5263509979898969e-16,1.0813127536442228e-07,9.8944182002772957e-17,2.2770128408537797e-17,5.2929219667476588e-19,5.5373019425272269e-20,5.2904008617216578e-21,2.8316635940038017e-10,6.3965406640860718e-10,4.4814350643764434e-13,3.0131992812387493e-13,2.6062540122785963e-16,7.2994411922276934e-15,5.8231728194202316e-16,1.2222966532361788e-12,4.0654154634599405e-20,5.7129214667691815e-14,7.7575886783132432e-13,1.3273800139356204e-12,1.9315030853061886e-15,1.4524942122103434e-15,4.5378869416948399e-15,2.9856364750085101e-21,3.5634263117479561e-18,2.1125493198181656e-18,6.4811567805630544e-26,4.4805040866959866e-22,3.6691717842262775e-26,1.06770385502737e-22,4.0273927368113631e-19,7.6263130042570196e-13
