Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962)
2.9437729522279652e-15,0.0021868535043444073,7.3992866577324117e-32,5.8019530452385467e-27,2.7973796603490376e-22,7.3992367296130593e-32,1.9079908515230606e-20,2.9847356161795926e-32,8.0594783141887307e-59,5.8803215706290999e-48,4.0332127864782724e-49,2.2224747543040923e-45,5.2898227871684207e-40,1.4805237407493989e-25,3.0325953472169175e-38,7.0133145815835253e-56,4.8458302100267789e-51,4.4300022648689244e-40,1.4861418378477631e-51,5.9027475598821162e-77,4.8738760626587256e-48,6.1177033575544169e-68,8.7078792841795705e-40,1.2454894249641684e-57,3.456390987267503e-29,1.2077078686429084e-44,3.7076181619202844e-49,4.6962602797359342e-39,5.4547557131891067e-74,6.3118555862674429e-80,1.3878797703499191e-46,1.1252930731931668e-58,1.118429483303731e-74,0.88129999999999997,0.0,0.0,0.0,0.0098899999993476845,0.108803,0.0001,4.1845696811104389e-14,3.0395011723175346e-13,3.039500448843832e-13,4.717550118158035e-19,2.524169803470555e-18,2.5599175661207998e-15,1.9952392476465514e-18,7.9676255658181855e-26,4.6089055668571558e-26,6.148212347876432e-30,4.1704170583107493e-23,2.9311359651671483e-18,1.0660433452016019e-21,1.0699290988862958e-30,2.017939476032447e-34,5.1807465568730123e-37,7.9220514913726316e-40,2.2967979795272054e-18,2.3995893319106705e-46,3.7414324778443914e-52,1.0206794216637406e-54,5.6850745295168956e-61,3.2172077079917064e-59,2.3581739893998755e-23,3.4563708388749605e-29,1.8088171262044738e-34,2.0603072224306179e-35,4.0590638066105946e-21,1.1391935537506512e-41,1.2917708358036125e-51,5.5574301694340952e-30,4.3037159309061513e-55,6.882357945730344e-23,3.4862377901328272e-27,4.3657761648811625e-33,2.2176454325134777e-38,1.4027645520637742e-38,1.2604361446029774e-39,2.1307086118898388e-45,3.2629298930380644e-33,2.3231548276131662e-38,1.1680962647735344e-45,1.0235702549272835e-40,6.2407182713253907e-46,1.4077950129948795e-37,6.9339564054620612e-39,4.5241663712968303e-29,9.2031337334169583e-35,1.0449499599950126e-46,2.1412974229731536e-53
5.890103483041707e-15,0.0021868535043444073,2.9616196565941182e-31,2.3222587683921435e-26,5.5970927388638785e-22,2.9615788265014307e-31,3.8343349346111267e-20,1.19918774704324e-31,3.2258730458390241e-58,6.0624824981215692e-48,1.6143355857598519e-48,1.0847833263403991e-44,1.0584200019919849e-39,2.9623335279361287e-25,1.2138283886441679e-37,5.6149140656468697e-55,3.8796074252527573e-50,1.7731552669997265e-39,1.1898319705704782e-50,1.8874848601426937e-75,7.7919253937485481e-47,2.5537871600992646e-67,6.9599435763627608e-39,3.8043664376096393e-56,2.7671921919507384e-28,1.9338906410713043e-43,1.5596634286495693e-48,3.7598111807162102e-38,4.3670843951898839e-73,5.2993809147169326e-79,2.2188203903605496e-45,3.5982373037925865e-57,7.1669759398272709e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999986948022,0.10880299999999998,0.0001,8.3727749523575081e-14,6.0816024203219916e-13,6.0815911171153834e-13,1.0207880860878179e-18,1.0103162074747953e-17,5.111361672667795e-15,7.9824575339147162e-18,3.6415447749493457e-25,1.927165654841359e-25,4.9223500592750383e-29,1.6692439370446106e-22,1.1711178846936101e-17,4.2669269071908836e-21,7.4618877862027305e-30,1.6155663049287251e-33,4.1414251213087139e-36,1.2666887389060569e-38,9.1767192764737792e-18,7.6739760314782471e-45,2.3931064698541718e-50,6.5285005919760467e-53,7.2726994030453057e-59,2.0584126397746615e-57,9.4387602891232036e-23,2.7671600532810895e-28,2.8841751193247261e-33,3.2969862332621519e-34,7.9877217970302441e-21,1.8241992377248615e-40,1.2423014423432723e-50,4.4418879285634156e-29,2.7527576277960697e-53,2.715638061156919e-22,2.7504071239912881e-26,6.8912312521337583e-32,6.9908793813980091e-37,4.4240574324909463e-37,3.9796690215193924e-38,8.9018887575817402e-44,1.306010240370756e-32,1.8599381252859213e-37,1.0386885820487173e-44,8.1863672935134273e-40,5.6582267398876333e-45,1.0616910465273411e-36,1.0479566138823549e-37,3.6205146193981469e-28,1.058555625414078e-33,3.161580954918956e-45,1.2541081929215915e-51
1.1782764544669188e-14,0.0021868535043444073,1.185014981950677e-30,9.2917835550026401e-26,1.119622717274258e-21,1.1849818957069575e-30,7.7371302721829265e-20,4.8344527703056624e-31,1.2907544918333138e-57,6.1575051763601394e-48,6.4594402382083362e-48,7.4273723102808862e-44,2.1172830221362949e-39,5.9259523679375101e-25,4.8568942581308495e-37,4.493634572897981e-54,3.1048598888204254e-49,7.0949296691697109e-39,9.5225097991500445e-50,6.0234801777958463e-74,1.2431926232465892e-45,1.0445251335126627e-66,5.5515058797635434e-38,1.206598963621651e-54,2.2145591769349726e-27,3.0954349220357046e-42,8.6625183066552412e-48,3.0089076499750634e-37,3.4949357030600392e-72,4.348948478977182e-78,3.5401020707426761e-44,1.1482684728773212e-55,4.5897003699790574e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999973890377,0.10880299999999993,0.0001,1.6749185480682543e-13,1.2165685347488879e-12,1.2165620809131907e-12,2.121551179138226e-18,4.0425045779526372e-17,1.018237248273229e-14,3.1910670041517269e-17,1.5645175648988199e-24,7.8786816724811085e-25,3.9394429839499582e-28,6.6790737992353196e-22,4.6692724963762124e-17,1.7073072246149449e-20,4.7366980247691619e-29,1.2929247339994e-32,3.3043240284846328e-35,2.0215611811255506e-37,3.6587779492227497e-17,2.4495835555885702e-43,1.5278340410276402e-48,4.1679986428336757e-51,9.2863727266428743e-57,1.3149369755599492e-55,3.7766685543614677e-22,2.2145081296027275e-27,4.5777055515081892e-32,5.2703293289789703e-33,1.5465265129254651e-20,2.9199240905612765e-39,1.6485140891334714e-49,3.5430167800282547e-28,1.7574487606671354e-51,1.0565298280733366e-21,2.1427912275493607e-25,1.0746347720323591e-30,2.1741413680461507e-35,1.3771072854602411e-35,1.2415752746172415e-36,3.3108367508718441e-42,5.225647294265377e-32,1.4885085177366008e-36,8.7929566801785058e-44,6.53814906110542e-39,4.8448103960598075e-44,7.5849408860646234e-36,1.5030668136916177e-36,2.8950067540934006e-27,1.0807314581175307e-32,9.0856104945682698e-44,6.7725966299595111e-50
2.3568086667924153e-14,0.002186853504344407,4.7406816271456083e-30,3.717096648223634e-25,2.2393324873860856e-21,4.7404151269069974e-30,1.5743141028631545e-19,1.9630168394124738e-30,5.1637391307032448e-57,6.2065356301732109e-48,2.5841928769204215e-47,7.8716749866769309e-43,4.2349593579676707e-39,1.1853187159016404e-24,1.9430739106954504e-36,3.5955854166985368e-53,2.4843514255331058e-48,2.8384330398733306e-38,7.6198353507796836e-49,1.9158660008868974e-72,1.9767588929783963e-44,4.2265331266186408e-66,4.4126252931907974e-37,3.8345258195398109e-53,1.771926870940783e-26,4.9535450995859041e-41,1.1216825087851117e-46,2.4074486223328821e-36,2.7963850649273776e-71,3.5260625090588514e-77,5.6289974866460221e-43,3.6520749916063487e-54,2.9382453280490346e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999947775121,0.10880299999999971,0.0001,3.3502006480656215e-13,2.4333374577501237e-12,2.4333073655094724e-12,4.3233720278958274e-18,1.6172040630250998e-16,2.0198467688698816e-14,1.2742758717428219e-16,6.4923136561057057e-24,3.1818557250335419e-24,3.1522600383944652e-27,2.6720040370272973e-21,1.8547641808299374e-16,6.8301872342079578e-20,2.668392009645459e-28,1.0345055576397647e-31,2.6279801827462039e-34,3.2162268220182162e-36,1.4533677978926562e-16,7.7951184635419266e-42,9.7242660427827882e-47,2.6528221705317606e-49,1.1821351742983972e-54,8.3791846621686215e-54,1.5108613253101871e-21,1.7718464140467619e-26,7.2044991949134039e-31,8.411941530908832e-32,2.9041398510398284e-20,4.6728868621449264e-38,3.3957835072133992e-48,2.8161806463720582e-27,1.1185731577793727e-49,4.0038855704180551e-21,1.6294706748051373e-24,1.6369991045590236e-29,6.5862083380727985e-34,4.1791849821050717e-34,3.784856234925487e-35,1.1161760197965696e-40,2.090524199611962e-31,1.1910050476669845e-35,7.242907142736226e-43,5.2101446536740816e-38,4.0154053394572248e-43,4.9360474493460525e-35,1.9701649695140675e-35,2.3124487767654026e-26,9.9986297363029011e-32,2.3897901876174648e-42,3.1785208200135971e-48
3.5353408791179116e-14,0.0021868535043444064,1.0074209605421235e-29,7.898881986659737e-25,3.3589247541951053e-21,1.0073446231206413e-29,2.3949563275733475e-19,4.2141444510298252e-30,1.09732965824357e-56,6.2076187762498086e-48,5.4916674266102516e-47,2.6839909432464638e-42,6.3525859905084478e-39,1.778041910974245e-24,4.1292299554110959e-36,1.0281620660306582e-52,7.1040253213775476e-48,6.0319577786601249e-38,2.1789755657001124e-48,8.7252949276754418e-72,7.2536976631551615e-44,9.0127692539091935e-66,1.2569993148249518e-36,1.7461800581559435e-52,5.0667569787360574e-26,1.8232882523883744e-40,4.5457730832073691e-46,6.8839125397157111e-36,7.9961487069891009e-71,1.0118708655750593e-76,2.0655551761452386e-42,1.6632031985575818e-53,1.6386609498345622e-68,0.88129999999999997,0.0,0.0,0.0,0.00988999999216599,0.10880299999999937,0.0001,5.0254827423953509e-13,3.6500588727981269e-12,3.6499920003020754e-12,6.5251202408934989e-18,3.4366335666923311e-16,3.0090200020993195e-14,2.7045088475757138e-16,1.3947089424035731e-23,6.7756355283291557e-24,9.014166597734103e-27,5.6781921303503601e-21,3.92226214648628e-16,1.4514618166311557e-19,6.3936697022816848e-28,2.9581333869656375e-31,7.4886740626493477e-34,1.1805095484533268e-35,3.0734308746678833e-16,3.550774339402408e-41,5.3323527914326725e-46,1.4546889945696632e-48,7.6135130458839323e-54,4.5967853971865497e-53,3.2106576217436109e-21,5.0664629787859451e-26,2.630764791185296e-30,3.0923579512228211e-31,4.1365788145126793e-20,1.7200281047503313e-37,1.4412234903846144e-47,8.0223038664496451e-27,6.133760441686969e-49,8.2011095753287734e-21,4.5279010764954875e-24,5.887118062885256e-29,2.9416722385760657e-33,1.8679713916708147e-33,1.6948619912718093e-34,5.1029488570296775e-40,4.442467080819268e-31,3.4056387329682137e-35,2.0867673373214441e-42,1.4863545201581454e-37,1.1587644278220066e-42,1.2576213276935428e-34,6.6067824135310262e-35,6.6059298756489254e-26,2.9739789450302419e-31,1.0099070063678557e-41,1.5698355803555445e-47
5.892405303768905e-14,0.002186853504344404,2.7851908465162509e-29,2.1836744178344136e-24,5.5976367235511279e-21,2.7848393274758769e-29,4.1163985221984565e-19,1.1954612270251615e-29,3.0338076651981643e-56,6.2394645285757311e-48,1.518350104366602e-46,1.9063991475295258e-41,1.0587640451760225e-38,2.9634872038449725e-24,1.1416633438134036e-35,4.725305946499452e-52,3.264910918480602e-47,1.6677341842785716e-37,1.0015379290890216e-47,1.1239515121481134e-70,5.5207934915626663e-43,2.5007474938668105e-65,5.7114973079698576e-36,2.2489048946676346e-51,2.3284942913537408e-25,1.4028653898772079e-39,5.4038256594973519e-45,3.1634593688533027e-35,3.674724354805904e-70,4.6720246531824472e-76,1.5720952013373335e-41,2.1421730101527479e-52,4.2597570254523249e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999869429579,0.10880299999999829,0.0001,8.3760469083842579e-13,6.0833128960768984e-12,6.0831187026951011e-12,1.0928275918523602e-17,9.501075948481291e-16,4.938841470992328e-14,7.4529805588924844e-16,3.8963240336473619e-23,1.873142763255497e-23,4.1431589958316304e-26,1.5698622497361893e-20,1.070921915352929e-15,4.0128888726760909e-19,2.0237625014616978e-27,1.3594552262871583e-30,3.4060437227468615e-33,8.9933740262563094e-35,8.391597389644872e-16,4.5774452575085928e-40,1.1774298732509637e-44,3.2120787924479138e-47,2.916342039960845e-52,1.0180806401008618e-51,8.8763844587198368e-21,2.3282737426903795e-25,1.9686171943094548e-29,2.3686987824322614e-30,6.1853364212084101e-20,1.3235675610685999e-36,1.7090869107994465e-46,3.6451539652392948e-26,1.3543934247889229e-47,2.0746961930936798e-20,1.9190969754220884e-23,4.1912190954918143e-28,3.5086376980521055e-32,2.234727573512264e-32,2.0432427637404278e-33,6.3789083851212019e-39,1.2281899823733964e-30,1.5650981049458207e-34,9.6746069860625127e-42,6.7830884113779381e-37,5.3825253346985903e-42,4.2954814361884949e-34,3.8278621979327754e-34,3.0269535473779545e-25,1.4319535917255344e-30,9.9431632568573031e-41,2.2390779524083879e-46
8.013763285954799e-14,0.002186853504344401,4.9594923058653552e-29,3.8882640639630179e-24,7.6120942374320715e-21,4.9587005623505016e-29,5.7304395098921909e-19,2.1646296562365089e-29,5.4022544852118991e-56,6.2495192838288145e-48,2.7037718418647975e-46,5.1495973518273078e-41,1.4399028888554926e-38,4.0303871090106782e-24,2.0329985461526883e-35,1.0636792414280554e-51,7.3493886840693087e-47,2.9697880968602586e-37,2.2546509679358461e-47,3.6603113430938692e-70,1.5129121369474054e-42,4.4597012573288544e-65,1.2775803714894705e-35,7.3230994376378892e-51,5.2413480078118044e-25,3.8635157749119536e-39,1.7460233018613761e-44,7.120654767882832e-35,8.2716460713447464e-70,1.0535680596871082e-75,4.3081522350157364e-41,6.9756722913393034e-52,1.8222811390741909e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999822422389,0.10880299999999697,0.0001,1.1391554639461997e-12,8.2730898816958527e-12,8.2727368226771895e-12,1.4890841616149142e-17,1.6918124288036821e-15,6.6373416313298585e-14,1.3242907994156163e-15,6.9640487201669371e-23,3.3321122880234629e-23,9.3269683859478573e-26,2.7954318732027689e-20,1.8912770917631546e-15,7.1456957372106332e-19,3.790034526782405e-27,3.0600879111741567e-30,7.6230058183996582e-33,2.4655979059465571e-34,1.4819788145877384e-15,1.4910675746953373e-39,4.4318323522849453e-44,1.2090226071375116e-46,1.2367644578830623e-51,3.8391940749576487e-51,1.5805826642513273e-20,5.2407475684109968e-25,5.3533820515064318e-29,6.5101287001249145e-30,7.7446291082459094e-20,3.6454166863179324e-36,5.4832466373907443e-46,8.1537080162518594e-26,5.097927615575477e-47,3.4874807817948506e-20,4.1334973717672578e-23,1.1145780656499588e-27,1.1105513677489494e-31,7.0815852158361506e-32,6.494023035758226e-33,2.044983552612733e-38,2.1869870133523936e-30,3.5229569772651071e-34,2.1837660847224888e-41,1.5209349645125945e-36,1.2156896985034498e-41,8.220712698808554e-34,9.2691014330947067e-34,6.8024824034502187e-25,3.2696442521538527e-30,2.9305105131820077e-40,7.3499822612347484e-46
1.0135121268140692e-13,0.002186853504344398,7.7416167986193238e-29,6.0692590588895544e-24,9.6261445552601263e-21,7.740119794577228e-29,7.4130037280068475e-19,3.4355066908538292e-29,8.4328495935742814e-56,6.2538637797911326e-48,4.2206621735035243e-46,1.1440561026598189e-40,1.8210247364587798e-38,5.0972861393755411e-24,3.1735737045614732e-35,2.0104440920826109e-51,1.389093899631377e-46,4.6359261916937421e-37,4.2617644291517223e-47,9.6468957585111872e-70,3.3887900305693988e-42,6.9697380729612765e-65,2.3988805537059049e-35,1.9299242097102927e-50,9.906282933282996e-25,8.7016570528613089e-39,4.5966983318801729e-44,1.345788937485067e-34,1.5633600424103438e-69,1.9942233303260414e-75,9.6498817096768108e-41,1.8383810172274903e-51,5.4517193541748156e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999775415304,0.10880299999999529,0.0001,1.4407062351156572e-12,1.0462707416638855e-11,1.0462147601478129e-11,1.8853118742599348e-17,2.6408508741458638e-15,8.2962724617121515e-14,2.0627288795600926e-15,1.0895663655438731e-22,5.1937672557651358e-23,1.7629743589331098e-25,4.3636373477732242e-20,2.9278843608705165e-15,1.1154349955661604e-18,6.1057160659260329e-27,5.7836620240224306e-30,1.4321661247786905e-32,5.5253509105763828e-34,2.2942500669324076e-15,3.9311655167362716e-39,1.3588199308089182e-43,3.7069177556577288e-46,4.3671940704020378e-51,1.1778941377359629e-50,2.467235384252059e-20,9.9049475780077311e-25,1.1890628129579599e-28,1.4629262017721342e-29,9.054240562075381e-20,8.210886842519145e-36,1.4313558920991653e-45,1.5310050516500945e-25,1.5630504497627896e-46,5.1488212980075837e-20,7.4733026299512216e-23,2.4180419057602659e-27,2.8317959287141617e-31,1.8082326395033813e-31,1.6640856075405956e-32,5.2764019968278364e-38,3.4138084978828785e-30,6.6584381122727873e-34,4.1349363457422005e-41,2.8629717943356043e-36,2.3028220778325634e-41,1.3296759695236623e-33,1.8314885595332693e-33,1.2834985902082071e-24,6.2352536456748638e-30,6.9221460483016566e-40,1.9127314771819514e-45
1.2256479250326585e-13,0.0021868535043443934,1.1097836202481532e-28,8.7001846306514656e-24,1.1639809206383076e-20,1.1095333433407872e-28,9.1602905607674317e-19,5.00227658766775e-29,1.2088870013362172e-55,6.2702584966465779e-48,6.0506589348502937e-46,2.1774670261035025e-40,2.202130530131738e-38,6.1641843711162806e-24,4.5495834102660448e-35,3.3604039252858956e-51,2.3218288473464056e-46,6.6459801249759919e-37,7.1239222100613904e-47,2.098421336820111e-69,6.4805229318739551e-42,1.0001809299815472e-64,3.9852126887154902e-35,4.1976493867329848e-50,1.6557605500753694e-24,1.6724071775332162e-38,1.0011918701195934e-43,2.2493329167985653e-34,2.6130348305684683e-69,3.337814914940633e-75,1.845386653998658e-40,3.9985866159511541e-51,1.3980372087730685e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999728408305,0.10880299999999324,0.0001,1.7422570044541697e-12,1.2652175190287788e-11,1.2651362547370664e-11,2.2815124833224146e-17,3.7857150778812281e-15,9.9186349695407607e-14,2.9509232085960588e-15,1.5643219440838807e-22,7.4336374959132725e-23,2.946949529603443e-25,6.2554770248378712e-20,4.1643427844806933e-15,1.599027922603253e-18,8.9379610266892764e-27,9.666982293165292e-30,2.3804807271624129e-32,1.0570922086752987e-33,3.2631219455565762e-15,8.5535452172386045e-39,3.328806691837741e-43,9.0811232207628083e-46,1.1943446534435582e-50,2.8896490361347406e-50,3.5368468640456517e-20,1.6555068233727232e-24,2.2566834418539798e-28,2.8058382547998075e-29,1.0163186534533515e-19,1.5781959759577395e-35,3.0957553684798264e-45,2.5434342134818958e-25,3.82913187281747e-46,7.0096692691024481e-20,1.199771164958862e-22,4.4945762899486958e-27,5.9830996337062892e-31,3.8252479972024818e-31,3.5315940130617236e-32,1.1251007918060937e-37,4.893780101388027e-30,1.1129006047947225e-33,6.9197764860414376e-41,4.7672299186281419e-36,3.8548018043882425e-41,1.9347938579047743e-33,3.1390347306337114e-33,2.141871812549633e-24,1.0480917364859291e-29,1.3701694691007063e-39,4.0725349919741984e-45
1.6499195214698373e-13,0.0021868535043443817,1.9119318550947638e-28,1.4987848748865175e-23,1.5666256568941895e-20,1.9113974139199123e-28,1.2802449025467996e-18,8.8422172087383777e-29,2.0827056484679364e-55,6.5227158455941658e-48,1.0424684690710979e-45,5.5601258294336555e-40,2.9643055087050864e-38,8.2979790934295399e-24,7.8385104456638794e-35,7.174133218124672e-51,4.9568601825544659e-46,1.1450381025475206e-36,1.5210991857470798e-46,6.4204446830954243e-69,1.6625706061679416e-41,1.7262132123097219e-64,8.4244443129918227e-35,1.284005254025044e-49,3.5347188332950714e-24,4.3246635381259519e-38,3.0755914551067278e-43,4.8016971903920937e-34,5.578296319132427e-69,7.1453900438242002e-75,4.7343178592203273e-40,1.2231500296266699e-50,6.0273955735945473e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999634394515,0.10880299999998838,0.0001,2.3453585389557583e-12,1.7030771668418795e-11,1.7029345911689554e-11,3.0738523371945439e-17,6.5219546472714533e-15,1.3082246143966734e-13,5.0663695235925629e-15,2.6998794619893401e-22,1.2769681369386551e-22,6.2923150656799638e-25,1.0777136161594932e-19,7.080558467222892e-15,2.7548563765956019e-18,1.5772532008419845e-26,2.0637176993660487e-29,5.0364168403846295e-32,2.7138047968955741e-33,5.5482285961740002e-15,2.6179060002451711e-38,1.1980779543130043e-42,3.2684059489339016e-45,4.9992153745275956e-50,1.0445521190247106e-49,6.0932477426327702e-20,3.534074409529616e-24,5.7210586754461304e-28,7.2317941381179005e-29,1.2008215998615333e-19,4.0817606399986413e-35,9.4158464602787183e-45,5.3766516944039423e-25,1.378154348217536e-45,1.1101358441600836e-19,2.4040194909878055e-22,1.1038346999383027e-26,1.7506198990957153e-30,1.1214416713299092e-30,1.0406002419576952e-31,3.3337652614133732e-37,8.4309485017721301e-30,2.3757943027718554e-33,1.4793542281100041e-40,1.0115222283445345e-35,8.2436618013149948e-41,3.3347133843029412e-33,6.8291984083734942e-33,4.5607432668992135e-24,2.2507278069316384e-29,3.6422441389813607e-39,1.1890211211709862e-44
2.074191117907016e-13,0.0021868535043443687,2.9262394193427145e-28,2.2937922378968221e-23,1.9691271837003198e-20,2.9252674713398811e-28,1.6683808000330286e-18,1.3868023409492946e-28,3.1876701556056854e-55,4.1420312910507349e-48,1.5956074737612785e-45,1.165987012369101e-39,3.7264211510234079e-38,1.0431771097457255e-23,1.1997710262022021e-34,1.304544302444032e-50,9.0135238223040321e-46,1.752603278640593e-36,2.7663421234840604e-46,1.5489764921633862e-68,3.4956407209619266e-41,2.6473832870382579e-64,1.5177479554727536e-34,3.0971116381280399e-49,6.4272436670482047e-24,9.1583051276648205e-38,7.4533854595238481e-43,8.7307025804552435e-34,1.0143097268886844e-68,1.3032980554916046e-74,9.9541480684275134e-40,2.9503894825446178e-50,1.7823185881199641e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999540381055,0.10880299999998226,0.0001,2.9484600666894309e-12,2.1408821723540774e-11,2.1406605590160198e-11,3.8660933002183004e-17,9.9818536391404915e-15,1.6117266235592475e-13,7.728220185609264e-15,4.1369618095323805e-22,1.948569082347554e-22,1.144350315848595e-24,1.6494898360588337e-19,1.0699542954478308e-14,4.2164329244078531e-18,2.4492911472398603e-26,3.7525124840835069e-29,9.0807978654974684e-32,5.7094239694139877e-33,8.3840152525635906e-15,6.3176946953189897e-38,3.2702201028896029e-42,8.9212936434148358e-45,1.5254311875515026e-49,2.8592311553910468e-49,9.3257747241037488e-20,6.4259008657199253e-24,1.1901102221909132e-27,1.5269117150483648e-28,1.3340148906809484e-19,8.6452525188384632e-35,2.2638062906505661e-44,9.6866107332565981e-25,3.7617561229565524e-45,1.5701248231859142e-19,4.1249011432643321e-22,2.2331291716051805e-26,4.0647133943571271e-30,2.6083673540708772e-30,2.4312327214141584e-31,7.8183689736988384e-37,1.2903632328830291e-29,4.3199015346298637e-33,2.6924833712232222e-40,1.828741061727204e-35,1.500695452453426e-40,5.0019753955140269e-33,1.2434827462251966e-32,8.2728304166927571e-24,4.1057697441314057e-29,7.8039107143131984e-39,2.7301064143226521e-44
2.4984627143441945e-13,0.002186853504344352,4.1670557181766856e-28,3.266257245274254e-23,2.371475397337923e-20,4.1654478199865363e-28,2.082055869705505e-18,2.0235718905012851e-28,4.5394281626249486e-55,3.2345804457043791e-47,2.2723327090166075e-45,2.1862349674369659e-39,4.488473437048182e-38,1.2565560390875877e-23,1.7086222441115719e-34,2.1579777302363917e-50,1.4910122549950459e-45,2.4959159858343735e-36,4.5767263874947159e-46,3.288850082308625e-68,6.5655015802138835e-41,3.7761707936256322e-64,2.4872013177999012e-34,6.574391417007082e-49,1.0631462626615285e-23,1.7325877125893929e-37,1.5904174090575787e-42,1.4441145985980565e-33,1.6777913954317811e-68,2.1642682899287391e-74,1.8695849732579611e-39,6.2630815316036789e-50,4.5300354694521563e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999446367907,0.10880299999997475,0.0001,3.5515615871961367e-12,2.5786294113915186e-11,2.5783092654734395e-11,4.6582297183077359e-17,1.4214338312240608e-14,1.9020180814590826e-13,1.0967715657185572e-14,5.8959549326108555e-22,2.7660564869987486e-22,1.8932528597678277e-24,2.3489745643148353e-19,1.5040503111139504e-14,6.0044579854814098e-18,3.5207043242802364e-26,6.2071530507635894e-29,1.4892977966346371e-31,1.0730038870041827e-32,1.1785532150874466e-14,1.3417507945023201e-37,7.7580907215146991e-42,2.1164384300357809e-44,4.0030901729369167e-49,6.8040597872434819e-49,1.328015327274221e-19,1.062896300500171e-23,2.2116257646977763e-27,2.8799593419438363e-28,1.4266052384132287e-19,1.6357933646803296e-34,4.7949222583359308e-44,1.5873939253543846e-24,8.9242018043853099e-45,2.0701559612787977e-19,6.4461269784294907e-22,4.0394625716204627e-26,8.3110452592238289e-30,5.3426501762546233e-30,5.0025828164787652e-31,1.6134950919070012e-36,1.8375096597725045e-29,7.1455712684405673e-33,4.4568084413743648e-40,3.0074198697987655e-35,2.4844561336672048e-40,6.8875755296382163e-33,2.0359177005980203e-32,1.3650705276064933e-23,6.8032782434639787e-29,1.4789823522270644e-38,5.4820360363491467e-44
3.3470059072185517e-13,0.0021868535043443106,7.3407142100964292e-28,5.7531796396353973e-23,3.1757018599684708e-20,7.3370053473140362e-28,2.9874414967480355e-18,3.755813674218599e-28,7.9970359213983859e-55,6.4318783159712367e-48,4.0035045896690372e-45,6.4784367410222661e-39,6.0123843996948001e-38,1.6833131926441117e-23,3.0103643735753051e-34,4.9777895067833094e-50,3.4392737291746144e-45,4.3974323512542728e-36,1.0560580797390115e-45,1.29757955697122e-67,1.9497826140718727e-40,6.7065129539395208e-64,5.6067843205000426e-34,2.5919663130359205e-48,2.452068956908454e-23,5.2506763838104364e-37,6.3855953461629656e-42,3.3304395481328461e-33,3.8696836263206203e-68,5.0830548843005514e-74,5.5521791287401091e-39,2.469395847922356e-49,2.6737905102127094e-63,0.88129999999999997,0.0,0.0,0.0,0.009889999925834253,0.10880299999995571,0.0001,4.7577646061214253e-12,3.4539510028550403e-11,3.4533706419272917e-11,6.2421896667901274e-17,2.5039586051704281e-14,2.4453407668142165e-13,1.9175511714550918e-14,1.0397390738490561e-21,4.8376477994856187e-22,4.3685725652086259e-24,4.1381733540607735e-19,2.5758748723993037e-14,1.057801069583052e-17,6.2602511964035107e-26,1.4316524552948536e-28,3.3637011813753138e-31,3.1919626005235796e-32,2.01842025501236e-14,5.2982055074620671e-37,4.1170696189332203e-41,1.123152547817649e-43,2.900571831553054e-48,3.6480086580985485e-48,2.3394277054239552e-19,2.4513440353066585e-23,6.3838508465727573e-27,8.6536523665621863e-28,1.5432913069067088e-19,4.9594196041810625e-34,1.8842937305196878e-43,3.5784221067221485e-24,4.735938700111488e-44,3.1368521130107128e-19,1.3112172542373861e-21,1.09230386930504e-25,2.9359353824138899e-29,1.8975115022112984e-29,1.8022102965981043e-30,5.8441255110291452e-36,3.2369442339680432e-29,1.6480230355232129e-32,1.0289651566778276e-39,6.8375149418318866e-35,5.7372974706741214e-40,1.1035879333194041e-32,4.4390483650302897e-32,3.1292638234546165e-23,1.5691951638988416e-28,4.3368693401413626e-38,1.7908948461885114e-43
