Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726),C7H9(2388),C7H9(1587),S(859),S(1111),S(1873),S(2962),S(2913),S(1093),C7H9(2432),S(3132),C7H9(3107),S(3133),C6H6(3100),S(2878),S(1393),S(2871)
1.7900156390019165e-15,0.0018478543541922353,9.8924633831968667e-32,6.8382306269073248e-27,4.2980096282013166e-22,9.8930948506190224e-32,2.553938433786741e-20,3.4020645380977448e-32,2.7957773431913237e-58,2.5857802801102294e-47,8.7517801473059855e-49,3.8690464104846737e-45,1.3353455064670832e-39,2.0239597480657724e-25,3.7940425073653124e-38,1.1147600548020886e-55,5.8854792605048331e-51,6.2506992564949719e-40,1.7063227471966168e-51,1.0764023163799711e-76,4.3853847212410266e-48,1.9502702962754951e-67,1.0634944420658655e-39,1.0089462849852885e-57,2.3979344909034074e-29,9.7405805882797709e-45,6.6968777591504468e-49,4.6449539083726033e-39,1.8675833115601766e-73,1.6983852461307143e-79,1.2260898049372417e-46,8.4850193098110196e-59,8.8669038298631855e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999993182566,0.108803,0.0001,3.6006213292999566e-14,3.2126274184001432e-13,3.2126277226842114e-13,4.9209851777203878e-19,1.955079753562443e-18,3.202940806351386e-15,1.5137491990399125e-18,5.1974457929583838e-26,3.1054869753436348e-26,4.0651195595298259e-30,3.7814457781674433e-23,2.2777924692751359e-18,9.5272663674610031e-22,8.3451175294228532e-31,1.5743939958841381e-34,5.175895113507779e-37,5.700448411446917e-40,1.8797913703211465e-18,1.132743645761849e-46,1.281882865405218e-52,3.8852032056371257e-55,1.557271463684385e-61,1.3428186372173846e-59,2.2727870033983155e-23,2.3979244323925008e-29,9.0193633095306891e-35,1.0392532467314161e-35,5.5193631169857593e-21,7.0036567211941848e-42,1.6209828591513713e-51,3.9135295761129955e-30,1.4619808300375957e-55,5.719480424273358e-23,2.087533898415033e-27,1.8418458547261192e-33,6.7182847457010818e-39,4.3383309258629148e-39,3.8655733031440784e-40,4.9186239218138529e-46,4.1733296914046967e-33,2.1774069900454588e-38,9.2682142387516451e-46,1.1357928838010086e-40,4.9395705181733514e-46,1.211723481638701e-37,3.7302812665209662e-39,2.6148147981414893e-29,4.5538431528829984e-35,4.1221149874865212e-47,6.0177158242428407e-54,5.4777056876848821e-35,6.8163785462808373e-36,2.4901510837922984e-38,1.1234752824960513e-43,3.863510720128721e-46,9.051578345631888e-44,2.5093711513034353e-46,5.5784391355646326e-58,5.2749160642757975e-63,6.043740961479197e-65
3.581586461009047e-15,0.0018478543541922353,3.9595388586435393e-31,2.7370432633683716e-26,8.5996394664441419e-22,3.9605893675695503e-31,5.1252340620151685e-20,1.3652067721437433e-31,1.1190349465196406e-57,2.7218941495513595e-47,3.5029920457445866e-48,1.7243508948068222e-44,2.6718436527222117e-39,4.0496778999365139e-25,1.5186057654660623e-37,8.924856770848404e-55,4.7119593899530757e-50,2.5019086603078813e-39,1.3661117427801965e-50,3.443932013865538e-75,7.0151022710682758e-47,8.3611722372648805e-67,8.5053674754972618e-39,2.8758251185224405e-56,1.9197943717557067e-28,1.5597528668922577e-43,2.7272439519566364e-48,3.7194416581614118e-38,1.4951931829759412e-72,1.4683645166365239e-78,1.9613205908031402e-45,2.7147436760739321e-57,5.681987912658257e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999986359222,0.108803,0.0001,7.2043709104328505e-14,6.4280145409148671e-13,6.4280074707776505e-13,1.1020600099074013e-18,7.825359366529242e-18,6.4001502791914164e-15,6.0570280507307762e-18,2.448487805037475e-25,1.3149379552811809e-25,3.2545963311074742e-29,1.5135572935572731e-22,9.1067235962339919e-18,3.8133732152316442e-21,6.0703640706099944e-30,1.2604655919037193e-33,4.1393078730503991e-36,9.1184316660643212e-39,7.515496103798731e-18,3.6240265995683797e-45,8.2025209715064565e-51,2.4860664889004187e-53,1.9929574587125531e-59,8.5946365605581254e-58,9.0970138608407114e-23,1.9197783062356615e-28,1.4402194830516819e-33,1.6634091484805787e-34,1.0930974788764274e-20,1.1215023267565742e-40,1.4353984649701331e-50,3.1298726897614435e-29,9.3549375550399512e-54,2.2691942912123041e-22,1.6528897464267292e-26,2.9170384317638888e-32,2.1257841538486731e-37,1.3730981815542168e-37,1.2244543345597405e-38,2.0905503630427923e-44,1.6704086204696498e-32,1.7432542382776689e-37,8.4608337649217759e-45,9.0867519446916875e-40,4.6039680033872719e-45,9.3396338743734565e-37,5.7578156358062555e-38,2.0928186335205556e-28,5.6642532072251988e-34,1.2733090246245843e-45,3.6390774508066281e-52,7.6900770197303172e-34,1.0911941842301406e-34,3.9437909985924302e-37,3.4117227533177415e-42,8.9245125312658402e-45,2.8542118230049332e-42,7.9488814139160047e-45,3.4473713447379721e-56,6.3122184043203617e-61,3.7350749608748145e-63
7.164728105023307e-15,0.0018478543541922353,1.5843118091775926e-30,1.0951489201407773e-25,1.7202556615736863e-21,1.5860244652836768e-30,1.0313259153516909e-19,5.4905712622347803e-31,4.4775606562900998e-57,2.7946379156380961e-47,1.4016524743866169e-47,9.59188910121164e-44,5.3448173715059178e-39,8.1011141125705151e-25,6.0764013266164514e-37,7.142594866195161e-54,3.7709953459296108e-49,1.0010893361147833e-38,1.0933302377355866e-49,1.1003172624281993e-73,1.120566644116774e-45,3.4695658633259834e-66,6.7924307649488339e-38,9.0363842721238935e-55,1.5364009272113655e-27,2.4965911382936654e-42,1.2409159492033703e-47,2.9788411059031686e-37,1.1965945023252888e-71,1.2245969270610662e-77,3.1329413826133415e-44,8.6732969541695043e-56,3.6387365191817999e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999972712517,0.10880299999999993,0.0001,1.4411870063651468e-13,1.2858697916204554e-12,1.2858649508807472e-12,2.3314299459999783e-18,3.1311192676742941e-17,1.2769132037535664e-14,2.4220708114218503e-17,1.0714498313241668e-24,5.4122527071696315e-25,2.6047125025875124e-28,6.0561505265715524e-22,3.6355934765063601e-17,1.5258334939809599e-20,4.1016869366179509e-29,1.0087448124785576e-32,3.3054361789938973e-35,1.4564432536306404e-37,3.0003423645113153e-17,1.157748829086753e-43,5.2409500277532984e-49,1.5884567661056616e-51,2.5468049000522792e-57,5.4943003082625222e-56,3.639944706180336e-22,1.5363753429529807e-27,2.2924184579985212e-32,2.6601399363499909e-33,2.1428044581757928e-20,1.7951493851457859e-39,1.5601139494630647e-49,2.4995348737832796e-28,5.9772851966788174e-52,8.9228500712462224e-22,1.2996109087456356e-25,4.5891486561735066e-31,6.6753035341190163e-36,4.3140892483069643e-36,3.853267108657184e-37,7.930748235363608e-43,6.6837257154541172e-32,1.3951346349072874e-36,7.2742970722758388e-44,7.2617876025217542e-39,4.0090478948356894e-44,6.9453250587908626e-36,8.5844005518723289e-37,1.6738980343495705e-27,6.253665200649273e-33,3.8012008822325097e-44,2.0845086171231339e-50,9.8634423974829035e-33,1.7456190718404546e-33,6.2044452415585271e-36,9.9164416137538326e-41,1.8197113409215077e-43,8.9015381982022212e-41,2.5015986009625348e-43,2.0594592258471051e-54,7.1386937970506295e-59,2.2315195369629923e-61
1.4331011393051828e-14,0.0018478543541922351,6.33812271935104e-30,4.3811091280535061e-25,3.4407017196058511e-21,6.3657606214151442e-30,2.087103901194751e-19,2.2189655673928677e-30,1.7912864307870968e-56,2.8324866685368389e-47,5.6075176364183039e-47,8.1131764208901532e-43,1.0690674515692283e-38,1.6203986210455032e-24,2.4309565712874816e-36,5.7151563776713218e-53,3.0173624645867443e-48,4.0050090894584795e-38,8.748713602768151e-49,3.5077308372691514e-72,1.7859334850821886e-44,1.414704102519167e-65,5.4119970058058526e-37,2.8743164652561556e-53,1.2293253148390532e-26,3.9952650813657338e-41,9.7546425517643561e-47,2.3905228889764421e-36,9.5743426222394465e-71,1.0015032919942169e-76,4.9932102584891619e-43,2.7648800751983918e-54,2.3294755696588545e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999945419176,0.10880299999999977,0.0001,2.8826868333900055e-13,2.571970234844983e-12,2.5719463775224789e-12,4.7919846125490058e-18,1.2526165709201769e-16,2.5406153116379984e-14,9.6776468158016429e-17,4.4907927437749676e-24,2.1942676609415859e-24,2.0842398443872108e-27,2.4228150060509469e-21,1.4478893228036757e-16,6.1042287683059335e-20,2.4946504201685579e-28,8.0713211888231738e-32,2.633293715153011e-34,2.3209244353932676e-36,1.1948980826384236e-16,3.6901326161710452e-42,3.3410469484120778e-47,1.0126233638400296e-49,3.2471770884401004e-55,3.5061379832953499e-54,1.4561782739951176e-21,1.2292847845367966e-26,3.6280917721362189e-31,4.2494357865138663e-32,4.119393600327271e-20,2.8728730705655425e-38,2.5523934818025762e-48,1.9915550111357951e-27,3.8104596686199511e-50,3.450070291028137e-21,1.0065973952542695e-24,7.1158096752822914e-30,2.0619682380012483e-34,1.3340402069406306e-34,1.1953746142341115e-35,2.741056889752799e-41,2.673858748632954e-31,1.1163097706932531e-35,6.0425821500081342e-43,5.7939993032489095e-38,3.3537828725988438e-43,4.8416497104112953e-35,1.2024014426411715e-35,1.3377908986549876e-26,6.157169725532168e-32,1.0671961532284456e-42,1.0824976110149926e-48,1.1270100427451982e-31,2.7903654369641429e-32,9.6204349431503427e-35,2.6680192005820682e-39,3.3085526421842131e-42,2.7128552110064558e-39,7.761467873010149e-42,1.1576438384963253e-52,7.3989838006337389e-57,1.2545702786788887e-59
2.8663577969108876e-14,0.0018478543541922338,2.53532967593131e-29,1.7524259186930611e-24,6.8810417917759166e-21,2.5796648841632504e-29,4.2713472209701132e-19,9.0556862366297208e-30,7.1654937797465232e-56,2.8522262570520055e-47,2.2431857597476035e-46,1.0021432379847534e-41,2.1382027642741614e-38,3.2409729393117637e-24,9.7246240749547663e-36,4.5725518963489622e-52,2.4141083784219744e-47,1.6021339323888858e-37,7.0002923995473856e-48,1.113724949355124e-70,2.8345817243165945e-43,5.7155784807046345e-65,4.2936854478298122e-36,9.122723377229703e-52,9.8350745690872452e-26,6.3927750560436866e-40,1.9231598793731806e-45,1.9350968155305934e-35,7.6598311069949798e-70,8.1067135922119728e-76,7.9250780405249603e-42,8.7779731316695426e-53,1.4910313401651721e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999890832563,0.10880299999999911,0.0001,5.7656864729642576e-13,5.1440268391984575e-12,5.1439213253359384e-12,9.7130101918622199e-18,5.0105939058477945e-16,5.0282774584178354e-14,3.8616369250583044e-16,1.8394049375547704e-23,8.8199934585494676e-24,1.6676687422416564e-26,9.6917351075234955e-21,5.7400085952257428e-16,2.4418117350719105e-19,1.3410266639529666e-27,6.4573999612359329e-31,2.0885740561852886e-33,3.6826957807943727e-35,4.7370507929972103e-16,1.1712037010822936e-40,2.1209505112444008e-45,6.4282962037047342e-48,4.1228566044666536e-53,2.2303016540169637e-52,5.8248941408773227e-21,9.8344388172533617e-26,5.6799795561800441e-30,6.7754261726936119e-31,7.6356087763435863e-20,4.5972274443584354e-37,6.1752834329785135e-47,1.5800344055701378e-26,2.4189505442306435e-48,1.2928752808998971e-20,7.5746126055733517e-24,1.0729658335550996e-28,6.1697462581071546e-33,4.0002022842294411e-33,3.6074074623115387e-34,8.7709433838064451e-40,1.0695777082769205e-30,8.9309921745864138e-35,4.9277316868071715e-42,4.6094004903885622e-37,2.7451618529219665e-42,3.0279736142238074e-34,1.5167850846288204e-34,1.0678160732107093e-25,5.5493437830619502e-31,2.703273333564536e-41,4.7669620956765031e-47,1.1430264183676597e-30,4.4548712860562868e-31,1.4506377886606642e-33,6.3585588641654745e-38,5.4566449846915564e-41,7.9082832369809667e-38,2.3428318565793256e-40,5.8762996076830283e-51,6.834858777640035e-55,6.3704368927047945e-58
4.2996144545165925e-14,0.0018478543541922327,5.3875188667291562e-29,3.7237580127978194e-24,1.0320827557859854e-20,5.550700820207314e-29,6.528273376298685e-19,1.9507326999262307e-29,1.5226695426193563e-55,2.8530969778869716e-47,4.7668786423335325e-46,3.5259137047586636e-41,3.2073019620668089e-38,4.8615471859154757e-24,2.0665334293784368e-35,1.3074948189370036e-51,6.902991762423209e-47,3.4046159876733517e-37,2.0018201668257543e-47,5.0686577613200086e-70,1.0392672386504663e-42,1.2183058965457377e-64,1.2218450999144006e-35,4.1515718764619819e-51,2.8122093682898579e-25,2.3529661624266892e-39,8.3626000904021262e-45,5.5844994216943941e-35,2.1902257329872065e-69,2.3256016057406718e-75,2.9056399450525759e-41,3.9947957122759365e-52,8.3152270974172662e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999836246054,0.10880299999999811,0.0001,8.6486860980630515e-13,7.7159397967297744e-12,7.7157083860645184e-12,1.4633765813175022e-17,1.0647355440222424e-15,7.4768224588006667e-14,8.1919153366849975e-16,3.9361207248609845e-23,1.8750747546177454e-23,4.7688555051967357e-26,2.0594971896286557e-20,1.2122196936416938e-15,5.188859254231313e-19,3.1505701290575731e-27,1.8464136253382493e-30,5.9424573372200441e-33,1.3500419684433633e-34,1.0004072582445458e-15,5.3294320046926657e-40,1.1620054338528949e-44,3.5218714358631071e-47,2.6532851635750318e-52,1.2228366299513938e-51,1.2377765996094805e-20,2.8119775774853942e-25,2.0689522609893094e-29,2.4895683651518132e-30,1.0763187595372896e-19,1.6921643009492155e-36,2.7004206664891873e-46,4.4962802157698014e-26,1.3252725238983219e-47,2.6285730837801529e-20,2.0926716977881062e-23,3.8406225981583988e-28,2.7422683348268016e-32,1.7795392692196729e-32,1.6090558833916056e-33,3.9588944192863918e-39,2.2728298547130898e-30,2.5537016943578791e-34,1.4160119958137677e-41,1.313749808857439e-36,7.896009359313665e-42,7.5513476840716554e-34,4.9994990729150214e-34,3.0492376136734681e-25,1.6377577790346272e-30,1.126181178807256e-40,2.3043311829919907e-46,3.4978875708130644e-30,1.6379314414168789e-30,5.1925056795086161e-33,2.5922561520633123e-37,1.9950752728853266e-40,3.477719472639447e-37,1.0451095099991908e-39,2.9874841306604698e-50,4.0382977571913044e-54,3.2391041286420623e-57
5.732871112122297e-14,0.0018478543541922306,9.1902958496846333e-29,6.3520009369535682e-24,1.3760057017503181e-20,9.6040155597126904e-29,8.8578778641119949e-19,3.3692008545500506e-29,2.5974739101510206e-55,2.8729399972427977e-47,8.1318285437663398e-46,8.7431335036365634e-41,4.2763650461671863e-38,6.4821213905098761e-24,3.5253098041950995e-35,2.7579204339712266e-51,1.4560571498907753e-46,5.8079470449988181e-37,4.2227667108168434e-47,1.5064918509084892e-69,2.6265650973485613e-42,2.0818531182484495e-64,2.5660344552211669e-35,1.2338284024943003e-50,5.9316989675883504e-25,5.9675894897030635e-39,2.4462597081882677e-44,1.1898822722640847e-34,4.6197669186927611e-69,4.9153040880852539e-75,7.3434936706939805e-41,1.1872562304021614e-51,3.1353658352499702e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999781659597,0.10880299999999678,0.0001,1.153168570868639e-12,1.0287709739734177e-11,1.0287307578091547e-11,1.9554247903506357e-17,1.8162717344857285e-15,9.8868654088079275e-14,1.3952276997917175e-15,6.739157586897723e-23,3.1971981514717599e-23,1.0059670678676766e-25,3.5132323073622146e-20,2.0561589136748565e-15,8.851514516961949e-19,5.6923714864430951e-27,3.8945892849803454e-30,1.2478130366614106e-32,3.4115920133486822e-34,1.6968840814359747e-15,1.5837343270396726e-39,3.9848270250924102e-44,1.2077437779997748e-46,1.0338270545040915e-51,4.1985998418732989e-51,2.1114601590921008e-20,5.9311160808547201e-25,5.1984347875874159e-29,6.3043468616489548e-30,1.3545112023731069e-19,4.2919431051969338e-36,7.8653246262155144e-46,9.4427940675390362e-26,4.5447190679491628e-47,4.3089808384932113e-20,4.2813190335703239e-23,9.5027160463195298e-28,7.9799331969691515e-32,5.1825652847929062e-32,4.6973822173830754e-33,1.1643840813862714e-38,3.8771081720518762e-30,5.3864324059089585e-34,2.9949719176821346e-41,2.7629624580660315e-36,1.6709678600608036e-41,1.4145544292751369e-33,1.1523349958197084e-33,6.4239405665552788e-25,3.5159621765084184e-30,3.0988389286515729e-40,7.0730106959551385e-46,7.6795159748444279e-30,4.150097508581925e-30,1.2847706976575581e-32,7.0102989040947595e-37,4.999607358058757e-40,1.0023349563842886e-36,3.0513199346002358e-39,9.5911041902735224e-50,1.4622379786869685e-53,1.0400058921142475e-56
8.599384427333706e-14,0.0018478543541922232,1.9026558716110387e-28,1.3149885376072671e-23,2.0637205005933296e-20,2.0471944997329471e-28,1.3687644504446169e-18,7.1190949526096468e-29,5.3776214257130107e-55,3.4542361160575402e-47,1.6836103421646845e-45,2.9904289991176432e-40,6.4144064615276514e-38,9.7232697931102382e-24,7.2988080910425752e-35,7.5328317647477604e-51,3.9769832014984495e-46,1.2024764933851129e-36,1.153561532252669e-46,6.5625045704334962e-69,9.1310615980847719e-42,4.3180329843452194e-64,6.9581631641910817e-35,5.3735510615426705e-50,1.6200873233114465e-24,2.0868532519098997e-38,1.056442353339976e-43,3.3171029033515173e-34,1.2617664965921446e-68,1.3461272503188849e-74,2.5529118569359455e-40,5.1709054272322913e-51,2.2776284049039817e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999672486978,0.10880299999999334,0.0001,1.7297684895960059e-12,1.5430915929899652e-11,1.5430065102824018e-11,2.9394573574417445e-17,3.7601831031613543e-15,1.4618459632320262e-13,2.8809813159001324e-15,1.4002709258081186e-22,6.6092125219890553e-23,2.7480753114807785e-25,7.2735447102897017e-20,4.2168574152219406e-15,1.8325543287862898e-18,1.2501568947674673e-26,1.0637095512818816e-29,3.382811270736875e-32,1.18578124367123e-33,3.4800414374501146e-15,6.8962913189958662e-39,2.1333851310214575e-43,6.4659834905588576e-46,6.697273446617166e-51,2.2577288094610778e-50,4.3713305698782828e-20,1.6198863650840098e-24,1.7896910769303725e-28,2.1989174335211927e-29,1.8412865557533588e-19,1.5011635497184205e-35,3.3618728790079959e-45,2.5605543985153061e-25,2.4331437610627138e-46,8.3633069516965306e-20,1.1129936253017693e-22,3.1907860123605245e-27,3.3545464605666392e-31,2.1816033140359708e-31,1.9855886778242114e-32,4.9644554216619393e-38,8.0267431125148888e-30,1.4711561932422629e-33,8.2030672312197546e-41,7.5097621984257423e-36,4.5792374391377191e-41,3.2086425705132438e-33,3.4614316628057873e-33,1.7510312053497485e-24,9.7743461389693792e-30,1.1909934692723292e-39,3.1482612312730795e-45,2.188367803699164e-29,1.4489124334816502e-29,4.3140052667381243e-32,2.6273341803815289e-36,1.7023674867716368e-39,4.1455365560639967e-36,1.2900092231174959e-38,4.6019474530691807e-49,8.4138926884958341e-53,4.9909743486157042e-56
1.1465897742545115e-13,0.001847854354192215,3.23577674397139e-28,2.2362577942654639e-23,2.7512293817196382e-20,3.5965877203942226e-28,1.8784638022817149e-18,1.2340315987509358e-28,9.1456914063677265e-55,-3.8058922298774583e-47,2.8633970105160483e-45,7.379146872369959e-40,8.5523150840957186e-38,1.296441828763013e-23,1.241347087642082e-34,1.5761317245048155e-50,8.321218005116416e-46,2.0451118817488867e-36,2.4139922073293582e-46,1.9048570641735335e-68,2.2705044646379731e-41,7.3614132952476051e-64,1.4465905847254759e-34,1.5595141713951773e-49,3.3896695423615757e-24,5.2143736464778483e-38,3.0623366590978437e-43,7.086982359800751e-34,2.6399615830791747e-68,2.823422781284348e-74,6.3479997571051889e-40,1.5007353080229206e-50,8.3748638062037961e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999563314689,0.10880299999998869,0.0001,2.306368403000234e-12,2.057360141689133e-11,2.0572131920022174e-11,3.9233902871808379e-17,6.3947701470018161e-15,1.9213438739979676e-13,4.887415288539391e-15,2.3863081383618115e-22,1.1219260809779546e-22,5.7507594186758998e-25,1.2370084328541258e-19,7.1075044271021956e-15,3.1166168553917256e-18,2.2010321388486254e-26,2.2255833870224411e-29,7.0313234520854406e-32,2.9480529099398779e-33,5.8656026248066155e-15,2.0011797022980689e-38,7.0865712659108438e-43,2.1478378020527255e-45,2.5073008491249317e-50,7.5180257141914706e-50,7.4341626721644469e-20,3.3891732322916941e-24,4.4148349185473119e-28,5.4826685223685678e-29,2.2301725791960915e-19,3.7514674940313089e-35,9.6701638671506004e-45,5.3233650314679084e-25,8.0823071331665392e-46,1.3392119425325296e-19,2.2305103376946948e-22,7.7135903040214858e-27,9.4755086455470608e-31,6.1689596817020808e-31,5.6330125353519382e-32,1.4153802901250454e-37,1.3650811847048636e-29,3.0780492835491997e-33,1.7191478769821687e-40,1.5645081586659501e-35,9.600025123019109e-41,5.7141600694225495e-33,7.648829583770356e-33,3.6571633279930589e-24,2.0655229124285898e-29,3.144548084532627e-39,9.1459519330179138e-45,4.6958152719933187e-29,3.6154913710824967e-29,1.0429041412864376e-31,6.8144195416807861e-36,4.1496212840294929e-39,1.1562406284285284e-35,3.6601676811440634e-38,1.4135362412092394e-48,2.9142784271360986e-52,1.5332456479124074e-55
1.4332411057756525e-13,0.001847854354192204,4.9432989977256782e-28,3.4161848154844345e-23,3.4385167541221544e-20,5.7079568487633086e-28,2.4167916162890953e-18,1.9217160587277568e-28,1.3972148213880169e-54,1.0482801011947646e-45,4.374639161312007e-45,1.5506914448936596e-39,1.0690081436825791e-37,1.6205567078948646e-23,1.8965108753677962e-34,2.8693013857276487e-50,1.5148492317803376e-45,3.1244832746113751e-36,4.3952345445431876e-46,4.6074859733496413e-68,4.793416318513255e-41,1.1149033063316764e-63,2.6164222718688482e-34,3.7715327558255394e-49,6.1705719553021231e-24,1.106261124660452e-37,7.4153862939476674e-43,1.3216883502892161e-33,4.805796243186452e-68,5.1395255266788196e-74,1.3401693599335154e-39,3.6294641595057195e-50,2.4920167640197438e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999454142712,0.10880299999998275,0.0001,2.8829683107010995e-12,2.5715733171917966e-11,2.5713458816270346e-11,4.9072172628139193e-17,9.7692440087525311e-15,2.3665943340378227e-13,7.447556770702844e-15,3.650529930358627e-22,1.7103335221925433e-22,1.0470636633662271e-24,1.8898163247801907e-19,1.0759407274949671e-14,4.761352614905394e-18,3.4394949376172385e-26,4.0514816336955201e-29,1.2714715460011895e-31,6.2228181952285732e-33,8.8794046068572498e-15,4.8390064913173971e-38,1.9336217266793892e-42,5.8605292190902563e-45,7.6259169107147137e-50,2.0571185692013051e-49,1.1357182421900735e-19,6.169531271647141e-24,9.2461691168911139e-28,1.1606692544645706e-28,2.5336300911188117e-19,7.9601797795608767e-35,2.3252416010935353e-44,9.628301699654392e-25,2.2053189316144483e-45,1.9269874906203172e-19,3.8905544767254099e-22,1.5836829775942278e-26,2.2305312504610299e-30,1.45376093696014e-30,1.3318794938756897e-31,3.359214756646345e-37,2.0854404340962249e-29,5.6032629883015799e-33,3.1331574971099276e-40,2.8356385197347168e-35,1.7500118106991486e-40,8.898764869035439e-33,1.4403742098578557e-32,6.645560026799103e-24,3.7845073514834363e-29,6.9361297062612571e-39,2.1872947371545084e-44,8.6998856980451358e-29,7.6600221394815692e-29,2.1412209960114618e-31,1.4795494485115749e-35,8.5717075849361897e-39,2.6872801717913217e-35,8.6553275422784055e-38,3.5723808894582476e-48,8.232243779441633e-52,3.875474430523428e-55
2.0065437688179344e-13,0.0018478543541921744,9.5046743779162173e-28,6.5677710723652256e-23,4.8124090247453813e-20,1.2294854477297981e-27,3.5811107810524979e-18,3.8579048970008938e-28,2.6866015948227405e-54,2.8984942926615497e-47,8.4123063054083997e-45,5.5601324741477011e-39,1.4965178451460272e-37,2.2687866915215935e-23,3.6469697654363016e-34,7.5758481371816637e-50,3.9996429292172756e-45,6.0083046505303449e-36,1.1608913944889662e-45,2.3488986538769801e-67,1.7284917080547549e-40,2.158307610763717e-63,6.788569279614536e-34,1.9216271988064645e-48,1.6290625472443119e-23,4.0526580602495107e-37,3.8250400560447929e-42,3.8072707684564872e-33,1.2687523104271361e-67,1.3687402858849917e-73,4.8326107293579655e-39,1.8493730279387413e-49,2.0616201473982238e-63,0.88129999999999997,0.0,0.0,0.0,0.0098899999235799799,0.10880299999996691,0.0001,4.0361681086345057e-12,3.5998328525650218e-11,3.5993847200586375e-11,6.8745520129142928e-17,1.8783495390847363e-14,3.2159690316915318e-13,1.4235921100522046e-14,7.0306883042488621e-22,3.2709574013634681e-22,2.765554139341845e-24,3.6337975326312034e-19,2.0260629010768772e-14,9.155275184174287e-18,6.7830365898971615e-26,1.0696255805674213e-28,3.2971006387014882e-31,2.2427694200168972e-32,1.6720467770993639e-14,2.4642430292894304e-37,1.4219491979345892e-41,4.3097232411657382e-44,8.3073049717097052e-49,1.5287660575284345e-48,2.1836946673590508e-19,1.6286950617856174e-23,3.2526283234261245e-27,4.2222665105819083e-28,2.9709773890518355e-19,2.9173506389318495e-34,1.1747148486155598e-43,2.4981785776891882e-24,1.6217624033644344e-44,3.2701780414911412e-19,9.2445606187474577e-22,5.2647286985088979e-26,1.0325271657498461e-29,6.7567508813154115e-30,6.2677567676189174e-31,1.5925265804451431e-36,4.0097846407729577e-29,1.4792608515417108e-32,8.2851632166656628e-40,7.3984893424411974e-35,4.6291529411495713e-40,1.6730796851952638e-32,3.8623428102031978e-32,1.7459084377686517e-23,1.0060918662029622e-28,2.648277935223906e-38,9.9640016660151777e-44,2.3509750410465045e-28,2.7937333758126983e-28,7.1185123842956166e-31,5.4512472272729435e-35,2.8780428559035642e-38,1.1894453114827622e-34,4.0752524706239229e-37,1.9661988823048061e-47,6.6378467713251066e-51,2.1343436587970324e-54
