Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693),C7H9(2445),S(2538),S(2540),S(2539),S(2595),C7H9(683),S(997),S(2725),C7H9(1160),S(2726)
7.58621637507707e-16,0.002091134129064317,2.0912246075487418e-31,1.0861893086430339e-26,1.5632678497251749e-21,2.0912189698163842e-31,4.0592875557640454e-20,3.0075672156120917e-32,4.4656107120562658e-57,1.081017001680041e-45,3.4123810270850867e-48,1.5278423103617927e-44,1.5350223223831104e-38,3.3632683101741763e-25,4.1220660926763217e-38,1.6961538633642712e-55,8.0416237806913262e-51,8.9749107898101679e-40,1.226645534405718e-51,6.777597909056854e-76,6.6581379128268873e-48,4.0260239047716773e-66,4.0747965772480154e-39,1.2201792233390198e-57,1.4910020725188603e-29,6.8987199569622888e-45,2.871042119299799e-48,3.9365618742639538e-39,2.3642018099983417e-72,1.880967347671069e-78,1.7811932863704616e-46,6.8933696293498548e-59,3.8795039423015875e-75,0.88129999999999997,0.0,0.0,0.0,0.0098899999993711223,0.108803,0.0001,3.4125573188671002e-14,2.9376548974064037e-13,2.9376553533876726e-13,2.618980603508895e-19,6.9837669158390093e-19,7.2146765812876156e-15,5.1523149945544706e-19,1.3327073075409942e-26,8.2071796369587685e-27,8.122562137578282e-31,1.9461676033402748e-23,2.2842785248704478e-18,4.7676705275282118e-22,2.2712351587447551e-31,7.679598189110205e-35,4.4830224912242237e-37,3.0892453346263148e-40,2.127043209894171e-18,3.1057425202132109e-47,1.3426025807854249e-53,8.6992432186426072e-56,1.3058270077254492e-62,2.2368474775656797e-60,2.251960931287692e-23,1.4909997349197541e-29,2.0900727403497268e-35,2.4793358073244076e-36,8.9448813491395001e-21,2.6562562986633064e-42,2.3644198283170585e-51,4.196820042082185e-30,1.5011743862070734e-56,3.9806698938438073e-23,9.2376063378518743e-28,4.8706096483970658e-34,6.6191075954170328e-40,4.4856622500125098e-40,3.9235763083164612e-41,3.0003874858683758e-47,7.9876290579806954e-33,1.6280051042430334e-38,4.948802432145779e-46,2.0968716558381071e-40,2.6577544783836358e-46
1.5179023728759767e-15,0.002091134129064317,8.37032206813063e-31,4.347566538404862e-26,3.1278759295056124e-21,8.370284420332128e-31,8.1298924857157098e-20,1.2048196622050296e-31,1.7874054515645759e-56,1.3211916309742309e-45,1.3658416789389929e-47,6.6501600326324584e-44,3.0713750491450911e-38,6.7294590923057332e-25,1.6499007926764712e-37,1.3579544025055743e-54,6.4381876359058924e-50,3.592303439803401e-39,9.8207021673418691e-51,2.1696386842698576e-74,1.0656527769659492e-46,2.049005214905277e-65,3.2606809438355209e-38,2.4970025085663176e-56,1.193705231757927e-28,1.1046912422811626e-43,1.1506071177727154e-47,3.1516266327950538e-38,1.8927948145433176e-71,1.9489325233948629e-77,2.8508474809929668e-45,2.2066838339683496e-57,2.4860277982073365e-73,0.88129999999999997,0.0,0.0,0.0,0.0098899999987416987,0.108803,0.0001,6.8280794988700106e-14,5.8778506736068588e-13,5.8778489894187549e-13,6.3137053316393444e-19,2.79531748921477e-18,1.4426587816400138e-14,2.0619116035931751e-18,6.5330893120645198e-26,3.5416743990449331e-26,6.503029746082661e-30,7.7897284426790927e-23,9.1381628266357775e-18,1.9083074611891955e-21,1.7288745082695278e-30,6.1483328940074333e-34,3.5866699429583329e-36,4.9435172460871889e-39,8.5091493789779428e-18,9.9402036395995295e-46,8.5943945991919325e-52,5.5686426738315672e-54,1.6718124882836096e-60,1.4320786613073339e-58,9.0136880770536007e-23,1.1937014931330305e-28,3.3420307847437826e-34,3.9691975545592161e-35,1.7818399165038988e-20,4.2534872642071485e-41,2.0754833470440999e-50,3.3583254911902908e-29,9.6094628645288954e-55,1.5872292061186996e-22,7.2819899723731515e-27,7.6738702253127931e-33,2.0837740652404094e-38,1.4122821660390259e-38,1.2359221311604423e-39,1.2476579191910749e-45,3.1971241479070047e-32,1.303393087849577e-37,4.6931634070570161e-45,1.6780789461646098e-39,2.5679317614295506e-45
3.0364638436125157e-15,0.002091134129064317,3.3491999055745008e-30,1.7395757862075203e-25,6.2570381613088125e-21,3.3491709508189912e-30,1.6294484216673864e-19,4.828922851114934e-31,7.1519291635367535e-56,1.46905025081042e-45,5.4651456170098328e-47,3.073612392402627e-43,6.1440707846308559e-38,1.3461841953733084e-24,6.6017533673609228e-37,1.0867761967849675e-53,5.1525051408897803e-49,1.4373894509878167e-38,7.8596734732623917e-50,6.9392578929362096e-73,1.7040864386716873e-45,9.3732039396785894e-65,2.6069241971514297e-37,7.2561067312164003e-55,9.5532214406190643e-28,1.768216488913815e-42,4.6501127518102569e-47,2.5222351131508304e-37,1.514804437232512e-70,1.8059641841748289e-76,4.558793093394305e-44,7.0576412887025216e-56,1.5920592145879892e-71,0.88129999999999997,0.0,0.0,0.0,0.0098899999974828515,0.10880299999999997,0.0001,1.3659123853265541e-13,1.1758211066318466e-12,1.1758194301084829e-12,1.3938120152130546e-18,1.1184836672525525e-17,2.8823356040153713e-14,8.2474777557768776e-18,2.9334130035830884e-25,1.4728323425348943e-25,5.2044661267282717e-29,3.1168956980310231e-22,3.6525366232010947e-17,7.635691569759098e-21,1.2590770906757899e-29,4.9205117663891295e-33,2.8664741603885144e-35,7.9023026428055015e-38,3.4011190573722049e-17,3.1780270153609011e-44,5.495595028993433e-50,3.560810934272632e-52,2.1380644782126034e-58,9.1599194727702025e-57,3.6066297698203481e-22,9.5531617520570333e-28,5.3340964376734652e-33,6.3501977895734721e-34,3.5331506026669139e-20,6.8084020748320672e-40,1.9075075234900338e-49,2.6849921223089337e-28,6.144674117062871e-53,6.302872382773276e-22,5.7518636684019698e-26,1.2120697359134503e-31,6.5739364168797292e-37,4.4563946316210691e-37,3.9037437989471874e-38,4.6895872811889597e-44,1.2792591429527192e-31,1.0431085774570167e-36,4.1317617555681137e-44,1.3418650194011914e-38,2.2884624841753175e-44
6.0735867850855945e-15,0.002091134129064317,1.3398830133603436e-29,6.9592986935136982e-25,1.2515146590289017e-20,1.3398599513598677e-29,3.2717194079447535e-19,1.9383451110155932e-30,2.8612206924378245e-55,1.5533048391480466e-45,2.1864139678965258e-46,1.8319474971043265e-42,1.2289423383695505e-37,2.6926612875289423e-24,2.6411324077558771e-36,8.6958602175815019e-53,4.1227842960453982e-48,5.750495024927905e-38,6.2891362200280997e-49,2.2168766667483458e-71,2.7218206890249146e-44,4.035346704021202e-64,2.0817682891553922e-36,2.2843448487477455e-53,7.643951284314076e-27,2.8296934974297568e-41,2.0081871470564901e-46,2.0181337292249415e-36,1.2120630225333238e-69,1.5679242693576059e-75,7.2814482988012339e-43,2.2546324981607308e-54,1.0192310144319854e-69,0.88129999999999997,0.0,0.0,0.0,0.0098899999949651624,0.10880299999999993,0.0001,2.7321212539615425e-13,2.3518808223938091e-12,2.351871708673582e-12,2.926548919686249e-18,4.4746035082429881e-17,5.7509080699172382e-14,3.2972470655594024e-17,1.2473967758957425e-24,6.0053730658871128e-25,4.1644691577090345e-28,1.24695320255449e-21,1.4581263233325893e-16,3.0547552512091295e-20,8.5262895549432517e-29,3.9371207240419648e-32,2.2873158621887682e-34,1.2612640329378832e-36,1.3577581111308683e-16,1.0145196707084998e-42,3.5087905052204035e-48,2.27348396251545e-50,2.7302279301838456e-56,5.8517391379586709e-55,1.4428711168087957e-21,7.6438562575263378e-27,8.4876392523305038e-32,1.0152466118786894e-32,6.9446368147371542e-20,1.089582809498667e-38,2.2171845270000227e-48,2.1441110037749434e-27,3.9232157511895683e-51,2.4838653337117043e-21,4.5244079901295439e-25,1.9072892803435318e-30,2.0641331344721366e-35,1.3998125864035429e-35,1.2286340357311202e-36,1.6303866423144574e-42,5.1178148670150008e-31,8.3464020786873832e-36,3.4778779861984404e-43,1.0719269622547953e-37,1.9398111046723273e-43
1.2147832668031752e-14,0.0020911341290643167,5.3598481974576532e-29,2.7838360207041436e-24,2.5030496856116764e-20,5.3596633862603778e-29,6.5936710753831763e-19,7.805717470876813e-30,1.1445680817898402e-54,1.5988015907563982e-45,8.7463665437019852e-46,1.6858593204957368e-41,2.4579973096164482e-37,5.3856175593594325e-24,1.0565403653530796e-35,6.9573478898112965e-52,3.2985363525038988e-47,2.3003862202879549e-37,5.0321119873128533e-48,7.0683226794610963e-70,4.3385786073732179e-43,1.6790984024047832e-63,1.6589432032104897e-35,7.2684164031105651e-52,6.1156179267772098e-26,4.5278787752760941e-40,1.2764774921562469e-45,1.6146003955282658e-35,9.6972540111574751e-69,1.3115437436136315e-74,1.1606618925451913e-41,7.1882937779458852e-53,6.5239851495764999e-68,0.88129999999999997,0.0,0.0,0.0,0.0098899999899297961,0.10880299999999969,0.0001,5.4645389822550522e-13,4.7039509523163409e-12,4.7039091338537392e-12,5.9933338052599795e-18,1.7899394976490999e-16,1.144525002580659e-13,1.3171848330355381e-16,5.1482164040534942e-24,2.4229122181464303e-24,3.3320605017286969e-27,4.9881553425897742e-21,5.8081179070230259e-16,1.2219868467798433e-19,5.2013808150497504e-28,3.149938148989075e-31,1.8200269527012577e-33,2.0075531999493416e-35,5.4083237319776238e-16,3.2298923077015124e-41,2.234253240761759e-46,1.4476626790685983e-48,3.4770705978289295e-54,3.7304448668924034e-53,5.7718290649994306e-21,6.1154674295679451e-26,1.3428489987596063e-30,1.621395094626053e-31,1.3421570162497248e-19,1.7435639736626105e-37,3.9513911335630547e-47,1.7086256542522572e-26,2.4981492972235666e-49,9.6469341180516186e-21,3.5160460138514171e-24,2.9667059783250644e-29,6.3926489192351047e-34,4.3386933731294214e-34,3.8231109329368249e-35,5.3524757366371719e-41,2.0472490691672678e-30,6.6776343711127779e-35,2.8561320142875426e-42,8.5480597920393341e-37,1.598996110923669e-42
1.822207855097791e-14,0.0020911341290643162,1.1389773350084836e-28,5.9156312605779361e-24,3.7544978204460124e-20,1.1389244476247145e-28,9.9530315732690189e-19,1.6663719890376325e-29,2.4322460058415833e-54,1.6001759511468461e-45,1.8586472864167537e-45,5.5524431279852135e-41,3.6870367324940375e-37,8.0785759267503674e-24,2.2452046749372092e-35,1.9894150869507452e-51,9.4319753928036227e-47,4.8884392032111533e-37,1.4389665625058513e-47,3.222328433380309e-69,1.5939640719441494e-42,3.6117082474711788e-63,4.7328151410270902e-35,3.3129251612154388e-51,1.7487068175951142e-25,1.6665817178860882e-39,4.0323127645679445e-45,4.6167621713615103e-35,2.7728482745118751e-68,3.7957867161768547e-74,4.2641922968566522e-41,3.2769383180051809e-52,3.6383471038824218e-67,0.88129999999999997,0.0,0.0,0.0,0.0098899999848944351,0.10880299999999934,0.0001,8.1969567015720997e-13,7.0559719010793614e-12,7.0558794302061339e-12,9.0601146464551685e-18,3.8036426014545752e-16,1.7097108344868918e-13,2.7964139586887762e-16,1.1041678998150729e-23,5.1589406604944315e-24,9.5281864929199966e-27,1.0599991321006851e-20,1.2306209013503854e-15,2.5967626884092799e-19,1.2914380078911211e-27,9.0069799863127286e-31,5.1879415534793205e-33,7.3705108708370005e-35,1.1459127263608468e-15,1.4715597485442863e-40,1.225378080195014e-45,7.9397215668993358e-48,2.2397361037837951e-53,2.0468358767586617e-52,1.2265246567507228e-20,1.7486516965335613e-25,4.9159171825763385e-30,5.9623566084852384e-31,1.9570026986550679e-19,6.4177396292006419e-37,1.6235212917935042e-46,4.874558100747065e-26,1.3701134609641493e-48,2.0089464861489954e-20,9.8933915304390272e-24,1.077761657534139e-28,2.881261577196408e-33,1.9561511267032066e-33,1.7264723228594455e-34,2.4431851046785527e-40,4.3504446618775332e-30,1.9094094770028762e-34,8.2223562990532447e-42,2.4396601816822244e-36,4.6077803598755488e-42
2.4296324433924067e-14,0.0020911341290643154,1.94295789445847e-28,1.0091242923791362e-23,5.0058588431732905e-20,1.9428462802097841e-28,1.3349800038175606e-18,2.8546534619038179e-29,4.1491472968358473e-54,1.6431109467498799e-45,3.1706733022276766e-45,1.3331746099641554e-40,4.9160606071990389e-37,1.0771536397745582e-23,3.8301080279767241e-35,4.1963091073315413e-51,1.989502289183778e-46,8.3392091160044234e-37,3.0353821036170319e-47,9.59195510020555e-69,4.0359303579828992e-42,6.2004068777516239e-63,9.9623421314057477e-35,9.8606120484531924e-51,3.6885400230833986e-25,4.2268311812776486e-39,1.002605529761754e-44,9.7380314703014793e-35,5.8487657586824674e-68,8.0614448131870522e-74,1.0796970499212457e-40,9.7541425587182657e-52,1.3718993994852391e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999798590862,0.10880299999999889,0.0001,1.0929374411912688e-12,9.4079437875790787e-12,9.4077826008528951e-12,1.2126834133998648e-17,6.4885384420470739e-16,2.2706799983706475e-13,4.7662236929926493e-16,1.892769297368296e-23,8.80641473294328e-24,2.0098830993638019e-26,1.8082420342766968e-20,2.0936373369469173e-15,4.4297934903330366e-19,2.4246185777572813e-27,1.8998406278988547e-30,1.0911933654162139e-32,1.8650555532745515e-34,1.9495245580227712e-15,4.3779315749354247e-40,4.2062125787197467e-45,2.7253767791818862e-47,8.7342859535161602e-53,7.0308230290230432e-52,2.0923041515201783e-20,3.6884008434617124e-25,1.2407137175793657e-29,1.510922992983203e-30,2.5406678485381692e-19,1.6277475617962433e-36,4.5729399420645993e-46,1.0260710584897254e-25,4.7030331599138339e-48,3.3643962706160169e-20,2.0571312343650253e-23,2.7018665014408658e-28,8.4895994607272169e-33,5.7654800446940655e-33,5.0959877585698833e-34,7.2602445453482895e-40,7.4213398789412621e-30,4.0275041459428799e-34,1.7408888416084712e-41,5.1372237163401795e-36,9.7612539103447338e-42
3.644481619981638e-14,0.0020911341290643128,4.0226008471274174e-28,2.0892013402455619e-23,7.5083758030963901e-20,4.0222958129198435e-28,2.0231128501851574e-18,5.9518065462524957e-29,8.5902850238481482e-54,2.8717767161820545e-45,6.5645576549094766e-45,4.4363397947835041e-40,7.3740718666101535e-37,1.615746230172889e-23,7.9298707649237565e-35,1.1461579829316753e-50,5.4340167451724386e-46,1.7265494830592347e-36,8.291558277642229e-47,4.1891638021902911e-68,1.4074298309522777e-41,1.2894187865659841e-62,2.7117025511834607e-34,4.305708358864778e-50,1.0074508994992806e-24,1.4781426980572484e-38,3.7733456500511544e-44,2.6597092975712525e-34,1.59747727523328e-67,2.2165033098753104e-73,3.765173546110996e-40,4.2594781653386113e-51,9.9661165249536474e-66,0.88129999999999997,0.0,0.0,0.0,0.0098899999697884128,0.10880299999999767,0.0001,1.6394209811526664e-12,1.4111772781974125e-11,1.4111431411909457e-11,1.8260123767011301e-17,1.3433481542413051e-15,3.3828194605443518e-13,9.8535306258212808e-16,3.9375829639574923e-23,1.8233641866334813e-23,5.4902493248039715e-26,3.7437320288698064e-20,4.3151301087413743e-15,9.1713218651543216e-19,5.5772263776473625e-27,5.1890442324355743e-30,2.9663773425826924e-32,6.4970981528577215e-34,4.0181037898203334e-15,1.9100252707956996e-39,2.2557050798390825e-44,1.4615643642501431e-46,5.6666654556730268e-52,3.7798704357452893e-51,4.3318038080941135e-20,1.007402589525196e-24,4.3033931159335185e-29,5.2763084182200289e-30,3.6396627878383091e-19,5.6929236535050197e-36,1.8936023969098801e-45,2.7929199972930639e-25,2.5221437725816555e-47,6.7569937544271625e-20,5.4885963428402367e-23,9.2683317736842136e-28,3.6440569954537627e-32,2.4760191924827276e-32,2.1940157684238299e-33,3.1502733843650503e-39,1.5364786437332719e-29,1.1000282833670491e-33,4.7733272736509131e-41,1.3991685341352067e-35,2.677949992341246e-41
4.85933079657087e-14,0.002091134129064309,6.8412819821324698e-28,3.5530663062684499e-23,1.0010570753158641e-19,6.8406435152747946e-28,2.7250012244038451e-18,1.0189857467329015e-28,1.4609760556271708e-53,-1.2200831080762486e-44,1.1164672226816216e-44,1.081339269830889e-39,9.8320259514794825e-37,2.1543396008273567e-23,1.3486766724275848e-34,2.3981653454578675e-50,1.1369861471858083e-45,2.9364303953611266e-36,1.7350512538734092e-46,1.2183820779353269e-67,3.5086422926759573e-41,2.2342984931729657e-62,5.6565373986053857e-34,1.252141976381663e-49,2.1079085043420281e-24,3.6934617749043846e-38,1.0324000701024927e-43,5.5648870399157369e-34,3.3424392704685668e-67,4.6781688121451913e-73,9.3863628223994215e-40,1.2387322857582063e-50,3.6645931634851622e-65,0.88129999999999997,0.0,0.0,0.0,0.0098899999597177723,0.10880299999999603,0.0001,2.1859045178131018e-12,1.8815422339985908e-11,1.8814833403739308e-11,2.439317913790344e-17,2.2846380393454753e-15,4.4797126154502158e-13,1.6735046927555424e-15,6.7150518708559222e-23,3.0994315654451323e-23,1.1488597916629871e-25,6.3670722762015784e-20,7.3075216960437984e-15,1.5597938089315407e-18,1.0138381871839336e-26,1.0857153450996945e-29,6.1807770216377886e-32,1.6182909573430938e-33,6.8045180287202901e-15,5.5507879801438532e-39,7.5020818229051585e-44,4.8609106685413591e-46,2.1236705536693475e-51,1.2588653267729594e-50,7.3671540449121587e-20,2.107788530253762e-24,1.0680599461342831e-28,1.3168645119696508e-29,4.6366517606129976e-19,1.4226202896662041e-35,5.3661496910425555e-45,5.8259602603466208e-25,8.3882203148331035e-47,1.1166818993408529e-19,1.1250183611241049e-22,2.2797213009559376e-27,1.0458681147011013e-31,7.1091450882287563e-32,6.3118153682428382e-33,9.1032748260343712e-39,2.6131103114823269e-29,2.301600823709217e-33,1.001005302007421e-40,2.9201803298873967e-35,5.6177591766448466e-41
6.074179973160101e-14,0.002091134129064305,1.04517358740943e-27,5.4280836770340622e-23,1.2512419462902235e-19,1.0450573270034662e-27,3.4416270892891823e-18,1.5673201757718811e-28,2.232025536897763e-53,2.0857850101081135e-43,1.7057176662928489e-44,2.2574173956734141e-39,1.2289918779226048e-36,2.6929338128528878e-23,2.060489773208498e-34,4.3657931981218924e-50,2.0698494487473411e-45,4.4862249802258404e-36,3.1589228599241135e-46,2.9529284837327136e-67,7.4264963919679161e-41,2.9305290295856654e-62,1.0265688749169962e-33,3.0344093828146927e-49,3.8373277838751164e-24,7.8360323330007314e-38,2.4220615742898403e-43,1.0130425670736401e-33,6.084734904574143e-67,8.2431647267683893e-73,1.9867453921399006e-39,3.0019841354319795e-50,1.0904470571889386e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999496471717,0.10880299999999393,0.0001,2.7323880509367925e-12,2.3518880432649591e-11,2.3517970967263266e-11,3.052598514980311e-17,3.4903308900583661e-15,5.560477049152394e-13,2.5531051188762849e-15,1.0277446593299862e-22,4.7311900689726199e-23,2.0916673267661329e-25,9.727368149485832e-20,1.1115429581257399e-14,2.3829942198282082e-18,1.6228132847336578e-26,1.9764866337413261e-29,1.1204230137099823e-31,3.4223329849817158e-33,1.0350313571281721e-14,1.34423796206923e-38,2.0495397260152408e-43,1.3279826559643856e-45,6.4659300652923122e-51,3.4446543037867357e-50,1.1255146460424593e-19,3.837074820412842e-24,2.2505890949793173e-28,2.7905549243876636e-29,5.5337119385391202e-19,3.0184903472529096e-35,1.278619039040121e-44,1.0573173636828266e-24,2.2916320731052285e-46,1.6572459046210264e-19,2.0061820845795095e-22,4.7609386693302463e-27,2.5012285968384661e-31,1.7008580915743212e-31,1.5131102007798379e-32,2.1897334514872062e-38,3.9921734680354143e-29,4.1899140609991621e-33,1.8251701804118284e-40,5.3025086945282874e-35,1.024547513264586e-40
8.503878326338564e-14,0.0020911341290642932,2.0097327624394528e-27,1.0437068238728727e-22,1.7515049391225349e-19,2.009425695933321e-27,4.9200131329985642e-18,3.0609253839551368e-28,4.2920136270688789e-53,1.6500951545264146e-45,3.2800538536973949e-44,8.0699727552723622e-39,1.7205516824444894e-36,3.7701248503793641e-23,3.962312799710903e-34,1.1527075657367423e-49,5.4650417824023577e-45,8.626909658380564e-36,8.3425817944585952e-46,1.5170147630423561e-66,2.7001618194351923e-40,5.9349111101190676e-62,2.687783664238358e-33,1.5583430341503857e-48,1.0131319993825493e-23,2.8707920740900952e-37,1.20633360535001e-42,2.6745385123182212e-33,1.6065028962188309e-66,2.1176777987684619e-72,7.2235057272237092e-39,1.5417683491438697e-49,9.0217031877366043e-64,0.88129999999999997,0.0,0.0,0.0,0.0098899999295060798,0.10880299999998834,0.0001,3.8253551063517981e-12,3.2925215493289818e-11,3.2923436340929204e-11,4.2790839020328024e-17,6.7113923659688426e-15,7.6739733885967361e-13,4.8933799520124637e-15,1.9805898254245763e-22,9.0742795893197536e-23,5.5239410745346159e-25,1.8704939200151669e-19,2.1159913365949117e-14,4.5823091852909375e-18,3.3080017744077939e-26,5.2183499387687411e-29,2.9244954870007865e-31,1.2408249459529249e-32,1.9703398494867492e-14,6.8848827249344524e-38,1.5158099456383435e-42,9.8215909199985681e-45,7.0845032228623348e-50,2.5629391373573968e-49,2.1642244061919594e-19,1.0130411425436249e-23,8.0672903011988662e-28,1.0184193659607921e-28,7.0756153178007461e-19,1.1061174706074172e-34,6.4026176868452869e-44,2.7682972301579866e-24,1.6948674288201225e-45,2.9892751900421678e-19,5.0204948450062146e-22,1.6607851396022895e-26,1.2226709307022527e-30,8.3269500977483327e-31,7.4645561345664227e-32,1.0876065770712496e-37,7.6764638785650633e-29,1.1062049427026477e-32,4.8296639145673152e-40,1.390332041571669e-34,2.7120076143625953e-40
1.336327503269549e-13,0.002091134129064258,4.9025791764169004e-27,2.5458117603302369e-22,2.7516036724334563e-19,4.901391516788927e-27,8.0561963108543906e-18,7.7149221431220168e-28,1.047065613302178e-52,1.6524585998809953e-45,8.0023864737790598e-44,4.9666261739926693e-38,2.703596711439372e-36,5.9245175240417387e-23,9.6672178897873752e-34,4.4573751667981786e-49,2.1132485721427667e-44,2.1047209240338161e-35,3.2275992521686276e-45,1.6115322154022048e-65,1.6815008361326981e-39,1.495513436463047e-61,1.0197764845623897e-32,1.6544196416826057e-47,3.9172637262937991e-23,1.8204133607978185e-36,1.2808812090836442e-41,1.0340189943779237e-32,6.2116143490709345e-66,8.275583881056093e-72,4.4983712363798431e-38,1.6369544282868579e-48,1.6291145703126399e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998892243279,0.10880299999997171,0.0001,6.0112891741173715e-12,5.1735605081153187e-11,5.1731148691118283e-11,6.7317572988828083e-17,1.6371603958307899e-14,1.1717439703819856e-12,1.1854261394965639e-14,4.8416252864538329e-22,2.199706806054045e-22,2.1370401733940755e-24,4.5631789691862098e-19,5.0528521769562756e-14,1.1178829625272432e-17,8.5118692232021607e-26,2.0176943769168078e-28,1.1020327455345739e-30,7.6766063841811903e-32,4.7050457276832154e-14,7.2616602120006943e-37,2.8291581774380876e-41,1.8331455050333409e-43,2.4188055685125614e-48,4.829946738801836e-48,5.2794891036668022e-19,3.9167134765393347e-23,4.8626364760314118e-27,6.3987056656031257e-28,9.3805915291226287e-19,7.0173649658154195e-34,6.6802458776669218e-43,1.0503305674613284e-23,3.1634020921664313e-44,6.4258911431434495e-19,1.7342760219365198e-21,9.4457488894111833e-26,1.1583324604085103e-29,7.9178938904662405e-30,7.2323293217211667e-31,1.0609500747964386e-36,1.8726323318455792e-28,4.2769607857442998e-32,1.8715016495504519e-39,5.2922281730709481e-34,1.0512554154015296e-39
1.7385386947749023e-13,0.0020911341290642178,8.2695865475399638e-27,4.2939497788471905e-22,3.5789499829892302e-19,8.267036049668347e-27,1.0833086884946483e-17,1.3323255271031322e-27,1.7662531797298482e-52,1.4784112237616769e-44,1.3499500575595871e-43,1.306887893561377e-37,3.5171856329164569e-36,7.7077144504481848e-23,1.6308448932192408e-33,9.5718586267388494e-49,4.5380139355223207e-44,3.5505298495613727e-35,6.9332695970732053e-45,5.1218761888994347e-65,4.4368245430299217e-39,2.5391028424215728e-61,2.1645477626283776e-32,5.2562319108961715e-47,8.4114968494340039e-23,4.8458884467983345e-36,4.0866576589577934e-41,2.220220018690959e-32,1.3338246989719282e-65,1.7833926942077989e-71,1.1869445974401692e-37,5.2009789827284131e-48,6.4366062159299449e-62,0.88129999999999997,0.0,0.0,0.0,0.0098899998558836313,0.1088029999999524,0.0001,7.820581927834437e-12,6.7302645446570422e-11,6.7295002671461303e-11,8.7615326515264893e-17,2.7614997046258268e-14,1.4884937805895843e-12,1.9893091316764376e-14,8.1738211107895512e-22,3.6924252333755387e-22,4.5905301768753327e-24,7.697427953290858e-19,8.3901281985850445e-14,1.8857100308286113e-17,1.4650262704538089e-25,4.3326073079962222e-28,2.3294024082164712e-30,2.0191074557903847e-31,7.8126047336604161e-14,2.301469489511259e-36,1.0443221181976136e-40,6.7666686537529218e-43,1.0049687418279947e-47,1.7932261274967319e-47,8.9054078040585294e-19,8.4100643611451281e-23,1.2629217197343148e-26,1.6956854734552365e-27,1.0655425399774749e-18,1.8685387225907018e-33,2.1154569370935868e-42,2.229409281659437e-23,1.1677056086168364e-43,9.8963176833455996e-19,3.4792550851728213e-21,2.3858251750363773e-25,3.5253564264424778e-29,2.413346949012155e-29,2.2210084691352716e-30,3.2637071794015534e-36,3.1587541996762835e-28,9.1836405799494319e-32,4.0218592028644285e-39,1.1255436732314476e-33,2.2594239740646449e-39
2.1407498862802552e-13,0.002091134129064167,1.2517035528064452e-26,6.4989904337144917e-22,4.4059016784070153e-19,1.2512339911998673e-26,1.3773921956524623e-17,2.0640048215432138e-27,2.6735663564553013e-52,-1.5441410562528585e-44,2.0435020517615905e-43,2.8609697350751962e-37,4.3307063954466946e-36,9.4909214985937101e-23,2.4688003578979496e-33,1.7622790976857555e-48,8.3549192424325001e-44,5.3746593581295584e-35,1.2769211159130353e-44,1.3394849825839545e-64,9.7276229709448522e-39,3.9682673452090487e-61,3.937325512838737e-32,1.3741438669073814e-46,1.5485446759932512e-22,1.073032236172111e-35,1.0763137463765486e-40,4.087164923046332e-32,2.4555748833492754e-65,3.3936747968836546e-71,2.6023452259665106e-37,1.3597553468149779e-47,1.9915050566208056e-61,0.88129999999999997,0.0,0.0,0.0,0.0098899998225432922,0.10880299999992812,0.0001,9.6298746421888078e-12,8.2867661972355328e-11,8.2855916566472561e-11,1.0791044088070319e-16,4.1798193541393547e-14,1.7899281945784686e-12,2.9955576466990914e-14,1.2378748291716542e-21,5.5611168814612988e-22,8.4543450040524801e-24,1.1651530522604299e-18,1.2501796368715692e-13,2.8543853132529758e-17,2.2415829826364592e-25,7.9763390151998879e-28,4.2191644669808688e-30,4.4112391284007719e-31,1.1641251620891186e-13,5.9983078605659304e-36,3.2176103407001943e-40,2.0848509584357151e-42,3.6343625496484772e-47,5.5484065088061166e-47,1.3479523399150969e-18,1.5482351553320138e-22,2.7216337466146557e-26,3.7357639034020878e-27,1.1546574843216453e-18,4.138745607526924e-33,5.5193083912856349e-42,4.0553248890863147e-23,3.597783354282861e-43,1.3743177318029201e-18,5.9913636577710625e-21,4.9962483411162558e-25,8.7529327044237162e-29,6.0028021734974827e-29,5.5761945386218396e-30,8.204867149945775e-36,4.7812135411623e-28,1.6906501873923299e-31,7.4079559529148499e-39,2.0515489802199174e-33,4.1620156455955585e-39
