Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180),C7H10(825),S(1202),S(1355),S(1332),S(1411),S(1338),C7H11(717),C5H7(1246),S(1664),S(1663),C7H9(60),C5H8(1509),CHO3(138),S(1272),S(1328),C7H9(1957),C7H9(693)
1.490123867165731e-08,0.0021782385700514226,1.4900141408725517e-13,9.4641069294523242e-10,5.3447514508257369e-12,5.720192335204739e-10,7.5586155513219656e-07,2.4910434551078896e-08,1.8577288556598955e-30,6.6541074032731806e-27,1.8529002710927952e-24,3.4675000556802927e-16,1.1569402080884903e-22,3.418136581986394e-14,7.2634978943620545e-16,4.5572599093840735e-25,4.1572363984899401e-22,1.1421939107884812e-18,2.0505187702347919e-20,9.0793061751700195e-29,3.786418355323051e-17,1.3231523464650879e-27,2.0835841459982229e-15,4.5759857786333393e-19,2.2720933308726679e-06,2.1923875848721238e-13,3.0361924948941256e-13,1.0864063534281559e-10,3.3102322514546977e-38,1.4783046346597051e-26,7.7559810834723461e-16,7.0342248760150526e-19,7.1753216561973196e-26,0.88129999999999997,0.0,0.0,0.0,0.0096087959049391304,0.10877650973026813,9.9999999965818837e-05,1.0006250191328906e-05,0.0001099028073315493,8.3302066420387958e-05,5.8378452523547394e-11,2.4255019782834592e-05,1.4479282923499784e-09,3.8163392331791555e-07,3.329765623988442e-13,3.5445174349384968e-15,1.0702708863754808e-06,1.2759007784464645e-06,1.6152985821979371e-05,9.6758828650725831e-06,1.3857305882782186e-15,3.5393840033434479e-11,2.9724543920639527e-14,2.5935131728902843e-10,2.2851180257458735e-05,3.2277106841822902e-10,5.9692387018732608e-11,2.252137643844708e-11,8.1955685101052591e-12,6.5713838946892238e-12,5.1163684122346801e-08,2.2608318212099013e-06,1.0831088296567386e-09,6.8269200975977187e-10,7.5875887002302038e-14,9.4962353087861868e-09,3.8422268912563645e-16,1.5500597340553222e-09,1.544353122666248e-12,9.9221443342889351e-11,2.9671879274545461e-09
1.5028116980610177e-08,0.0021782381759799297,1.5149609547964688e-13,9.6200339040665335e-10,5.3881808424888562e-12,5.9045837507719523e-10,7.6805084974352754e-07,2.5741015005311307e-08,1.9073541925547261e-30,-4.3234051095141746e-27,1.9706542713208027e-24,3.584333176009942e-16,1.2282718146354862e-22,3.510820738342163e-14,7.5346768308145144e-16,4.8751949201222571e-25,4.3746793992863634e-22,1.1985361415082644e-18,2.1828428046847906e-20,9.7610226320686705e-29,3.9306579845535763e-17,1.2782847764232023e-27,2.1480244657950883e-15,4.8115410753368909e-19,2.310365772544014e-06,2.2362553875793964e-13,3.1255957837832946e-13,1.1323089794579644e-10,3.4180077742118607e-38,1.4786887142068173e-26,8.0448696547174162e-16,7.4054349669328043e-19,7.5664196983942657e-26,0.88129999999999997,0.0,0.0,0.0,0.0096064057775604936,0.10877627747376892,9.9999999964891993e-05,1.008910862136172e-05,0.00011078656296021925,8.3950571093124486e-05,5.8847773083969995e-11,2.4444505108203922e-05,1.4475865189761497e-09,3.8470222158236454e-07,3.355778454738563e-13,3.5730149977583144e-15,1.0968981896795601e-06,1.3045495778799519e-06,1.6288378569142431e-05,9.8370117555797513e-06,1.4165362457979685e-15,3.6199002083221453e-11,3.0466635975072262e-14,2.6660450255904011e-10,2.3043072431742566e-05,3.3461503499852192e-10,6.1909619210988341e-11,2.3439787412425715e-11,8.5580572090325558e-12,6.9294579735849253e-12,5.1567099435017358e-08,2.2987529091670913e-06,1.1012739259518254e-09,6.9414206218480787e-10,7.6759882399750621e-14,9.8179873234071913e-09,3.998597708176879e-16,1.5640724959930944e-09,1.6189325366508554e-12,1.0086328808859146e-10,3.0168068276300161e-09
1.5154995289563045e-08,0.002178237782392703,1.5401082491321915e-13,9.7771822264060654e-10,5.4315366849145781e-12,6.0931645430732645e-10,7.8032122501414967e-07,2.6591584341625216e-08,1.9579796245549402e-30,3.5189880941635676e-27,2.0950578932391389e-24,3.7043594384719333e-16,1.3034537755952055e-22,3.6055844439611865e-14,7.814228337860023e-16,5.2131614162167147e-25,4.6021219104513661e-22,1.2573016477032499e-18,2.3227810180181743e-20,1.0488081129903215e-28,4.0794750649235225e-17,1.2170613743332845e-27,2.2141027084354503e-15,5.0575092788909479e-19,2.3489385339208959e-06,2.2805600236235382e-13,3.2167576258034863e-13,1.1797260083517884e-10,3.5285368294559333e-38,1.4790862175215638e-26,8.3426475118155863e-16,7.7934346579056422e-19,7.9760953366971517e-26,0.88129999999999997,0.0,0.0,0.0,0.0096040159146639926,0.10877604503752202,9.999999996394436e-05,1.0171927907840914e-05,0.00011166929082162651,8.4597925717721923e-05,5.9316545768453204e-11,2.4633652677113574e-05,1.4472447806266187e-09,3.8776693810360896e-07,3.3817449177734386e-13,3.6014792942711655e-15,1.1239446388098178e-06,1.3336041637834136e-06,1.6423735126888967e-05,9.9993903360676983e-06,1.4477753633375544e-15,3.7015723406197688e-11,3.1220466160467476e-14,2.7398935591166535e-10,2.3234919396784753e-05,3.4677794150945494e-10,6.4187324981178152e-11,2.4386340140308937e-11,8.9327355155107779e-12,7.3035382485713674e-12,5.196980241057756e-08,2.336966139632476e-06,1.1195789099447781e-09,7.0568029421505426e-10,7.764766662668825e-14,1.0147688691023222e-08,4.1602205599166489e-16,1.578081961297359e-09,1.696410704625757e-12,1.0251798755465203e-10,3.0668186029120004e-09
1.5281873598515912e-08,0.0021782373892846527,1.5654559386736915e-13,9.9355508922333001e-10,5.4748977793049742e-12,6.2859882003407281e-10,7.9267220772742335e-07,2.74624326564125e-08,2.0096237510345189e-30,-3.1182468209365857e-27,2.2264343964403321e-24,3.8276502273405228e-16,1.3826614331488841e-22,3.7024582889067027e-14,8.1023645336298235e-16,5.5722753957577499e-25,4.8399576008200237e-22,1.3185779766088162e-18,2.4707169419605423e-20,1.1263109127289e-28,4.2329899107765709e-17,1.1896696096113149e-27,2.2818538262794522e-15,5.3142794797136167e-19,2.3878110837560873e-06,2.3253009129449847e-13,3.3096948056914908e-13,1.2286932495230283e-10,3.641885227172163e-38,1.4794970071749505e-26,8.6495388035400298e-16,8.1988619750503067e-19,8.4050942516298592e-26,0.88129999999999997,0.0,0.0,0.0,0.009601626320719165,0.10877581241989855,9.9999999962975598e-05,1.0254708061621844e-05,0.00011255098766255905,8.5244127573657068e-05,5.978476884876744e-11,2.4822461699613244e-05,1.4469030779744968e-09,3.9082806158250812e-07,3.4076649046475033e-13,3.6299102195335448e-15,1.1514128372754354e-06,1.3630668761189391e-06,1.6559055499629633e-05,1.016301647254683e-05,1.4794504359137574e-15,3.7844071821679364e-11,3.1986108072351632e-14,2.8150690538609964e-10,2.342672115776598e-05,3.5926516961690648e-10,6.6526539374244518e-11,2.5361601315474016e-11,9.3198787267252921e-12,7.6941811116279376e-12,5.2371791345415586e-08,2.3754708592106446e-06,1.138023467668069e-09,7.1730650794246189e-10,7.8539233118937459e-14,1.0485462073393498e-08,4.3272382477275255e-16,1.5920881301778879e-09,1.7768728447748769e-12,1.0418552512657193e-10,3.1172227478613669e-09
1.540875190746878e-08,0.002178236996650722,1.5910039069661282e-13,1.0095138126521772e-09,5.5181921198017853e-12,6.4831082652785746e-10,8.0510332310374207e-07,2.835385126842473e-08,2.0623130412693705e-30,2.8251481728451302e-27,2.365121789843067e-24,3.954278494186383e-16,1.4660784655623022e-22,3.8014729604350575e-14,8.3993026537356693e-16,5.9537113811751876e-25,5.0885944130467919e-22,1.3824554753539156e-18,2.6270528677845116e-20,1.2088883891638808e-28,4.3913258727040616e-17,1.1495452317810208e-27,2.3513134917223245e-15,5.5822522274859245e-19,2.4269828893708322e-06,2.3704774665188019e-13,3.4044240676113657e-13,1.2792470824304196e-10,3.7581221766391708e-38,1.4799251552011653e-26,8.9657730545345259e-16,8.6223777907511262e-19,8.8541893713713264e-26,0.88129999999999997,0.0,0.0,0.0,0.0095992370001792733,0.10877557961928178,9.9999999961985437e-05,1.0337449093601888e-05,0.00011343165024990911,8.5889173966360378e-05,6.0252440607364524e-11,2.5010931393346948e-05,1.4465614116904531e-09,3.9388558078976415e-07,3.4335383079577489e-13,3.6583076692506308e-15,1.1793053690090179e-06,1.3929400420266238e-06,1.6694339691846327e-05,1.0327888027118006e-05,1.5115639448231614e-15,3.8684114782059615e-11,3.2763634756746415e-14,2.8915817248410137e-10,2.3618477719964034e-05,3.7208213660357039e-10,6.8928304454543338e-11,2.636614316824277e-11,9.7197654095549491e-12,8.1019585599118705e-12,5.2773064552023415e-08,2.4142664123001301e-06,1.1566072840973503e-09,7.2902050479278702e-10,7.9434575276769916e-14,1.0831430908524382e-08,4.4997971768150074e-16,1.6060910028668602e-09,1.8604060988592371e-12,1.0586588414229278e-10,3.1680187555984018e-09
1.5535630216421648e-08,0.0021782366044858655,1.6167520624859372e-13,1.0255942610822752e-09,5.5614955810221911e-12,6.6845783252651579e-10,8.1761409452666529e-07,2.9266132613070537e-08,2.1160674330904977e-30,-2.4793748227120977e-27,2.5114723685148436e-24,4.0843186850419506e-16,1.5538947264805794e-22,3.9026592350557278e-14,8.705264839166735e-16,6.3587055460943364e-25,5.348454042607065e-22,1.4490271722565465e-18,2.792209407952914e-20,1.296832930978598e-28,4.5546092144514923e-17,1.1356656406474435e-27,2.4225180567828396e-15,5.8618432042462188e-19,2.4664534167565398e-06,2.4160890868190175e-13,3.5009621172770328e-13,1.3314244232582595e-10,3.8773192932008473e-38,1.4803714038039569e-26,9.2915849417128995e-16,9.0646650643349958e-19,9.3241798580966425e-26,0.88129999999999997,0.0,0.0,0.0,0.0095968479574821252,0.10877534663406696,9.9999999960973551e-05,1.0420151014717711e-05,0.00011431127536959564,8.653306222563436e-05,6.0719559336804806e-11,2.5199060983089472e-05,1.4462197824428422e-09,3.9693948456215267e-07,3.4593650212800915e-13,3.6866715397412743e-15,1.2076247995550721e-06,1.4232259765767382e-06,1.6829587708087519e-05,1.0494002858254403e-05,1.544118358445127e-15,3.9535919394222922e-11,3.3553118743485727e-14,2.9694417255364446e-10,2.3810189088747438e-05,3.8523429265374399e-10,7.13936687709954e-11,2.740054306947142e-11,1.0132677173355243e-11,8.5274574680829366e-12,5.31736203580168e-08,2.4533521412507116e-06,1.1753300432267955e-09,7.4082208557308315e-10,8.0333686522380336e-14,1.1185719354939384e-08,4.6780472118536711e-16,1.6200905796154833e-09,1.9470994342585346e-12,1.0755904789724157e-10,3.2192061179091688e-09
1.5662508525374516e-08,0.0021782362127850674,1.6427003048843705e-13,1.0417962731393973e-09,5.6047368711705807e-12,6.8904520021639545e-10,8.3020404408675646e-07,3.0199570119467487e-08,2.1709158667848955e-30,2.477372455236085e-27,2.6658520263436229e-24,4.2178466471031827e-16,1.6463074561263792e-22,4.006047966218789e-14,9.0204778393087332e-16,6.7885499065433017e-25,5.6199711786236927e-22,1.5183886129402418e-18,2.9666247456739816e-20,1.3904510693296268e-28,4.7229689396145447e-17,1.1072817012744865e-27,2.4955045046259624e-15,6.1534788669206545e-19,2.5062221306972786e-06,2.4621351692754822e-13,3.5993256247414316e-13,1.3852626827460727e-10,3.9995504599883337e-38,1.4808392031632065e-26,9.6272139815251767e-16,9.5264277090882971e-19,9.8158896524323433e-26,0.88129999999999997,0.0,0.0,0.0,0.0095944591970513714,0.10877511346265972,9.999999995993967e-05,1.0502813835941811e-05,0.00011518985982497921,8.7175789703674122e-05,6.1186123338915402e-11,2.5386849700167585e-05,1.445878190897895e-09,3.9998976179704281e-07,3.4851449390899106e-13,3.7150017278871034e-15,1.2363736775581295e-06,1.453926983719453e-06,1.6964799552962496e-05,1.0661358821140015e-05,1.5771161332563742e-15,4.0399552446684611e-11,3.4354632087949249e-14,3.0486591527432804e-10,2.4001855269567624e-05,3.987271176297544e-10,7.3923686723361494e-11,2.8465383053585067e-11,1.0558898394473554e-11,8.9712786096653927e-12,5.3573457104908461e-08,2.492727386552885e-06,1.1941914281598897e-09,7.527110505289333e-10,8.1236560244408411e-14,1.1548452224555103e-08,4.8621414730389471e-16,1.6340868606906705e-09,2.0370435153437451e-12,1.092649996464094e-10,3.2707843253626652e-09
1.5789386834327384e-08,0.0021782358215433214,1.6688485564698371e-13,1.0581197284889829e-09,5.6479829722442567e-12,7.1007829467463497e-10,8.4287269227810204e-07,3.1154458170441613e-08,2.2268815818161726e-30,-2.4082601238151063e-27,2.8286404917601748e-24,4.3549396264616841e-16,1.7435198162082071e-22,4.1116700813811478e-14,9.3451730293436746e-16,7.2445974312809831e-25,5.9035936156445292e-22,1.590637870581883e-18,3.1507550110821841e-20,1.4900639260451972e-28,4.8965368048883797e-17,1.1071415105062756e-27,2.570310448291166e-15,6.457600168623567e-19,2.5462884947978361e-06,2.5086151021958404e-13,3.6995312246423425e-13,1.4407997604655183e-10,4.1248922269266732e-38,1.4813289404666441e-26,9.9729045474942089e-16,1.0008390855812288e-18,1.0330167698708793e-25,0.88129999999999997,0.0,0.0,0.0,0.0095920707232965453,0.10877488010347651,9.999999995888344e-05,1.0585437568281933e-05,0.00011606740043671779,8.7817353774759287e-05,6.1652130924713146e-11,2.5574296782370238e-05,1.4455366377197264e-09,4.0303640145187144e-07,3.5108779567497274e-13,3.7432981311276406e-15,1.2655545349913466e-06,1.4850453564129901e-06,1.7099975231140371e-05,1.0829953767749904e-05,1.610559713967553e-15,4.127508041328513e-11,3.5168246377450932e-14,3.1292440472509787e-10,2.419347626795749e-05,4.1256612022047991e-10,7.6519418396838682e-11,2.9561249706966942e-11,1.0998716155272019e-11,9.4340366539204958e-12,5.3972573147916459e-08,2.5323914868819916e-06,1.2131911211305541e-09,7.6468719935776478e-10,8.2143189852362066e-14,1.1919754966573216e-08,5.0522363532095406e-16,1.648079846373691e-09,2.1303306959024832e-12,1.1098372260703375e-10,3.3227528673401847e-09
1.5916265143280252e-08,0.0021782354307556522,1.6951967224509742e-13,1.0745644596418788e-09,5.691163542718988e-12,7.3156248352190901e-10,8.5561955835376809e-07,3.2131092104462603e-08,2.2839963514243828e-30,2.5870335957805327e-27,3.0002320589761795e-24,4.4956763229768356e-16,1.8457429681544962e-22,4.2195565801007201e-14,9.6795865957260256e-16,7.7282617510771102e-25,6.1997828329103961e-22,1.6658756484788008e-18,3.3450752729796701e-20,1.5960081795422734e-28,5.0754474331022928e-17,1.0899668380749983e-27,2.6469741553567349e-15,6.7746594822309878e-19,2.5866519714630751e-06,2.5555282672012938e-13,3.8015955151169772e-13,1.4980740581258986e-10,4.2534244262848368e-38,1.4818443560160821e-26,1.0328906064351226e-15,1.0511301868698145e-18,1.0867889068354191e-25,0.88129999999999997,0.0,0.0,0.0,0.0095896825406128067,0.10877464655494433,9.9999999957804564e-05,1.066802222278178e-05,0.00011694389404313959,8.8457751835816582e-05,6.2117580414603564e-11,2.5761401474113068e-05,1.4451951235702969e-09,4.060793925454653e-07,3.5365639705317808e-13,3.7715606474725811e-15,1.2951698867287816e-06,1.5165833763227694e-06,1.723511474735129e-05,1.0999785546797327e-05,1.6444515332023752e-15,4.2162569444603307e-11,3.5994032719208223e-14,3.2112063923376624e-10,2.4385052089533127e-05,4.2675683830918484e-10,7.9181929636455046e-11,3.0688734244580388e-11,1.1452420293917287e-11,9.916360677841018e-12,5.4370966856313351e-08,2.5723437790673535e-06,1.2323288034883876e-09,7.7675033119954698e-10,8.3053568724188963e-14,1.2299753677733446e-08,5.2484916532498347e-16,1.662069536959787e-09,2.227055075259845e-12,1.1271519995606202e-10,3.3751112320084221e-09
1.604314345223312e-08,0.002178235040417094,1.7217447336315221e-13,1.0911303457505791e-09,5.7343552521248019e-12,7.5350313653926105e-10,8.6844415994744744e-07,3.3129768211671527e-08,2.3422856024826981e-30,-2.706078359504215e-27,3.1810362615802356e-24,4.6401369334665793e-16,1.9531945982602605e-22,4.329738534485411e-14,1.0023959703808565e-15,8.2410244848946258e-25,6.5090145251518758e-22,1.7442053715117948e-18,3.5500804837056757e-20,1.7086369789670868e-28,5.2598384157396277e-17,1.1060488052765302e-27,2.7255345670294026e-15,7.1051250300476749e-19,2.6273120218841704e-06,2.6028740388466963e-13,3.9055350568865657e-13,1.5571244903526616e-10,4.3852302737329767e-38,1.4823858865352948e-26,1.0695473183340426e-15,1.1035931290177078e-18,1.1429955983719789e-25,0.88129999999999997,0.0,0.0,0.0,0.0095872946533804848,0.10877441281550156,9.999999995670273e-05,1.0750567810521619e-05,0.00011781933750070813,8.9096981306866714e-05,6.2582470138627712e-11,2.5948163026568671e-05,1.444853649109344e-09,4.0911872415963239e-07,3.5622028776359201e-13,3.7997891755165748e-15,1.3252222302052585e-06,1.5485433135773999e-06,1.7370218106387498e-05,1.1170852003699649e-05,1.6787940112368048e-15,4.3062085360947375e-11,3.683206173076799e-14,3.2945561125525325e-10,2.4576582739995202e-05,4.4130483916620057e-10,8.1912292086065968e-11,3.1848432559574021e-11,1.1920303438440598e-11,1.0418894615002893e-11,5.476863661370345e-08,2.6125835980719239e-06,1.2516041556889076e-09,7.8890024463063945e-10,8.3967690260162408e-14,1.2688575108907594e-08,5.4510707051365537e-16,1.6760559327576983e-09,2.3273125464097845e-12,1.1445941483153345e-10,3.4278589063084746e-09
1.6170021761185988e-08,0.002178234650522712,1.7484925007506079e-13,1.1078172116052075e-09,5.7774733281605298e-12,7.7590562518105434e-10,8.8134601350939892e-07,3.4150783711897251e-08,2.4017848012608093e-30,3.1386614972326003e-27,3.3714783555908842e-24,4.7884031810128669e-16,2.0661011135639752e-22,4.4422470848839702e-14,1.0378538599958397e-15,8.7844335867293601e-25,6.8317789523448398e-22,1.8257332404448e-18,3.7662862042906063e-20,1.8283206689649255e-28,5.4498503766713284e-17,1.0967498814784573e-27,2.8060313075893686e-15,7.4494770459075038e-19,2.6682681060451944e-06,2.6506517852955558e-13,4.0113663728982824e-13,1.6179904875988623e-10,4.5203967058084789e-38,1.4829579526933409e-26,1.1072865888695119e-15,1.1583073503295382e-18,1.2017298490191183e-25,0.88129999999999997,0.0,0.0,0.0,0.0095849070659651103,0.10877417888359724,9.9999999955577626e-05,1.0833074342618232e-05,0.00011869372768401405,8.9735039631110697e-05,6.3046798436458559e-11,2.6134580697691753e-05,1.4445122149943852e-09,4.1215438543916331e-07,3.5877945761930471e-13,3.8279836144392347e-15,1.3557140453472996e-06,1.5809274267014173e-06,1.7505285313103292e-05,1.1343150980599879e-05,1.7135895559276245e-15,4.3973693650381559e-11,3.7682403538039387e-14,3.379303073397864e-10,2.4768068225128906e-05,4.5621571913044113e-10,8.4711583126346462e-11,3.304094519379133e-11,1.2402660994314584e-11,1.0942297495569989e-11,5.5165580818077898e-08,2.6531102770032183e-06,1.2710168572988155e-09,8.0113673766710887e-10,8.4885547824621162e-14,1.3086346660751959e-08,5.6601404492646067e-16,1.6900390340888784e-09,2.4312008181814024e-12,1.1621635033065068e-10,3.4809953759554284e-09
1.6296900070138856e-08,0.00217823426106758,1.7754399689326957e-13,1.1246249472285381e-09,5.8206149924936068e-12,7.9877532205957761e-10,8.9432463388059541e-07,3.5194436725001298e-08,2.4625212582881611e-30,-3.5638199626412909e-27,3.5719997142903427e-24,4.9405583270582815e-16,2.1846954596364395e-22,4.5571134385419862e-14,1.0743574683048003e-15,9.3601107548428111e-25,7.1685812048934177e-22,1.9105682688284028e-18,3.9942292330468966e-20,1.9554474420264456e-28,5.6456270178387276e-17,1.1323795870060129e-27,2.8885046874279058e-15,7.8082129240332096e-19,2.7095196827389851e-06,2.6988608680258949e-13,4.119105948225526e-13,1.6807119953923526e-10,4.6590142722839915e-38,1.483560490796793e-26,1.1461349571854798e-15,1.2153547267090284e-18,1.2630874965048999e-25,0.88129999999999997,0.0,0.0,0.0,0.0095825197827172932,0.10877394475769186,9.9999999954428941e-05,1.0915541830224657e-05,0.00011956706148585774,9.0371924274850374e-05,6.3510563657444693e-11,2.6320653752195715e-05,1.4441708218807034e-09,4.1518636559208841e-07,3.6133389652619117e-13,3.8561438640075338e-15,1.3866477946294833e-06,1.6137379626301203e-06,1.7640316372414601e-05,1.1516680316413585e-05,1.7488405627280194e-15,4.4897459469105384e-11,3.8545127776847403e-14,3.4654570814299077e-10,2.4959508550803349e-05,4.7149510305844165e-10,8.7580885767257772e-11,3.4266877272102202e-11,1.2899791110653782e-11,1.148724358870371e-11,5.5561797881765755e-08,2.6939231471385208e-06,1.2905665870080562e-09,8.1345960777233367e-10,8.5807134810934156e-14,1.3493196374345764e-08,5.8758714905854684e-16,1.7040188412866429e-09,2.538819425270156e-12,1.1798598951258886e-10,3.5345201254582837e-09
