Time (s),Volume (m^3),O(4),H2(5),H(6),OH(7),HO2(8),H2O2(9),CH(10),CO(11),CH2(12),HCO(13),CH2(S)(14),CH3(15),CH2O(16),CO2(17),CH2OH(18),CH3O(19),CH3OH(20),C2H(21),C2H2(22),HCCO(23),C2H3(24),CH2CO(25),C2H4(26),C2H5(27),C2H6(28),H2O(29),C(30),HCCOH(31),CH2CHO(32),CH3CHO(33),C3H8(34),N2,Ar,He,Ne,C7H10(1),O2(2),CH4(3),C7H10(77),C7H9(61),C7H11(107),S(712),S(180),C7H10(74),S(711),S(782),S(864),S(727),C7H8(690),C7H10(832),C7H10(696),S(860),C7H8(989),S(719),S(1180)
3.910228039329068e-12,0.004081469172771843,7.7556294460153794e-19,1.1177063294355444e-14,3.3309580889760942e-13,7.7145724953029589e-19,2.8514576017290342e-13,3.8226013589995383e-21,-8.1804719714669337e-30,5.6490635374276786e-18,7.0783028625933247e-34,-5.6490690193923735e-18,1.0027446430490686e-27,2.4533248365625924e-18,-3.8842280635271411e-25,-8.213964841972823e-30,1.4100086526879453e-33,8.8482152183997117e-28,8.1635719636446155e-36,-1.2372611882522223e-41,3.4265869070558883e-30,2.096437504177351e-27,1.0585469808359024e-39,5.8756799738142097e-24,-2.9224148553902792e-35,1.4256010024878564e-40,3.7047224982470347e-34,3.4831979035028893e-23,-6.6863311754077187e-40,3.0773527725506207e-35,2.3446994468324946e-32,-1.0487446568440487e-37,6.6282812802132144e-61,0.88129999999999997,0.0,0.0,0.0,0.009889723760093061,0.10880299957676325,9.9999999999997592e-05,9.4844846664267917e-09,6.4761205010469641e-08,6.446976973996747e-08,1.2638595739514531e-14,3.5693819564432617e-10,4.1633136034686486e-08,6.600077662576057e-11,3.5244370156995068e-18,4.5751896315117355e-19,5.7587492159915287e-18,6.5056394869037997e-14,9.5466757887025088e-08,1.5369330912383698e-12,4.5815708156887828e-21,4.1295416015126739e-20,2.651014650102304e-22,3.8180616204838078e-21
3.950949957701288e-12,0.004081469172738784,7.9163967959014146e-19,1.1408137563195732e-14,3.3623864762279189e-13,7.8740624843302514e-19,2.8946400111491415e-13,3.9279741779607213e-21,-8.1463232602156337e-30,-9.201410218791169e-18,7.1597884941520511e-34,9.201404742391555e-18,1.0131106170600221e-27,2.4205188662649045e-18,-3.6679627886345868e-25,-8.1805357429077601e-30,1.4544015424605855e-33,9.0166199611833856e-28,8.4464630661882961e-36,-1.2246736152838504e-41,3.4110090054759174e-30,2.0789461386950586e-27,1.0761941954912278e-39,5.8489680784671268e-24,-2.9712728214076186e-35,1.4621958984696194e-40,3.7821849597988046e-34,3.5925803962670012e-23,-6.797973253730601e-40,3.1425074492498172e-35,2.3838113849265907e-32,-1.0439301018833602e-37,6.9246799994917387e-61,0.88129999999999997,0.0,0.0,0.0,0.0098897209006465533,0.10880299956865383,9.999999999999766e-05,9.5832560284437678e-09,6.5435469905968425e-08,6.5137602939280946e-08,1.2770185389087148e-14,3.6420398648328726e-10,4.1688027171806328e-08,6.683995427122337e-11,3.5961803285094697e-18,4.633361725123092e-19,5.9495157803543941e-18,6.6418390410954345e-14,9.6822305162826334e-08,1.5691062640513413e-12,4.6403970748438793e-21,4.2595781798589999e-20,2.7063253284741911e-22,3.9397025801569263e-21
3.991671876073508e-12,0.004081469172705434,8.0787263105597715e-19,1.1641437736892099e-14,3.3946095904719782e-13,8.0350888047111534e-19,2.9381016974412694e-13,4.0353123434492593e-21,-8.1203860625082021e-30,1.280012257226163e-18,7.2478985805118212e-34,-1.2800177398783017e-18,1.0234881200803005e-27,2.4034332593220454e-18,-3.5205260387327981e-25,-8.1552772426208243e-30,1.4996424465379014e-33,9.1840461704311148e-28,8.735836313783915e-36,-1.216395761651659e-41,3.406266740972392e-30,2.0655027571424421e-27,1.093816480109593e-39,5.8408363968158744e-24,-3.0200218783629941e-35,1.4982591158000942e-40,3.8604449112315166e-34,3.7042119570613299e-23,-6.9093625561897026e-40,3.2076337257339376e-35,2.4228689264388364e-32,-1.0424352132625644e-37,7.2255182831811742e-61,0.88129999999999997,0.0,0.0,0.0,0.0098897180412851268,0.10880299956047518,9.9999999999997633e-05,9.6820273490991853e-09,6.6109734252295198e-08,6.5805366721296071e-08,1.2901774930676819e-14,3.7153879023157436e-10,4.1741077722350304e-08,6.7679334991340844e-11,3.6686050862454268e-18,4.6915478960499181e-19,6.1446195893682941e-18,6.7794497158869492e-14,9.8179608392024692e-08,1.6016126654016854e-12,4.699250731919488e-21,4.3923096230450025e-20,2.7621771336261825e-22,4.0638675091766322e-21
4.032393794445728e-12,0.004081469172671808,8.2426152455979832e-19,1.1876959486236184e-14,3.4269158858914457e-13,8.1976484691524722e-19,2.9818420921357124e-13,4.1446373076359315e-21,-8.0961604574752856e-30,-1.706776483119234e-18,7.3280173570699592e-34,1.7067710162950632e-18,1.0338612692826668e-27,2.3930006271337522e-18,-3.4022217719918687e-25,-8.1317106709626422e-30,1.5457287284895548e-33,9.3504175003387226e-28,9.0317187614608879e-36,-1.2062449310926964e-41,3.3902885381803548e-30,2.0524141063559341e-27,1.1114108820448712e-39,5.8134380918344943e-24,-3.0686212536456305e-35,1.533851837208323e-40,3.9395022662804711e-34,3.8181142721286107e-23,-7.0204042971741716e-40,3.2726381276610702e-35,2.4618655358429176e-32,-1.0374965983802841e-37,7.5320966509118815e-61,0.88129999999999997,0.0,0.0,0.0,0.0098897151820059835,0.10880299955222739,9.999999999999766e-05,9.7807986283938914e-09,6.6783998028177097e-08,6.6473061207163863e-08,1.3033364361320606e-14,3.7894248574823133e-10,4.1792349416806229e-08,6.8518907658191034e-11,3.7417100927414582e-18,4.7497473728948143e-19,6.3441161199057543e-18,6.91847151875468e-14,9.9538608668844224e-08,1.6344522947992591e-12,4.7581310390929755e-21,4.527763297861005e-20,2.8185691768736632e-22,4.1905809584019486e-21
4.073115712817948e-12,0.004081469172637897,8.4080766840645792e-19,1.2114721413261831e-14,3.4598098652489645e-13,8.3617543181581381e-19,3.0258617440019948e-13,4.2559706325169303e-21,-8.0851634256740931e-30,-4.1257101782724525e-22,7.4123079206450775e-34,4.0711530716582051e-22,1.0442436548860675e-27,2.3982725874600908e-18,-3.3526728257845049e-25,-8.1213311899422851e-30,1.5926536532745811e-33,9.5162875735605002e-28,9.3341268402617287e-36,-1.2000888142412862e-41,3.3810371824475071e-30,2.0465270562728883e-27,1.1289274213812039e-39,5.7975745266987428e-24,-3.1170850519877038e-35,1.5691454385615961e-40,4.0193567961055861e-34,3.9343089267552165e-23,-7.1311318028573275e-40,3.3374950897616792e-35,2.5006905733935633e-32,-1.0346185942855433e-37,7.8442855169641512e-61,0.88129999999999997,0.0,0.0,0.0,0.0098897123228063634,0.10880299954391064,9.9999999999997674e-05,9.8795698663286933e-09,6.7458261276522007e-08,6.7140686517825047e-08,1.3164953688840711e-14,3.8641495210229161e-10,4.1841901943354817e-08,6.9358661745529087e-11,3.8154941539051241e-18,4.8079594259691239e-19,6.5480610474417994e-18,7.0589044572770737e-14,1.008992490363625e-07,1.6676251517752876e-12,4.8170372652022725e-21,4.6659665630580879e-20,2.8755005713567489e-22,4.3198674388205588e-21
4.113837631190168e-12,0.004081469172603708,8.5751282654368169e-19,1.2354748721200079e-14,3.4928346860914724e-13,8.52742374893579e-19,3.0701602177867613e-13,4.3693340016352961e-21,-8.11915942786564e-30,-2.6516323226140615e-19,7.5044643155507664e-34,2.6515776964865561e-19,1.0546360815724821e-27,2.4083289623768374e-18,-3.3240574471077797e-25,-8.1559339123991352e-30,1.6404125295601172e-33,9.682409692195428e-28,9.6430982214116149e-36,-1.1965175634293289e-41,3.3834844845959349e-30,2.071014118532356e-27,1.1464061883598338e-39,5.8017710249171563e-24,-3.1656007956756876e-35,1.6045005243526987e-40,4.1000092789638096e-34,4.0528176957541758e-23,-7.2419738886749577e-40,3.4028477688547005e-35,2.5394327809256998e-32,-1.0353247211275304e-37,8.1636423639101225e-61,0.88129999999999997,0.0,0.0,0.0,0.0098897094636836661,0.10880299953552502,9.9999999999997647e-05,9.9783410629043886e-09,6.8132523968280098e-08,6.7808242774005537e-08,1.3296542907767685e-14,3.9395606857731849e-10,4.1889792964508205e-08,7.0198587310415841e-11,3.8899560777622827e-18,4.86618336601951e-19,6.756510250207986e-18,7.2007485390879183e-14,1.0226147447063365e-07,1.7011312358712401e-12,4.8759687264223906e-21,4.8069467691658005e-20,2.9329704320795606e-22,4.4517514206991116e-21
4.154559549562388e-12,0.0040814691725692374,8.7437802676385832e-19,1.259705594948408e-14,3.5259346398728406e-13,8.6946667980564454e-19,3.1147373996282008e-13,4.4847491880037745e-21,-8.1533906195882903e-30,-7.6660489093773585e-20,7.6003311911832446e-34,7.6655012090224134e-20,1.0650318932285166e-27,2.420933778465052e-18,-3.3065827709282876e-25,-8.1907680066455209e-30,1.6890046275469385e-33,9.8492324136516817e-28,9.9586863888758056e-36,-1.193788686457727e-41,3.3909671615880113e-30,2.0953103361574249e-27,1.1638974926871806e-39,5.8146018419554152e-24,-3.2143111578154558e-35,1.6401418792595504e-40,4.1814604171226649e-34,4.1736625211667714e-23,-7.3532573832874899e-40,3.4691979881684185e-35,2.5782035239778711e-32,-1.0375731495571177e-37,8.4913457105995839e-61,0.88129999999999997,0.0,0.0,0.0,0.0098897066046353364,0.10880299952707072,9.9999999999997633e-05,1.0077112218121731e-08,6.8806786104943339e-08,6.8475730096242567e-08,1.3428132018320486e-14,4.0156571464516224e-10,4.1936078418067806e-08,7.103867489463549e-11,3.9650946741979709e-18,4.9244185373940642e-19,6.9695197841831524e-18,7.3440037718166814e-14,1.0362523159350177e-07,1.7349705466250861e-12,4.9349247708399523e-21,4.9507312594885849e-20,2.9909778756820535e-22,4.5862573385752742e-21
4.195281467934608e-12,0.004081469172534488,8.9140339859114539e-19,1.2841644624118932e-14,3.558896160393161e-13,8.8634845195960584e-19,3.1595929629175704e-13,4.6022380781465788e-21,-8.1876598545006347e-30,4.3269418350062896e-19,7.6963822393029218e-34,-4.3269967571005399e-19,1.075425725487416e-27,2.4301412377355781e-18,-3.2742158019416099e-25,-8.225651738820171e-30,1.7384335122901113e-33,1.0016842223493905e-27,1.0280960530715953e-35,-1.1868033513223471e-41,3.398073591371542e-30,2.1196591993088967e-27,1.181425544509409e-39,5.8267874962830781e-24,-3.2632594731654304e-35,1.6761207572779148e-40,4.2637104489301161e-34,4.2968655138870037e-23,-7.4650811131418346e-40,3.5366956772020148e-35,2.6170563953401735e-32,-1.0397055972579789e-37,8.8278431139707371e-61,0.88129999999999997,0.0,0.0,0.0,0.0098897037456589405,0.1088029995185478,9.999999999999762e-05,1.0175883331981458e-08,6.9481047674133906e-08,6.9143148604829666e-08,1.355972101808751e-14,4.0924377002094035e-10,4.1980812076650768e-08,7.1878915636748076e-11,4.040908755499287e-18,4.9826643258099195e-19,7.1871459348354731e-18,7.4886701630896069e-14,1.0499046909291914e-07,1.7691430835708206e-12,4.9939047879876167e-21,5.0973473679843e-20,3.0495220209175011e-22,4.7234095808380893e-21
4.2360033863068276e-12,0.004081469172499458,9.0858917247921101e-19,1.308851773426119e-14,3.5919538572321603e-13,9.0338789775383913e-19,3.204727246533095e-13,4.7218226677084208e-21,-8.1995860648615722e-30,-2.9900801713463245e-20,7.7883674484017985e-34,2.9895307692543561e-20,1.0858149145929055e-27,2.442885247196838e-18,-3.2573160163619616e-25,-8.238184372357989e-30,1.7887034202745928e-33,1.0185357665065249e-27,1.0609994955698958e-35,-1.1846735525472415e-41,3.3982699165334497e-30,2.1284399834255928e-27,1.1989754843349891e-39,5.8271241731882632e-24,-3.312328822443644e-35,1.7124815206376052e-40,4.3467591801088116e-34,4.4224488272128882e-23,-7.577177651998993e-40,3.6049492718988917e-35,2.6559585032925171e-32,-1.0397198880825599e-37,9.173410325446349e-61,0.88129999999999997,0.0,0.0,0.0,0.0098897008867520723,0.10880299950995642,9.9999999999997592e-05,1.0274654404484282e-08,7.0155308709009313e-08,6.9810498419844196e-08,1.3691309913576988e-14,4.1699011463567292e-10,4.202404586072369e-08,7.2719301174232735e-11,4.1173971360851861e-18,5.0409201515697009e-19,7.4094451911202909e-18,7.6347477205671289e-14,1.0635713742423637e-07,1.8036488462476535e-12,5.0529082013198392e-21,5.24682242030203e-20,3.1086019884145573e-22,4.8632324949343116e-21
4.2767253046790475e-12,0.0040814691724641505,9.2593545832514631e-19,1.3337676522718651e-14,3.6251633909937301e-13,9.2058510305488212e-19,3.2501403979026324e-13,4.8435250598907904e-21,-8.19533106261415e-30,-8.3468546716507232e-20,7.8818540723346289e-34,8.3463050421022298e-20,1.0962058148700625e-27,2.4603404869671452e-18,-3.2610243787664792e-25,-8.2345242586584377e-30,1.839818886670491e-33,1.0354852356236206e-27,1.0945865767951999e-35,-1.1833385819815082e-41,3.3999257128519924e-30,2.1259067967988409e-27,1.2165384922767773e-39,5.8299634520866875e-24,-3.3614351729793971e-35,1.7492762051082084e-40,4.4306064964463366e-34,4.5504346075526956e-23,-7.6893545267409268e-40,3.673623869162322e-35,2.6948903251943073e-32,-1.040180710384099e-37,9.5286635882779029e-61,0.88129999999999997,0.0,0.0,0.0,0.0098896980279124351,0.10880299950129671,9.9999999999997579e-05,1.0373425435630892e-08,7.0829569221688009e-08,7.0477779661152953e-08,1.3822898707113725e-14,4.2480462863049312e-10,4.2065829959419015e-08,7.3559823597748819e-11,4.194558632449314e-18,5.0991854663908827e-19,7.6364742398548728e-18,7.7822364519335514e-14,1.0772518869491457e-07,1.8384878341976395e-12,5.1119344658581897e-21,5.3991837339908447e-20,3.168216900626769e-22,5.0057503884820339e-21
4.3174472230512674e-12,0.0040814691724285635,9.4344236468092883e-19,1.3589122213379329e-14,3.6582586866985714e-13,9.3794015241882761e-19,3.2958319987491607e-13,4.9673674603624132e-21,-8.1931696407302797e-30,4.0322151186457182e-20,7.9753014100690053e-34,-4.0327649307038842e-20,1.1065943460204682e-27,2.4751175258314772e-18,-3.2529865100992436e-25,-8.2329641430185487e-30,1.8917846460223626e-33,1.0525405323996528e-27,1.1288650141339905e-35,-1.1832121973418622e-41,3.4006425967784222e-30,2.1248201813413296e-27,1.2340975386890581e-39,5.8311927477945854e-24,-3.4105091301436508e-35,1.7865301323526966e-40,4.5152521851988481e-34,4.6808450035695726e-23,-7.8014521385053865e-40,3.7424779689791844e-35,2.7338141641600781e-32,-1.0403531301906828e-37,9.893791493287351e-61,0.88129999999999997,0.0,0.0,0.0,0.0098896951691378326,0.10880299949256879,9.9999999999997579e-05,1.0472196425421949e-08,7.1503829193265818e-08,7.1144992448419047e-08,1.3954487395016388e-14,4.3268719235005391e-10,4.2106212943935874e-08,7.4400475411281328e-11,4.2723920630949092e-18,5.1574597506430791e-19,7.8682899592899088e-18,7.9311363649006626e-14,1.0909457655631343e-07,1.8736600469666115e-12,5.1709830659380675e-21,5.5544586187420885e-20,3.2283658817751343e-22,5.150987530534565e-21
4.398891059795707e-12,0.0040814691723565595,9.7893940959359361e-19,1.4098892767649299e-14,3.7247719726585429e-13,9.7312505830843692e-19,3.38805178926874e-13,5.2215616638360429e-21,-8.1746329758329174e-30,2.4076609738621919e-23,8.1719847571338686e-34,-2.9593660092042725e-23,1.1273819427768628e-27,2.5155169158874406e-18,-3.2843266176473087e-25,-8.2156011576544719e-30,1.9982878814971753e-33,1.0870349847119143e-27,1.1995296457567289e-35,-1.17851938122846e-41,3.4137125671830499e-30,2.1126153128917717e-27,1.2692907693547046e-39,5.8536043080315735e-24,-3.5084995885752363e-35,1.8627534857312656e-40,4.6869397663011558e-34,4.9490284083713688e-23,-8.0252728824875393e-40,3.8804095259115491e-35,2.8118305312875663e-32,-1.0442615645992159e-37,1.0656404852748257e-60,0.88129999999999997,0.0,0.0,0.0,0.0098896894517751296,0.10880299947490886,9.9999999999997538e-05,1.0669738280939967e-08,7.2852347608676775e-08,7.2479213138433958e-08,1.4217664472586319e-14,4.4865599138219761e-10,4.2182961958213326e-08,7.6082139182772133e-11,4.4300700115144303e-18,5.2740332846793813e-19,8.3465099003297442e-18,8.233169766653591e-14,1.1183718419237156e-07,1.9450041451709736e-12,5.2891453394411016e-21,5.8738582999561855e-20,3.3502625567965422e-22,5.4497164393561769e-21
4.480334896540147e-12,0.00408146917228345,1.0150807149332134e-18,1.4617832526750514e-14,3.7910795027323195e-13,1.0089428321352016e-18,3.4813860131359933e-13,5.4845850635500685e-21,-8.1691401472801224e-30,2.025159901253606e-20,8.3724499933022975e-34,-2.0257138756519634e-20,1.1481675402895212e-27,2.5524304036915591e-18,-3.3003120139032342e-25,-8.2112887850741815e-30,2.108261489043582e-33,1.1220604726320707e-27,1.2730625069481023e-35,-1.1733066891386029e-41,3.4281005475240744e-30,2.1094596919020704e-27,1.3046024041713575e-39,5.8782759017954691e-24,-3.6063030005448867e-35,1.9416672369462508e-40,4.8618223547355382e-34,5.2271766163372891e-23,-8.2486454508405501e-40,4.0187422310194393e-35,2.890112155347223e-32,-1.0485710939737792e-37,1.1464298654103657e-60,0.88129999999999997,0.0,0.0,0.0,0.0098896837346476568,0.10880299945697759,9.9999999999997511e-05,1.0867279971043245e-08,7.4200863965924037e-08,7.3813161443028965e-08,1.4480841148367472e-14,4.648955586480836e-10,4.2254650193126435e-08,7.7764240227653368e-11,4.590421570433879e-18,5.3906371308961537e-19,8.8445639454317816e-18,8.5408479880194402e-14,1.1458461939197556e-07,2.0176811372897202e-12,5.4073914215059175e-21,6.2052397805179738e-20,3.4742850433571756e-22,5.7596125862384629e-21
4.561778733284587e-12,0.004081469172209232,1.0518643738718045e-18,1.514591109889045e-14,3.857040545480738e-13,1.0453913767988369e-18,3.5758344176565454e-13,5.7566191264273653e-21,-8.1735872231449097e-30,-1.0593998411861034e-19,8.567705241196792e-34,1.0593443881408472e-19,1.168940839330321e-27,2.5819611384426741e-18,-3.283888456195864e-25,-8.2169341601801239e-30,2.2217587596495378e-33,1.1575637112519631e-27,1.349533149403303e-35,-1.1709123097215222e-41,3.4306311113297656e-30,2.1133495764416107e-27,1.3400078197322078e-39,5.882615203753066e-24,-3.70408158413798e-35,2.0225668160034136e-40,5.0398991149836762e-34,5.5154670309444441e-23,-8.4719413608694143e-40,4.158188951925155e-35,2.9686045386185639e-32,-1.0492443607513454e-37,1.2315929155670221e-60,0.88129999999999997,0.0,0.0,0.0,0.0098896780177401607,0.10880299943877599,9.999999999999747e-05,1.106482149573636e-08,7.5549378297779255e-08,7.5146838311994064e-08,1.4744017428760289e-14,4.8140494440930993e-10,4.2321611271582048e-08,7.9446731877232912e-11,4.7534373619785778e-18,5.5072680541782605e-19,9.3629141617457079e-18,8.8541710914878811e-14,1.1733656379839616e-07,2.0916910197769317e-12,5.5257180969764755e-21,6.5488212471676171e-20,3.600426400379958e-22,6.0808687028230267e-21
4.643222570029027e-12,0.004081469172133919,1.0892884887030302e-18,1.5683098233526677e-14,3.9229542975165208e-13,1.0824686050412204e-18,3.6713976597733512e-13,6.0378470477994973e-21,-8.1773102320777276e-30,7.6860289369755444e-20,8.7611412095549061e-34,-7.6865829088865248e-20,1.1897087746747942e-27,2.6123578363797833e-18,-3.2711764825914071e-25,-8.2218537222886293e-30,2.3388283621179416e-33,1.1934908503164861e-27,1.4290092629781916e-35,-1.1714572345120774e-41,3.426882238493641e-30,2.1167476467999649e-27,1.3754271751853878e-39,5.8761869547985647e-24,-3.8019332036066861e-35,2.1052173446141833e-40,5.2211687684367695e-34,5.8140765167378721e-23,-8.6953855138067237e-40,4.2990658458511189e-35,3.047130950176979e-32,-1.0479906130879426e-37,1.3212843822919402e-60,0.88129999999999997,0.0,0.0,0.0,0.0098896723010383613,0.10880299942030505,9.9999999999997457e-05,1.1262362855023611e-08,7.6897890675440513e-08,7.6480244691777491e-08,1.5007193327644934e-14,4.9818320226532429e-10,4.238415674794665e-08,8.1129572441899626e-11,4.9191080412323276e-18,5.6239231645648457e-19,9.9020257392597646e-18,9.1731391399236862e-14,1.200927201136151e-07,2.1670337891303674e-12,5.6441224932642678e-21,6.9048207567365866e-20,3.7286797157590989e-22,6.413676889454459e-21
4.724666406773467e-12,0.004081469172057512,1.1273518769659643e-18,1.6229374051781265e-14,3.9887439963192009e-13,1.1201731455560497e-18,3.7680757547609939e-13,6.328453755149799e-21,-8.1778049813824101e-30,-1.2303937278321349e-19,8.9583217801736323e-34,1.2303383413409413e-19,1.2104755701589637e-27,2.6416588354413572e-18,-3.2535882839769938e-25,-8.2235487527153433e-30,2.4595126431751866e-33,1.2298177452166069e-27,1.511556129646884e-35,-1.1710527992115427e-41,3.4254772597832321e-30,2.1179025208327154e-27,1.4108171246932878e-39,5.8737778562794767e-24,-3.8998453244866501e-35,2.1897150277217566e-40,5.4056305174676764e-34,6.123181376823691e-23,-8.9189489786541574e-40,4.4412980521746483e-35,3.1255954393578829e-32,-1.0474522966551131e-37,1.4157465518476962e-60,0.88129999999999997,0.0,0.0,0.0,0.0098896665845289375,0.10880299940156579,9.9999999999997416e-05,1.1459904048909011e-08,7.8246401129201439e-08,7.7813381525503504e-08,1.5270368850953956e-14,5.152293891357936e-10,4.2442577657858474e-08,8.281272465082226e-11,5.0874242960633298e-18,5.7405998784088268e-19,1.0462366968437375e-17,9.4977521965779726e-14,1.2285281061943037e-07,2.2437094418942557e-12,5.7626020432944923e-21,7.2734562364594603e-20,3.8590381062013832e-22,6.7582286189436802e-21
4.806110243517907e-12,0.004081469171980013,1.1660550972142474e-18,1.6784743907869496e-14,4.0547081582457747e-13,1.1585053687558036e-18,3.8658693557740337e-13,6.6286259153269732e-21,-8.1755503312466239e-30,2.2852974200207757e-19,9.1587434449040648e-34,-2.2853527856714486e-19,1.231244628812389e-27,2.6779694993084854e-18,-3.2666075303367483e-25,-8.2224765210090145e-30,2.5838509469628091e-33,1.2665903137175055e-27,1.5972396367496583e-35,-1.17253280789434e-41,3.4252745340098154e-30,2.1170818175942056e-27,1.4461823216147666e-39,5.8734302993925804e-24,-3.9977591912860835e-35,2.2762563142851345e-40,5.5932843740624405e-34,6.442957707722231e-23,-9.1424977773352838e-40,4.5846805789632833e-35,3.2040083041355906e-32,-1.0472795730110478e-37,1.5151429742004416e-60,0.88129999999999997,0.0,0.0,0.0,0.0098896608681994253,0.10880299938255913,9.9999999999997389e-05,1.1657445077396326e-08,7.9594909721412237e-08,7.9146249752988232e-08,1.55335440108257e-14,5.3254256524513441e-10,4.2497145895114815e-08,8.449615517926789e-11,5.2583768469714285e-18,5.8572958856101283e-19,1.1044409220091004e-17,9.828010325113739e-14,1.2561657586357362e-07,2.3217179746654515e-12,5.8811544507768335e-21,7.6549454842170445e-20,3.991494717086468e-22,7.1147147399066219e-21
